file_name,area_(µm²),area_error_(µm²),perimeter_(µm),perimeter_error_(µm),circularity_distortion,circularity_distortion_error,defects_count,defects_area_(µm²),defects_area_error_(µm²),entropy_hm_(bits),entropy_hm_error_(bits),nucleus_circularity,nucleus_circularity_error,rank_for_t0,t0_ms,dt_ms,R_um_final,v_eff_um_per_ms
FAPI_TEMPO_23_14,971.4876,14.1676,126.0549,7.5695,0.231706,0.092949,0,0.0,0.0,5.538753,0.020718,0.249006,0.031126,2706,25.528301886792452,574.4716981132076,17.58505352237985,0.030610826573591227
FAPI_TEMPO_30_50,970.8678,14.1631,131.7757,7.7394,0.297415,0.083162,0,0.0,0.0,5.703988,0.020796,0.280342,0.035043,2707,25.537735849056602,574.4622641509434,17.57944307756953,0.03060156284338709
FAPI_TEMPO_1_60,970.8678,14.1631,138.3332,7.9296,0.362446,0.073682,0,0.0,0.0,5.357765,0.020701,0.357549,0.044694,2708,25.547169811320753,574.4528301886793,17.57944307756953,0.03060206539812077
FAPI_TEMPO_31_114,970.8678,14.1631,122.335,7.457,0.184792,0.100092,0,0.0,0.0,5.182867,0.020635,0.703168,0.087896,2709,25.556603773584907,574.4433962264151,17.57944307756953,0.030602567969361155
FAPI_TEMPO_17_45,970.4545,14.1601,123.9059,7.5047,0.205669,0.096917,0,0.0,0.0,5.488982,0.020722,0.270519,0.033815,2710,25.566037735849058,574.433962264151,17.575700880521023,0.030596555975287047
FAPI_TEMPO_14_64,969.6281,14.154,125.4846,7.5524,0.22619,0.093827,0,0.0,0.0,5.183012,0.020723,0.160849,0.020106,2711,25.57547169811321,574.4245283018868,17.5682159069043,0.03058402808605587
FAPI_TEMPO_5_68,969.2149,14.151,123.6128,7.4958,0.202919,0.097368,0,0.0,0.0,5.111147,0.020666,0.269127,0.033641,2712,25.58490566037736,574.4150943396227,17.564472223970583,0.030578013003233505
FAPI_TEMPO_49_34,968.8017,14.148,119.9197,7.383,0.153429,0.104971,0,0.0,0.0,5.596225,0.020753,0.448624,0.056078,2713,25.59433962264151,574.4056603773585,17.56072774294001,0.03057199633339861
FAPI_TEMPO_6_4,968.595,14.1465,124.3092,7.5169,0.212328,0.095953,1,17.562,0.0,4.900985,0.020561,0.21266,0.026582,2714,25.60377358490566,574.3962264150944,17.5588542965704,0.030569236859646916
FAPI_TEMPO_45_37,968.3884,14.145,130.0868,7.6896,0.280894,0.085661,0,0.0,0.0,5.548706,0.020764,0.338762,0.042345,2715,25.61320754716981,574.3867924528302,17.556981556796806,0.03056647852542435
FAPI_TEMPO_50_59,968.3884,14.145,124.4841,7.5222,0.214707,0.095597,0,0.0,0.0,5.374848,0.020679,0.215195,0.026899,2716,25.62264150943396,574.377358490566,17.556981556796806,0.03056698056994385
FAPI_TEMPO_48_84,968.1818,14.1435,123.731,7.4994,0.205288,0.097033,1,15.7025,0.0,5.218618,0.020711,0.201405,0.025176,2717,25.632075471698112,574.3679245283018,17.555108617243516,0.030564221760225562
FAPI_TEMPO_3_43,967.7686,14.1404,133.1717,7.7803,0.314263,0.080749,0,0.0,0.0,5.366765,0.020729,0.202136,0.025267,2718,25.641509433962263,574.3584905660377,17.551362138542025,0.030558200891650317
FAPI_TEMPO_47_94,967.562,14.1389,133.7042,7.7958,0.31986,0.079933,0,0.0,0.0,5.49567,0.020782,0.264918,0.033115,2719,25.650943396226417,574.3490566037735,17.549488599265818,0.0305554408029135
FAPI_TEMPO_13_102,967.562,14.1389,131.1975,7.7224,0.293622,0.083794,0,0.0,0.0,5.521937,0.020784,0.190524,0.023815,2720,25.660377358490567,574.3396226415094,17.549488599265818,0.03055594269911591
FAPI_TEMPO_32_61,967.562,14.1389,127.6068,7.616,0.253309,0.089795,0,0.0,0.0,5.738847,0.020821,0.501916,0.06274,2721,25.669811320754718,574.3301886792453,17.549488599265818,0.030556444611806642
FAPI_TEMPO_10_27,967.1488,14.1359,124.1075,7.5108,0.210946,0.096199,0,0.0,0.0,5.645763,0.020803,0.47287,0.059109,2722,25.67924528301887,574.3207547169811,17.54574092054222,0.030550421130416165
FAPI_TEMPO_16_65,967.1488,14.1359,133.3733,7.7862,0.316773,0.080394,0,0.0,0.0,5.718778,0.020826,0.348803,0.0436,2723,25.68867924528302,574.311320754717,17.54574092054222,0.03055092296889589
FAPI_TEMPO_45_51,966.1157,14.1284,128.809,7.6518,0.268277,0.087591,0,0.0,0.0,5.709577,0.020841,0.283811,0.035476,2724,25.69811320754717,574.3018867924528,17.53636731217082,0.03053510307986903
FAPI_TEMPO_30_116,965.7025,14.1253,135.7241,7.8545,0.341221,0.076855,0,0.0,0.0,5.558187,0.020809,0.420598,0.052575,2725,25.70754716981132,574.2924528301887,17.532616828711056,0.030529074067242246
FAPI_TEMPO_7_136,965.2893,14.1223,125.4121,7.5502,0.228762,0.093545,0,0.0,0.0,5.299439,0.020794,0.304975,0.038122,2726,25.71698113207547,574.2830188679245,17.52886554279629,0.03052304345921751
FAPI_TEMPO_25_134,965.2893,14.1223,123.7121,7.4989,0.20742,0.096782,0,0.0,0.0,5.717655,0.020847,0.193373,0.024172,2727,25.72641509433962,574.2735849056604,17.52886554279629,0.030523544880922685
FAPI_TEMPO_43_104,964.876,14.1193,124.0162,7.5081,0.21164,0.096151,0,0.0,0.0,5.276441,0.020784,0.295926,0.036991,2728,25.735849056603772,574.2641509433962,17.525112545757622,0.030517511004243464
FAPI_TEMPO_30_132,964.6694,14.1178,131.7568,7.7388,0.3017,0.082664,0,0.0,0.0,5.521729,0.020765,0.178343,0.022293,2729,25.745283018867923,574.2547169811321,17.523236199942794,0.03051474490634187
FAPI_TEMPO_39_97,964.2562,14.1148,136.1195,7.8659,0.346025,0.076186,0,0.0,0.0,5.392686,0.020753,0.38483,0.048104,2730,25.754716981132077,574.2452830188679,17.51948290544029,0.030508710168829816
FAPI_TEMPO_50_93,964.0496,14.1132,131.3535,7.727,0.297856,0.083245,0,0.0,0.0,5.46066,0.020765,0.298225,0.037278,2731,25.764150943396228,574.2358490566038,17.517605956623438,0.030505942785360108
FAPI_TEMPO_19_58,963.843,14.1117,123.887,7.5041,0.21084,0.096299,0,0.0,0.0,5.666681,0.020867,0.518261,0.064783,2732,25.77358490566038,574.2264150943396,17.515728806676684,0.030503174960697387
FAPI_TEMPO_0_12,963.843,14.1117,139.0863,7.9512,0.373895,0.07217,0,0.0,0.0,5.286533,0.020752,0.364611,0.045576,2733,25.78301886792453,574.2169811320755,17.515728806676684,0.030503676105405695
FAPI_TEMPO_21_101,963.4298,14.1087,130.2774,7.6953,0.286667,0.084916,0,0.0,0.0,5.562196,0.020846,0.377487,0.047186,2734,25.79245283018868,574.2075471698113,17.51197390313474,0.030497637987255327
FAPI_TEMPO_2_45,963.4298,14.1087,135.2561,7.8409,0.338216,0.077338,0,0.0,0.0,5.070443,0.020662,0.246534,0.030817,2735,25.80188679245283,574.1981132075472,17.51197390313474,0.030498139057459666
FAPI_TEMPO_40_32,963.2231,14.1072,121.8671,7.4427,0.184989,0.100263,0,0.0,0.0,5.166114,0.020739,0.23249,0.029061,2736,25.81132075471698,574.188679245283,17.51009524047765,0.030495368288161
FAPI_TEMPO_44_7,963.2231,14.1072,118.1472,7.3283,0.132859,0.108318,0,0.0,0.0,5.468515,0.020825,0.207831,0.025979,2737,25.82075471698113,574.1792452830189,17.51009524047765,0.030495869337538912
FAPI_TEMPO_39_64,963.0165,14.1057,128.5616,7.6444,0.267815,0.087731,0,0.0,0.0,5.819051,0.020889,0.67727,0.084659,2738,25.830188679245282,574.1698113207547,17.508217285266724,0.030493099672016577
FAPI_TEMPO_29_38,963.0165,14.1057,125.7319,7.5598,0.234487,0.092736,0,0.0,0.0,5.644772,0.02085,0.228153,0.028519,2739,25.839622641509433,574.1603773584906,17.508217285266724,0.030493600700584492
FAPI_TEMPO_25_143,962.8099,14.1042,145.0088,8.1187,0.424611,0.064978,0,0.0,0.0,5.821936,0.020893,0.393494,0.049187,2740,25.849056603773583,574.1509433962265,17.506339128602157,0.030490830555895965
FAPI_TEMPO_28_103,962.1901,14.0996,140.0946,7.9799,0.383933,0.070762,0,0.0,0.0,5.606972,0.020856,0.420922,0.052615,2741,25.858490566037737,574.1415094339623,17.50070344923798,0.0304815157268313
FAPI_TEMPO_46_104,961.9835,14.0981,126.5229,7.5836,0.244839,0.0912,0,0.0,0.0,5.619411,0.020867,0.556991,0.069624,2742,25.867924528301888,574.1320754716982,17.49882448611005,0.03047874388786462
FAPI_TEMPO_12_13,961.5702,14.0951,127.9188,7.6253,0.261548,0.088702,0,0.0,0.0,5.655181,0.020867,0.485579,0.060697,2743,25.87735849056604,574.122641509434,17.495065044741185,0.030472696563132683
FAPI_TEMPO_42_131,961.3636,14.0936,129.9197,7.6847,0.284273,0.085317,0,0.0,0.0,5.430631,0.02087,0.232649,0.029081,2744,25.88679245283019,574.1132075471698,17.493185475985765,0.030469923433260337
FAPI_TEMPO_16_57,961.157,14.0921,128.8546,7.6531,0.272549,0.087067,1,32.8512,0.0,5.641449,0.020874,0.327836,0.04098,2745,25.89622641509434,574.1037735849056,17.49130570525693,0.030467149860442605
FAPI_TEMPO_0_51,960.9504,14.0905,131.8025,7.7402,0.304874,0.082277,0,0.0,0.0,5.098702,0.020774,0.373313,0.046664,2746,25.90566037735849,574.0943396226415,17.489425732489565,0.030464375844544218
FAPI_TEMPO_42_139,960.7438,14.089,125.2829,7.5463,0.23081,0.093347,0,0.0,0.0,5.701639,0.020878,0.590014,0.073752,2747,25.91509433962264,574.0849056603773,17.4875455576185,0.030461601385429825
FAPI_TEMPO_14_71,960.7438,14.089,124.4384,7.5208,0.220334,0.094934,0,0.0,0.0,5.141068,0.020803,0.353234,0.044154,2748,25.92452830188679,574.0754716981132,17.4875455576185,0.030462101970478554
FAPI_TEMPO_36_95,960.7438,14.089,122.9968,7.4771,0.20195,0.097732,0,0.0,0.0,5.3158,0.02076,0.292237,0.03653,2749,25.933962264150942,574.066037735849,17.4875455576185,0.0304626025719801
FAPI_TEMPO_10_118,959.7107,14.0815,129.7181,7.6787,0.28328,0.085502,0,0.0,0.0,5.590526,0.020869,0.221352,0.027669,2750,25.943396226415093,574.0566037735849,17.47814073883049,0.030446720103796746
FAPI_TEMPO_44_36,959.7107,14.0815,127.8542,7.6234,0.262231,0.088643,2,52.686,12.126,5.425255,0.020871,0.354319,0.04429,2751,25.952830188679247,574.0471698113207,17.47814073883049,0.030447220468964684
FAPI_TEMPO_18_65,959.7107,14.0815,132.2437,7.7531,0.310395,0.08149,0,0.0,0.0,5.560708,0.020862,0.353104,0.044138,2752,25.962264150943398,574.0377358490566,17.47814073883049,0.030447720850579015
FAPI_TEMPO_6_99,959.5041,14.0799,124.3014,7.5167,0.219622,0.095073,0,0.0,0.0,5.294683,0.020855,0.219252,0.027406,2753,25.971698113207548,574.0283018867924,17.47625934986891,0.03044494372912559
FAPI_TEMPO_7_31,958.6777,14.0739,121.3803,7.4278,0.182314,0.100794,1,18.3884,0.0,5.21365,0.020802,0.182327,0.022791,2754,25.9811320754717,574.0188679245283,17.46873176775974,0.03043233026628755
FAPI_TEMPO_26_49,958.2645,14.0708,127.4776,7.6121,0.258985,0.089163,0,0.0,0.0,5.483745,0.020856,0.19539,0.024424,2755,25.99056603773585,574.0094339622641,17.46496676003041,0.030426271288737344
FAPI_TEMPO_18_67,957.6446,14.0663,129.6724,7.6774,0.284319,0.085395,0,0.0,0.0,5.474742,0.020861,0.394372,0.049296,2756,26.0,574.0,17.459316814541218,0.030416928248329648
FAPI_TEMPO_23_85,957.6446,14.0663,124.1721,7.5128,0.219513,0.095137,0,0.0,0.0,5.515417,0.020872,0.181952,0.022744,2757,26.00943396226415,573.9905660377359,17.459316814541218,0.030417428173189504
FAPI_TEMPO_49_84,957.2314,14.0633,141.8214,8.029,0.401942,0.068284,0,0.0,0.0,5.430728,0.020855,0.585504,0.073188,2758,26.0188679245283,573.9811320754717,17.455549776089857,0.030411365113992388
FAPI_TEMPO_15_53,957.2314,14.0633,128.4513,7.6411,0.270963,0.087395,0,0.0,0.0,5.64052,0.020915,0.510508,0.063813,2759,26.028301886792452,573.9716981132076,17.455549776089857,0.030411864963848796
FAPI_TEMPO_48_87,957.2314,14.0633,129.1588,7.6621,0.278927,0.086206,0,0.0,0.0,5.253594,0.02084,0.256484,0.03206,2760,26.037735849056602,573.9622641509434,17.455549776089857,0.03041236483013683
FAPI_TEMPO_1_91,957.0248,14.0617,131.9317,7.744,0.309069,0.081744,0,0.0,0.0,5.189091,0.02082,0.271172,0.033896,2761,26.047169811320753,573.9528301886793,17.4536659519731,0.03040958251958692
FAPI_TEMPO_46_97,956.8182,14.0602,119.893,7.3822,0.163527,0.103739,0,0.0,0.0,5.602241,0.020901,0.269031,0.033629,2762,26.056603773584907,573.9433962264151,17.451781924507866,0.030406799763270223
FAPI_TEMPO_9_40,956.405,14.0572,120.186,7.3912,0.16796,0.103066,0,0.0,0.0,5.207414,0.02083,0.340923,0.042615,2763,26.066037735849058,573.933962264151,17.448013259268468,0.03040073319661485
FAPI_TEMPO_10_128,956.405,14.0572,131.3078,7.7256,0.302939,0.082662,0,0.0,0.0,5.390977,0.02088,0.175059,0.021882,2764,26.07547169811321,573.9245283018868,17.448013259268468,0.030401232912789428
FAPI_TEMPO_43_45,955.9917,14.0541,126.3858,7.5795,0.247914,0.090881,0,0.0,0.0,4.996603,0.020713,0.492766,0.061596,2765,26.08490566037736,573.9150943396227,17.44424286748062,0.030395163046814264
FAPI_TEMPO_42_117,955.9917,14.0541,134.796,7.8276,0.338835,0.0774,0,0.0,0.0,5.3427,0.020844,0.334372,0.041796,2766,26.09433962264151,573.9056603773585,17.44424286748062,0.030395662687854586
FAPI_TEMPO_42_77,955.9917,14.0541,128.3867,7.6392,0.271174,0.087392,0,0.0,0.0,5.620434,0.020902,0.218277,0.027285,2767,26.10377358490566,573.8962264150944,17.44424286748062,0.03039616234532155
FAPI_TEMPO_44_77,955.7851,14.0526,133.8145,7.799,0.329245,0.078806,2,50.4132,4.6751,5.243395,0.020854,0.331619,0.041452,2768,26.11320754716981,573.8867924528302,17.44235782218571,0.030393377320352532
FAPI_TEMPO_36_72,955.5785,14.0511,143.0992,8.0651,0.41359,0.06666,1,31.8182,0.0,5.556007,0.020945,0.505377,0.063172,2769,26.12264150943396,573.877358490566,17.44047257314656,0.030390591848786563
FAPI_TEMPO_35_40,955.5785,14.0511,126.1006,7.5709,0.244835,0.091355,0,0.0,0.0,5.671577,0.02094,0.247878,0.030985,2770,26.132075471698112,573.8679245283018,17.44047257314656,0.030391091447534695
FAPI_TEMPO_39_52,955.1653,14.0481,126.4772,7.5822,0.24965,0.09064,0,0.0,0.0,5.596618,0.02095,0.490903,0.061363,2771,26.141509433962263,573.8584905660377,17.436701463571207,0.03038501956531503
FAPI_TEMPO_47_115,954.9587,14.0465,137.0743,7.8934,0.361322,0.074154,0,0.0,0.0,5.503975,0.020907,0.36235,0.045294,2772,26.150943396226417,573.8490566037735,17.434815602902738,0.03038223275313491
FAPI_TEMPO_43_135,954.9587,14.0465,126.797,7.5918,0.253591,0.090052,0,0.0,0.0,4.778363,0.020677,0.438387,0.054798,2773,26.160377358490567,573.8396226415094,17.434815602902738,0.030382732239099253
FAPI_TEMPO_0_67,954.5455,14.0435,128.0937,7.6305,0.268943,0.087759,0,0.0,0.0,5.197565,0.020875,0.361122,0.04514,2774,26.169811320754718,573.8301886792453,17.431043269473275,0.03037665778719901
FAPI_TEMPO_43_93,954.3388,14.042,127.1468,7.6022,0.258174,0.089378,0,0.0,0.0,5.349677,0.020841,0.368309,0.046039,2775,26.17924528301887,573.8207547169811,17.42915588342635,0.030373868041811643
FAPI_TEMPO_6_18,953.9256,14.0389,120.2238,7.3924,0.17064,0.10272,0,0.0,0.0,4.93468,0.020703,0.299864,0.037483,2776,26.18867924528302,573.811320754717,17.42538232475271,0.030367791109163936
FAPI_TEMPO_29_93,953.9256,14.0389,131.0037,7.7167,0.301515,0.082927,0,0.0,0.0,5.562267,0.020928,0.173497,0.021687,2777,26.19811320754717,573.8018867924528,17.42538232475271,0.030368290390539555
FAPI_TEMPO_27_93,953.719,14.0374,139.9576,7.976,0.38816,0.070315,0,0.0,0.0,5.369195,0.02093,0.564508,0.070563,2778,26.20754716981132,573.7924528301887,17.423495238938674,0.03036550089322119
FAPI_TEMPO_26_24,952.686,14.0298,122.3729,7.4582,0.200554,0.098155,0,0.0,0.0,5.398797,0.020951,0.447224,0.055903,2779,26.21698113207547,573.7830188679245,17.41405674243916,0.030349550561459878
FAPI_TEMPO_0_130,952.4793,14.0283,139.4061,7.9603,0.384112,0.070919,0,0.0,0.0,5.289835,0.020935,0.290777,0.036347,2780,26.22641509433962,573.7735849056604,17.412167515143445,0.030346756932015866
FAPI_TEMPO_30_85,952.4793,14.0283,126.8348,7.5929,0.255973,0.089753,0,0.0,0.0,5.565691,0.020951,0.328331,0.041041,2781,26.235849056603772,573.7641509433962,17.412167515143445,0.030347255900379903
FAPI_TEMPO_47_147,952.4793,14.0283,155.6705,8.4119,0.506085,0.053872,1,23.5537,0.0,5.707398,0.020992,0.460831,0.057604,2782,26.245283018867923,573.7547169811321,17.412167515143445,0.030347754885152504
FAPI_TEMPO_47_130,952.4793,14.0283,130.8934,7.7134,0.301398,0.082976,0,0.0,0.0,5.648187,0.020964,0.338687,0.042336,2783,26.254716981132077,573.7452830188679,17.412167515143445,0.030348253886334497
FAPI_TEMPO_31_2,952.2727,14.0268,119.737,7.3774,0.16533,0.103586,0,0.0,0.0,5.544715,0.020949,0.451269,0.056409,2784,26.264150943396228,573.7358490566038,17.410278996987127,0.030345461287829445
FAPI_TEMPO_1_110,952.0661,14.0253,140.3341,7.9868,0.392494,0.069726,0,0.0,0.0,4.969445,0.020757,0.308303,0.038538,2785,26.27358490566038,573.7264150943396,17.408390273958286,0.030342668240394284
FAPI_TEMPO_29_127,951.6529,14.0222,140.2506,7.9844,0.392034,0.069799,0,0.0,0.0,5.654804,0.021006,0.336493,0.042062,2786,26.28301886792453,573.7169811320755,17.40461221301625,0.030336581947902168
FAPI_TEMPO_6_66,951.4463,14.0207,130.8667,7.7126,0.30187,0.082929,1,17.7686,0.0,5.06731,0.020875,0.271247,0.033906,2787,26.29245283018868,573.7075471698113,17.40272287496956,0.03033378759059368
FAPI_TEMPO_47_102,951.0331,14.0176,131.5095,7.7316,0.308979,0.081887,0,0.0,0.0,5.49792,0.020937,0.320611,0.040076,2788,26.30188679245283,573.6981132075472,17.39894358339085,0.03032769880680507
FAPI_TEMPO_9_17,951.0331,14.0176,121.1975,7.4222,0.186387,0.100372,0,0.0,0.0,5.380475,0.020916,0.292941,0.036618,2789,26.31132075471698,573.688679245283,17.39894358339085,0.030328197527411657
FAPI_TEMPO_32_58,951.0331,14.0176,133.2441,7.7824,0.326854,0.079256,0,0.0,0.0,5.784157,0.021018,0.793242,0.099155,2790,26.32075471698113,573.6792452830189,17.39894358339085,0.03032869626442082
FAPI_TEMPO_34_26,950.6198,14.0146,120.7185,7.4076,0.180274,0.101324,1,19.0083,0.0,5.40071,0.020893,0.249627,0.031203,2791,26.330188679245282,573.6698113207547,17.39516255578136,0.030322604070332097
FAPI_TEMPO_30_12,950.4132,14.0131,117.9456,7.322,0.141463,0.107344,0,0.0,0.0,5.411632,0.020971,0.192776,0.024097,2792,26.339622641509433,573.6603773584906,17.39327219126902,0.03031980746405927
FAPI_TEMPO_2_39,950.4132,14.0131,127.3863,7.6094,0.264001,0.088597,0,0.0,0.0,5.069704,0.020807,0.145027,0.018128,2793,26.349056603773583,573.6509433962265,17.39327219126902,0.03032030608769576
FAPI_TEMPO_28_88,950.2066,14.0116,122.5099,7.4623,0.204417,0.097629,0,0.0,0.0,5.509865,0.020988,0.538867,0.067358,2794,26.358490566037737,573.6415094339623,17.391381621282616,0.030317508993453892
FAPI_TEMPO_49_57,950.2066,14.0116,133.4836,7.7894,0.32985,0.078834,0,0.0,0.0,5.480604,0.020917,0.265557,0.033195,2795,26.367924528301888,573.6320754716982,17.391381621282616,0.03031800759569044
FAPI_TEMPO_28_57,950.0,14.01,120.3152,7.3952,0.175307,0.102107,0,0.0,0.0,5.768749,0.021043,0.433917,0.05424,2796,26.37735849056604,573.622641509434,17.38949084575512,0.030315210013322196
FAPI_TEMPO_9_74,949.3802,14.0055,123.9705,7.5067,0.223729,0.094705,0,0.0,0.0,5.433955,0.020996,0.248125,0.031016,2797,26.38679245283019,573.6132075471698,17.3838172852554,0.030305817677369083
FAPI_TEMPO_46_19,948.9669,14.0024,121.27,7.4245,0.189124,0.100006,2,41.9421,5.4056,5.901767,0.021063,0.16083,0.020104,2798,26.39622641509434,573.6037735849056,17.38003296691881,0.030299718668685145
FAPI_TEMPO_42_53,948.3471,13.9978,130.6004,7.7048,0.301304,0.083082,0,0.0,0.0,5.598087,0.021034,0.449238,0.056155,2799,26.40566037735849,573.5943396226415,17.374356317968385,0.030290320384609607
FAPI_TEMPO_45_13,948.3471,13.9978,121.0494,7.4177,0.186698,0.100396,0,0.0,0.0,5.884349,0.021075,0.368792,0.046099,2800,26.41509433962264,573.5849056603773,17.374356317968385,0.030290818580668566
FAPI_TEMPO_29_74,948.1405,13.9963,121.8482,7.4421,0.197501,0.098742,0,0.0,0.0,5.844368,0.021065,0.481948,0.060243,2801,26.42452830188679,573.5754716981132,17.372463689449532,0.030288017090439816
FAPI_TEMPO_26_55,948.1405,13.9963,130.9502,7.7151,0.305183,0.082512,0,0.0,0.0,5.415468,0.020975,0.420751,0.052594,2802,26.433962264150942,573.566037735849,17.372463689449532,0.03028851526500297
FAPI_TEMPO_23_97,947.5207,13.9917,129.8473,7.6825,0.293792,0.084215,0,0.0,0.0,5.638419,0.021017,0.337576,0.042197,2803,26.443396226415093,573.5566037735849,17.36678456634347,0.030279111864605288
FAPI_TEMPO_14_95,947.5207,13.9917,130.7753,7.7099,0.303779,0.082734,0,0.0,0.0,5.33446,0.021004,0.21741,0.027176,2804,26.452830188679247,573.5471698113207,17.36678456634347,0.030279609909079675
FAPI_TEMPO_33_51,947.314,13.9902,129.6078,7.6755,0.291334,0.084585,0,0.0,0.0,5.535541,0.020993,0.245573,0.030697,2805,26.462264150943398,573.5377358490566,17.36489019603382,0.03027680501323439
FAPI_TEMPO_39_76,947.314,13.9902,122.5556,7.4637,0.20743,0.097243,0,0.0,0.0,5.737175,0.021054,0.600378,0.075047,2806,26.471698113207548,573.5283018867924,17.36489019603382,0.03027730303614806
FAPI_TEMPO_22_118,947.314,13.9902,126.7434,7.5902,0.258941,0.08943,0,0.0,0.0,5.443797,0.020967,0.311101,0.038888,2807,26.4811320754717,573.5188679245283,17.36489019603382,0.030277801075445938
FAPI_TEMPO_22_77,947.1074,13.9887,128.6341,7.6466,0.280721,0.086171,0,0.0,0.0,5.554055,0.02102,0.316601,0.039575,2808,26.49056603773585,573.5094339622641,17.36299653567396,0.03027499724933281
FAPI_TEMPO_45_123,946.9008,13.9872,146.6521,8.1646,0.446729,0.062144,0,0.0,0.0,5.427252,0.020994,0.2624,0.0328,2809,26.5,573.5,17.361102668763305,0.030272192970816573
FAPI_TEMPO_22_97,946.9008,13.9872,127.3673,7.6088,0.266503,0.088304,0,0.0,0.0,5.089712,0.02083,0.268043,0.033505,2810,26.50943396226415,573.4905660377359,17.361102668763305,0.03027269095063185
FAPI_TEMPO_40_42,945.8678,13.9795,121.9774,7.4461,0.20112,0.098247,0,0.0,0.0,5.514997,0.021039,0.719785,0.089973,2811,26.5188679245283,573.4811320754717,17.351630233580718,0.03025667151556295
FAPI_TEMPO_8_98,945.4545,13.9765,146.7891,8.1684,0.448605,0.061906,0,0.0,0.0,5.24524,0.020968,0.209312,0.026164,2812,26.528301886792452,573.4716981132076,17.347838893849364,0.030250558050076207
FAPI_TEMPO_22_52,945.2479,13.9749,121.0605,7.4181,0.189504,0.100047,0,0.0,0.0,5.436676,0.021028,0.34944,0.04368,2813,26.537735849056602,573.4622641509434,17.345943371995283,0.030247750299101782
FAPI_TEMPO_13_32,945.2479,13.9749,123.4001,7.4894,0.219946,0.095386,0,0.0,0.0,5.435301,0.021046,0.242498,0.030312,2814,26.547169811320753,573.4528301886793,17.345943371995283,0.030248247909576215
FAPI_TEMPO_45_147,945.2479,13.9749,134.8607,7.8295,0.346892,0.076446,0,0.0,0.0,5.625883,0.021033,0.436914,0.054614,2815,26.556603773584907,573.4433962264151,17.345943371995283,0.03024874553642346
FAPI_TEMPO_25_95,945.0413,13.9734,122.1334,7.4509,0.203855,0.09785,0,0.0,0.0,5.56761,0.021034,0.305499,0.038187,2816,26.566037735849058,573.433962264151,17.34404764298062,0.0302459372557901
FAPI_TEMPO_10_69,944.6281,13.9704,121.7111,7.438,0.198672,0.098655,0,0.0,0.0,5.671537,0.021074,0.132706,0.016588,2817,26.57547169811321,573.4245283018868,17.340255563197747,0.030239821820228704
FAPI_TEMPO_36_73,944.4215,13.9688,120.7296,7.4079,0.185768,0.100645,0,0.0,0.0,5.203806,0.02086,0.32045,0.040056,2818,26.58490566037736,573.4150943396227,17.338359212293557,0.03023701221583885
FAPI_TEMPO_28_81,944.2149,13.9673,137.5801,7.908,0.373141,0.072657,0,0.0,0.0,5.524886,0.021031,0.49014,0.061268,2819,26.59433962264151,573.4056603773585,17.33646265395681,0.03023420215724358
FAPI_TEMPO_28_96,944.0083,13.9658,139.2234,7.9551,0.387986,0.070523,0,0.0,0.0,5.565786,0.021039,0.298027,0.037253,2820,26.60377358490566,573.3962264150944,17.334565888119428,0.030231391644301733
FAPI_TEMPO_1_65,943.8017,13.9643,128.204,7.6338,0.278415,0.086593,0,0.0,0.0,5.193699,0.020937,0.301205,0.037651,2821,26.61320754716981,573.3867924528302,17.332668914713285,0.030228580676872084
FAPI_TEMPO_8_37,943.1818,13.9597,126.7702,7.591,0.262485,0.088996,0,0.0,0.0,5.20548,0.02098,0.260386,0.032548,2822,26.62264150943396,573.377358490566,17.326975829862025,0.030219149000713656
FAPI_TEMPO_22_117,942.1488,13.952,123.1906,7.483,0.219857,0.095479,0,0.0,0.0,5.381139,0.021026,0.204808,0.025601,2823,26.632075471698112,573.3679245283018,17.31748472775983,0.030203092965143757
FAPI_TEMPO_23_99,942.1488,13.952,128.204,7.6338,0.279679,0.086442,0,0.0,0.0,5.638155,0.021075,0.266508,0.033313,2824,26.641509433962263,573.3584905660377,17.31748472775983,0.030203589922708666
FAPI_TEMPO_33_50,941.5289,13.9474,122.0498,7.4483,0.205728,0.097655,0,0.0,0.0,5.480273,0.021037,0.196062,0.024508,2825,26.650943396226417,573.3490566037735,17.31178664949836,0.03019414866058126
FAPI_TEMPO_43_21,940.9091,13.9428,121.5819,7.434,0.20013,0.09853,0,0.0,0.0,5.212622,0.021007,0.340291,0.042536,2826,26.660377358490567,573.3396226415094,17.306087614775702,0.0301847054195252
FAPI_TEMPO_45_30,940.7025,13.9413,127.3863,7.6094,0.271521,0.087698,0,0.0,0.0,5.65064,0.021094,0.231038,0.02888,2827,26.669811320754718,573.3301886792453,17.304187519436077,0.030181887961104832
FAPI_TEMPO_27_25,940.7025,13.9413,120.4066,7.398,0.184617,0.100923,0,0.0,0.0,5.598641,0.021107,0.239738,0.029967,2828,26.67924528301887,573.3207547169811,17.304187519436077,0.030182384602452185
FAPI_TEMPO_12_116,940.7025,13.9413,128.4056,7.6398,0.283042,0.085973,0,0.0,0.0,5.812253,0.021156,0.538695,0.067337,2829,26.68867924528302,573.311320754717,17.304187519436077,0.030182881260144213
FAPI_TEMPO_20_63,940.7025,13.9413,121.1786,7.4217,0.194973,0.099328,0,0.0,0.0,5.601038,0.021092,0.609266,0.076158,2830,26.69811320754717,573.3018867924528,17.304187519436077,0.030183377934181736
