file_name,area_(µm²),area_error_(µm²),perimeter_(µm),perimeter_error_(µm),circularity_distortion,circularity_distortion_error,defects_count,defects_area_(µm²),defects_area_error_(µm²),entropy_hm_(bits),entropy_hm_error_(bits),nucleus_circularity,nucleus_circularity_error,rank_for_t0,t0_ms,dt_ms,R_um_final,v_eff_um_per_ms
FAPI_10_36,3756.6116,27.8596,250.1546,10.6633,0.245622,0.064557,0,0.0,0.0,5.414185,0.010519,0.414085,0.051761,901,15.436893203883495,584.5631067961165,34.579858455938016,0.059155047682471616
FAPI_41_31,3755.5785,27.8558,260.3452,10.8784,0.303714,0.058416,0,0.0,0.0,5.458786,0.010529,0.357283,0.04466,902,15.454026270702455,584.5459737292975,34.57510325204093,0.05914864665213247
FAPI_17_43,3749.1736,27.832,246.3623,10.5822,0.223758,0.066934,0,0.0,0.0,5.72779,0.010571,0.927232,0.115904,903,15.471159337521417,584.5288406624786,34.54560785250815,0.059099920225246225
FAPI_1_22,3739.2562,27.7952,274.875,11.1778,0.378094,0.05079,0,0.0,0.0,5.30125,0.010523,0.274233,0.034279,904,15.488292404340378,584.5117075956596,34.499887180018916,0.05902343226268528
FAPI_31_58,3738.6364,27.7929,257.9866,10.829,0.294124,0.05949,2,33.6777,0.1461,5.640965,0.010592,0.696563,0.08707,905,15.505425471159338,584.4945745288406,34.497027799023165,0.05902027033669409
FAPI_31_6,3736.5702,27.7852,239.6032,10.436,0.182104,0.071507,2,55.1653,2.1914,5.119073,0.010505,0.204759,0.025595,906,15.522558537978298,584.4774414620217,34.48749389387034,0.05900568858158621
FAPI_14_5,3727.2727,27.7506,253.9091,10.7431,0.273485,0.061716,0,0.0,0.0,6.020484,0.010646,0.486751,0.060844,907,15.539691604797259,584.4603083952028,34.44456051269852,0.05893396013028768
FAPI_43_56,3725.0,27.7422,285.5146,11.3921,0.425778,0.046022,0,0.0,0.0,5.544139,0.010582,0.282386,0.035298,908,15.55682467161622,584.4431753283837,34.43405764696662,0.05891771706910428
FAPI_11_60,3719.2149,27.7206,275.3507,11.1875,0.383563,0.050302,0,0.0,0.0,5.367572,0.010574,0.20537,0.025671,909,15.57395773843518,584.4260422615648,34.40730840260625,0.05887367419401712
FAPI_9_46,3718.1818,27.7168,252.6613,10.7166,0.268081,0.062328,0,0.0,0.0,5.549473,0.010597,0.800561,0.10007,910,15.59109080525414,584.4089091947459,34.40252934841626,0.05886722260244001
FAPI_30_2,3713.843,27.7006,249.025,10.6392,0.247429,0.06455,0,0.0,0.0,5.680941,0.010622,0.473063,0.059133,911,15.6082238720731,584.3917761279268,34.38245108532066,0.05883459091969517
FAPI_19_7,3710.5372,27.6883,241.1929,10.4706,0.198474,0.069848,0,0.0,0.0,5.819966,0.010635,0.230552,0.028819,912,15.625356938892061,584.3746430611079,34.367145267140266,0.05881012407916286
FAPI_14_35,3710.3306,27.6875,266.5339,11.0069,0.343677,0.054428,0,0.0,0.0,5.765985,0.010646,0.439693,0.054962,913,15.642490005711021,584.357509994289,34.36618848505367,0.0588102110391112
FAPI_2_1,3699.7934,27.6481,252.8787,10.7212,0.272952,0.061888,0,0.0,0.0,5.515128,0.010608,0.485817,0.060727,914,15.659623072529984,584.3403769274701,34.31735444432656,0.05872836415099572
FAPI_47_19,3695.6612,27.6327,259.444,10.8595,0.310054,0.057988,0,0.0,0.0,5.572264,0.010626,0.242295,0.030287,915,15.676756139348944,584.323243860651,34.29818502407746,0.05869727994640047
FAPI_40_23,3694.6281,27.6288,250.8321,10.6778,0.262071,0.063068,2,58.4711,15.0479,5.694422,0.01064,0.515149,0.064394,916,15.693889206167905,584.3061107938321,34.29339076268829,0.05869079602145124
FAPI_45_24,3692.7686,27.6219,251.2921,10.6875,0.265141,0.062749,0,0.0,0.0,5.772572,0.01066,0.388313,0.048539,917,15.711022272986865,584.2889777270132,34.28475977411941,0.05867774522718733
FAPI_2_93,3689.0496,27.608,254.6055,10.7578,0.284864,0.060669,0,0.0,0.0,4.997169,0.01052,0.836442,0.104555,918,15.728155339805825,584.2718446601941,34.26749127529412,0.058649910291713105
FAPI_13_45,3687.8099,27.6033,267.7125,11.0312,0.353392,0.053507,0,0.0,0.0,5.690233,0.010646,0.348982,0.043623,919,15.745288406624786,584.2547115933752,34.26173302003937,0.058641774452449044
FAPI_35_9,3685.5372,27.5948,240.7407,10.4608,0.200881,0.069705,1,23.5537,0.0,5.974893,0.010685,0.467883,0.058485,920,15.762421473443746,584.2375785265563,34.25117409167351,0.058625421148113706
FAPI_40_8,3684.7107,27.5917,245.8454,10.5711,0.233894,0.066133,2,52.686,13.8792,5.917937,0.010694,0.456926,0.057116,921,15.779554540262707,584.2204454597373,34.2473333784865,0.058620566336969666
FAPI_3_27,3682.438,27.5832,244.8182,10.549,0.227928,0.066787,0,0.0,0.0,5.148322,0.010598,0.234341,0.029293,922,15.796687607081667,584.2033123929183,34.236770009141715,0.05860420384969514
FAPI_28_7,3680.5785,27.5763,241.0905,10.4684,0.20427,0.069359,0,0.0,0.0,5.711391,0.01067,0.20563,0.025704,923,15.813820673900628,584.1861793260994,34.228124743045846,0.05859112377928975
FAPI_45_46,3679.7521,27.5732,257.0508,10.8093,0.300173,0.05909,0,0.0,0.0,5.670551,0.010662,0.376757,0.047095,924,15.830953740719588,584.1690462592804,34.22428190825287,0.058586263903244534
FAPI_18_65,3676.8595,27.5623,247.5266,10.6072,0.245875,0.064879,0,0.0,0.0,5.836232,0.010692,0.698033,0.087254,925,15.84808680753855,584.1519131924615,34.210827656734494,0.05856495011677381
FAPI_14_9,3676.8595,27.5623,250.7864,10.6768,0.265352,0.062795,2,50.8264,9.9346,5.920325,0.010693,0.18658,0.023323,926,15.86521987435751,584.1347801256425,34.210827656734494,0.05856666786623463
FAPI_3_40,3675.8264,27.5585,246.3134,10.5811,0.238642,0.065662,1,23.9669,0.0,5.249787,0.010602,0.27726,0.034658,927,15.882352941176471,584.1176470588235,34.20602115147818,0.05856015705691129
FAPI_23_9,3675.0,27.5554,262.7259,10.928,0.330946,0.055884,3,60.7438,6.6277,5.551612,0.010643,0.561792,0.070224,928,15.899486007995431,584.1005139920046,34.20217583320439,0.058555291450526896
FAPI_20_5,3673.1405,27.5484,239.1085,10.4252,0.192658,0.070661,0,0.0,0.0,5.28392,0.010626,0.225316,0.028165,929,15.916619074814392,584.0833809251856,34.19352182054478,0.058542192668420714
FAPI_9_78,3671.4876,27.5422,318.4011,12.0303,0.544904,0.034559,0,0.0,0.0,5.941892,0.01071,0.471686,0.058961,930,15.933752141633352,584.0662478583666,34.18582747398692,0.058530736195317394
FAPI_3_10,3668.1818,27.5298,244.4573,10.5412,0.228644,0.066774,4,124.7934,16.6276,5.362081,0.010675,0.323627,0.040453,931,15.950885208452313,584.0491147915477,34.17043358313518,0.058506096007577904
FAPI_41_24,3666.3223,27.5228,286.9483,11.4206,0.440458,0.044738,2,134.2975,61.6527,5.799992,0.010699,0.448194,0.056024,932,15.968018275271273,584.0319817247288,34.16177152938784,0.058492980861259196
FAPI_13_28,3661.3636,27.5042,284.7804,11.3774,0.432674,0.045531,1,13.843,0.0,5.290436,0.010639,0.509996,0.06375,933,15.985151342090234,584.0148486579097,34.13866181902088,0.05845512643637904
FAPI_12_44,3661.157,27.5034,253.6539,10.7377,0.284936,0.060778,0,0.0,0.0,5.395777,0.010651,0.524448,0.065556,934,16.002284408909194,583.9977155910908,34.13769863319712,0.058455192069792244
FAPI_43_5,3660.9504,27.5026,252.8819,10.7213,0.280604,0.061239,0,0.0,0.0,5.547984,0.010664,0.19032,0.02379,935,16.019417475728154,583.9805825242719,34.136735420196565,0.05845525766051947
FAPI_38_16,3658.4711,27.4933,248.4089,10.6261,0.254968,0.063985,0,0.0,0.0,5.482575,0.010669,0.273501,0.034188,936,16.036550542547115,583.9634494574528,34.125174277176775,0.05843717497881366
FAPI_14_24,3655.1653,27.4809,272.1099,11.1214,0.379662,0.050922,0,0.0,0.0,5.808468,0.010717,0.247796,0.030974,937,16.053683609366075,583.9463163906339,34.109753013265006,0.05841248083230841
FAPI_8_6,3653.0992,27.4731,241.7144,10.4819,0.214283,0.068401,1,19.2149,0.0,5.511531,0.010672,0.232827,0.029103,938,16.070816676185036,583.929183323815,34.10011129850014,0.058397682925174325
FAPI_40_40,3652.0661,27.4692,254.5865,10.7574,0.291928,0.060075,4,100.0,8.2627,5.422424,0.010684,0.302384,0.037798,939,16.087949743003996,583.912050256996,34.09528918526253,0.05839113813502605
FAPI_18_40,3647.7273,27.4529,249.5999,10.6515,0.264228,0.063041,0,0.0,0.0,5.75864,0.010712,0.778435,0.097304,940,16.105082809822957,583.894917190177,34.07502988542352,0.0583581546648832
FAPI_38_28,3647.7273,27.4529,289.474,11.4708,0.452967,0.043549,1,18.3884,0.0,5.73304,0.010719,0.454623,0.056828,941,16.12221587664192,583.8777841233581,34.07502988542352,0.05835986710229817
FAPI_3_35,3643.8017,27.4381,259.5999,10.8628,0.320553,0.057092,0,0.0,0.0,5.23824,0.010678,0.273233,0.034154,942,16.13934894346088,583.8606510565392,34.05668956905975,0.05833016749361623
FAPI_10_31,3637.8099,27.4156,271.9728,11.1186,0.381985,0.050745,1,15.9091,0.0,5.582677,0.010704,0.293446,0.036681,943,16.15648201027984,583.8435179897201,34.02867695381745,0.05828389954723554
FAPI_42_32,3635.124,27.4054,242.3383,10.4954,0.222169,0.067629,0,0.0,0.0,5.354057,0.010675,0.277141,0.034643,944,16.173615077098802,583.8263849229012,34.016112457245406,0.05826408900950494
FAPI_30_9,3626.2397,27.3719,245.7808,10.5697,0.245654,0.06513,0,0.0,0.0,5.660012,0.010735,0.255264,0.031908,945,16.190748143917762,583.8092518560823,33.97451907212438,0.05819455406729253
FAPI_20_26,3619.0083,27.3446,247.5644,10.608,0.257967,0.063838,1,16.3223,0.0,5.199759,0.010691,0.393982,0.049248,946,16.207881210736723,583.7921187892633,33.94062639479704,0.05813820588257872
FAPI_32_11,3615.0826,27.3298,254.5598,10.7568,0.298951,0.059484,0,0.0,0.0,5.428914,0.010723,0.529303,0.066163,947,16.225014277555683,583.7749857224443,33.92221294301128,0.05810837013002745
FAPI_31_4,3613.843,27.3251,241.2008,10.4708,0.219412,0.068029,0,0.0,0.0,5.43769,0.010735,0.172442,0.021555,948,16.242147344374644,583.7578526556254,33.916396536425985,0.05810011185654095
FAPI_35_44,3605.9917,27.2954,236.7088,10.3728,0.191266,0.071143,0,0.0,0.0,5.991089,0.010814,0.785939,0.098242,949,16.259280411193604,583.7407195888064,33.879533757221246,0.05803866788852142
FAPI_17_9,3605.7851,27.2946,240.5012,10.4556,0.216615,0.068371,1,21.6942,0.0,5.576431,0.010753,0.287359,0.03592,950,16.276413478012564,583.7235865219874,33.87856320424773,0.05803870870818686
FAPI_49_29,3604.7521,27.2907,269.6299,11.0706,0.376912,0.051383,1,20.2479,0.0,5.470277,0.010734,0.276432,0.034554,951,16.293546544831525,583.7064534551685,33.873710022254436,0.058032097849430586
FAPI_19_46,3602.2727,27.2813,267.3895,11.0245,0.366863,0.052429,0,0.0,0.0,5.882825,0.010797,0.635798,0.079475,952,16.310679611650485,583.6893203883495,33.86205860753265,0.058013839597070245
FAPI_5_37,3598.7603,27.268,238.9036,10.4208,0.207649,0.069384,3,72.1074,2.6886,5.370187,0.010764,0.494933,0.061867,953,16.327812678469446,583.6721873215306,33.84554596244156,0.057987251573111
FAPI_50_70,3597.9339,27.2649,261.9996,10.9129,0.341339,0.055096,1,10.3306,0.0,5.507108,0.01076,0.558887,0.069861,954,16.344945745288406,583.6550542547116,33.841659684563375,0.05798229525790179
FAPI_23_29,3594.4215,27.2516,246.2866,10.5806,0.255341,0.06423,0,0.0,0.0,5.542504,0.010776,0.262419,0.032802,955,16.362078812107367,583.6379211878926,33.82513708119407,0.05795568768449613
FAPI_42_30,3594.2149,27.2508,239.4929,10.4336,0.21254,0.068871,0,0.0,0.0,5.898532,0.010827,0.714163,0.08927,956,16.379211878926327,583.6207881210737,33.824164967358534,0.05795572340089713
FAPI_45_32,3584.2975,27.2132,238.078,10.4028,0.205351,0.069706,0,0.0,0.0,5.85531,0.010837,0.222166,0.027771,957,16.396344945745287,583.6036550542547,33.77746777474365,0.05787740957791556
FAPI_22_48,3577.0661,27.1857,270.372,11.0859,0.385087,0.050642,0,0.0,0.0,5.701767,0.010817,0.655867,0.081983,958,16.413478012564248,583.5865219874357,33.743377174830854,0.05782069308234868
FAPI_7_21,3571.9008,27.1661,248.4813,10.6276,0.273021,0.062431,1,28.9256,0.0,5.414763,0.010815,0.176172,0.022021,959,16.43061107938321,583.5693889206168,33.71900557708947,0.05778062766358754
FAPI_40_39,3570.0413,27.159,265.8376,10.9925,0.36518,0.052722,2,58.0579,7.1587,5.687193,0.010826,0.233614,0.029202,960,16.44774414620217,583.5522558537979,33.71022752629285,0.05776728165838596
FAPI_37_35,3568.595,27.1535,275.7005,11.1946,0.410027,0.04812,4,90.9091,4.4056,5.875606,0.01085,0.587055,0.073382,961,16.46487721302113,583.5351227869788,33.70339846790001,0.05775727484394034
FAPI_10_12,3568.3884,27.1527,244.6812,10.546,0.251002,0.064816,1,1261.9835,0.0,5.619907,0.010814,0.28236,0.035295,962,16.482010279840093,583.5179897201599,33.70242284263193,0.057757298723206014
FAPI_21_11,3566.7355,27.1464,244.6322,10.545,0.251049,0.064819,0,0.0,0.0,5.23207,0.010765,0.183514,0.022939,963,16.499143346659054,583.500856653341,33.69461635117227,0.05774561590950724
FAPI_20_50,3554.5455,27.1,324.7993,12.1506,0.576587,0.031843,0,0.0,0.0,5.053694,0.010759,0.512399,0.06405,964,16.516276413478014,583.4837235865219,33.636988175817784,0.05764854582242673
FAPI_26_19,3553.5124,27.0961,244.689,10.5462,0.254172,0.064542,0,0.0,0.0,5.604653,0.010846,0.334324,0.041791,965,16.533409480296974,583.466590519703,33.63209966084022,0.05764186023210613
FAPI_22_31,3550.0,27.0827,241.5395,10.4781,0.235351,0.066598,0,0.0,0.0,5.707639,0.010861,0.572287,0.071536,966,16.550542547115935,583.4494574528841,33.61547405514991,0.05761505752683727
FAPI_5_18,3546.281,27.0685,251.916,10.7008,0.297783,0.059897,0,0.0,0.0,4.956134,0.010728,0.279449,0.034931,967,16.567675613934895,583.4323243860651,33.59786156120266,0.05758656172600149
FAPI_42_31,3541.3223,27.0496,251.3,10.6877,0.295322,0.060181,0,0.0,0.0,5.299389,0.010812,0.818162,0.10227,968,16.584808680753856,583.4151913192461,33.574363705856285,0.05754797647612902
FAPI_45_16,3537.6033,27.0353,247.0776,10.5975,0.271797,0.062715,2,74.7934,8.7658,5.509654,0.010857,0.384951,0.048119,969,16.601941747572816,583.3980582524272,33.55672963484974,0.05751944004642242
FAPI_4_25,3535.9504,27.029,250.7139,10.6752,0.293098,0.060441,0,0.0,0.0,5.360936,0.010827,0.532544,0.066568,970,16.619074814391777,583.3809251856082,33.548889242052844,0.057507689733562926
FAPI_33_39,3534.9174,27.0251,260.2082,10.8755,0.343934,0.05507,0,0.0,0.0,5.695025,0.010874,0.793759,0.09922,971,16.636207881210737,583.3637921187892,33.54398836249353,0.05750097763294681
FAPI_14_53,3527.686,26.9974,262.7873,10.9293,0.358065,0.053621,2,41.3223,2.6297,5.72537,0.010897,0.455667,0.056958,972,16.653340948029697,583.3466590519703,33.5096602362983,0.05744381958192192
FAPI_3_31,3523.5537,26.9816,239.1163,10.4254,0.225588,0.067788,0,0.0,0.0,5.203426,0.010818,0.28422,0.035528,973,16.670474014848658,583.3295259851513,33.49002802640622,0.05741185133710977
FAPI_2_40,3521.9008,26.9753,258.6673,10.8432,0.33854,0.055687,1,22.9339,0.0,5.179627,0.010826,0.244754,0.030594,974,16.68760708166762,583.3123929183324,33.48217201435118,0.05740006970679758
FAPI_47_26,3518.595,26.9626,250.7564,10.6761,0.296806,0.06012,1,27.686,0.0,5.632117,0.0109,0.586673,0.073334,975,16.70474014848658,583.2952598515134,33.46645445781275,0.057374809571283235
FAPI_33_14,3518.1818,26.961,261.623,10.905,0.354084,0.054073,0,0.0,0.0,5.522135,0.01087,0.361074,0.045134,976,16.72187321530554,583.2781267846945,33.46448936308283,0.05737312583201939
FAPI_50_6,3517.562,26.9587,226.9751,10.1573,0.141984,0.077075,0,0.0,0.0,5.426946,0.010872,0.153492,0.019187,977,16.7390062821245,583.2609937178755,33.461541504605364,0.05736975704703266
FAPI_31_18,3517.1488,26.9571,275.1491,11.1834,0.4162,0.047667,0,0.0,0.0,5.436454,0.010883,0.33063,0.041329,978,16.75613934894346,583.2438606510566,33.459576121335665,0.05736807256571171
FAPI_27_52,3515.2893,26.9499,287.5266,11.4321,0.465663,0.042688,1,20.2479,0.0,5.61822,0.010904,0.616178,0.077022,979,16.77327241576242,583.2267275842376,33.45072999182674,0.05735459026437593
FAPI_26_7,3513.0165,26.9412,234.0729,10.3149,0.194273,0.07128,0,0.0,0.0,5.30639,0.010881,0.414031,0.051754,980,16.79040548258138,583.2095945174186,33.43991450761767,0.05733773041797742
FAPI_11_39,3511.5702,26.9357,290.7596,11.4962,0.478033,0.041469,2,38.4298,4.0907,5.483981,0.010894,0.480694,0.060087,981,16.80753854940034,583.1924614505997,33.43303023490978,0.05732761042855452
FAPI_1_10,3507.0248,26.9182,248.4011,10.6259,0.285764,0.061351,0,0.0,0.0,5.363844,0.01088,0.2658,0.033225,982,16.8246716162193,583.1753283837807,33.41138525909591,0.057292178926177544
FAPI_21_2,3506.1983,26.9151,246.5072,10.5853,0.274918,0.06252,0,0.0,0.0,5.389872,0.010895,0.470373,0.058797,983,16.841804683038262,583.1581953169617,33.407447999073504,0.0572871105428188
FAPI_8_39,3502.2727,26.9,263.8634,10.9516,0.367877,0.052696,1,15.4959,0.0,5.564051,0.010907,0.284415,0.035552,984,16.858937749857226,583.1410622501428,33.38874098437372,0.057256713933911525
FAPI_20_20,3500.2066,26.8921,235.7084,10.3509,0.208313,0.069798,0,0.0,0.0,5.183448,0.010885,0.256499,0.032062,985,16.876070816676187,583.1239291833239,33.37889100113652,0.057241504473816214
FAPI_3_49,3498.1405,26.8841,261.9806,10.9125,0.359515,0.053584,2,36.3636,0.2922,5.178163,0.01087,0.481662,0.060208,986,16.893203883495147,583.1067961165048,33.36903811034877,0.05722628913363176
FAPI_41_46,3491.7355,26.8595,320.3406,12.0669,0.57241,0.032381,0,0.0,0.0,5.635088,0.01095,0.60929,0.076161,987,16.910336950314107,583.0896630496859,33.33847521391615,0.05717555519600307
FAPI_14_26,3491.5289,26.8587,245.9746,10.5739,0.274822,0.062596,1,15.4959,0.0,5.789431,0.010957,0.46655,0.058319,988,16.927470017133068,583.072529982867,33.337488909130755,0.05717554368426574
FAPI_29_11,3489.876,26.8524,233.7799,10.3084,0.197573,0.071034,2,40.7025,5.4056,5.795718,0.010969,0.767218,0.095902,989,16.94460308395203,583.0553969160479,33.32959694259057,0.057163688251374814
FAPI_7_7,3489.2562,26.85,237.9488,10.3999,0.225582,0.067956,0,0.0,0.0,5.325634,0.010933,0.615853,0.076982,990,16.96173615077099,583.038263849229,33.32663715240537,0.05716029156025253
FAPI_14_41,3486.7769,26.8404,270.6493,11.0915,0.401836,0.049243,0,0.0,0.0,5.902609,0.010993,0.553293,0.069162,991,16.97886921758995,583.0211307824101,33.31479488436437,0.05714165941062232
FAPI_34_20,3486.5702,26.8396,240.3341,10.4519,0.241462,0.066234,0,0.0,0.0,5.662901,0.010956,0.470391,0.058799,992,16.99600228440891,583.0039977155911,33.31380740074296,0.05714164487941393
FAPI_18_51,3485.7438,26.8364,238.7854,10.4182,0.231773,0.067296,0,0.0,0.0,5.54961,0.010946,0.488903,0.061113,993,17.01313535122787,582.9868646487721,33.30985908471926,0.057136551618169315
FAPI_21_23,3472.1074,26.7839,255.3697,10.7739,0.330941,0.05669,0,0.0,0.0,5.281639,0.010933,0.282692,0.035336,994,17.03026841804683,582.9697315819532,33.24464033963817,0.05702635752533007
FAPI_31_20,3471.9008,26.7831,262.5399,10.9241,0.367025,0.052901,3,101.6529,25.2464,5.398483,0.010942,0.411822,0.051478,995,17.04740148486579,582.9525985151342,33.243651250869114,0.05702633685062142
FAPI_35_27,3471.281,26.7807,238.9682,10.4222,0.23613,0.06689,0,0.0,0.0,5.852143,0.011007,0.58149,0.072686,996,17.06453455168475,582.9354654483152,33.24068380797776,0.05702292239572954
FAPI_21_31,3469.2149,26.7727,241.3835,10.4747,0.251786,0.065193,0,0.0,0.0,5.360603,0.010969,0.294422,0.036803,997,17.08166761850371,582.9183323814963,33.23078993894233,0.05700762541328711
FAPI_8_43,3467.3554,26.7656,271.7868,11.1148,0.410137,0.04846,3,79.7521,10.7445,5.438105,0.010944,0.369984,0.046248,998,17.098800685322672,582.9011993146773,33.221882889636944,0.05699402047670555
FAPI_0_50,3457.8512,26.7289,243.9626,10.5305,0.269922,0.063279,0,0.0,0.0,4.896472,0.01086,0.720263,0.090033,999,17.115933752141633,582.8840662478584,33.17632019848621,0.05691752806359734
FAPI_23_32,3457.8512,26.7289,244.6622,10.5456,0.274091,0.062828,0,0.0,0.0,5.943614,0.011036,0.784979,0.098122,1000,17.133066818960593,582.8669331810394,33.17632019848621,0.05691920112438698
FAPI_3_39,3452.0661,26.7065,245.6627,10.5672,0.281196,0.062088,0,0.0,0.0,5.580734,0.011021,0.464791,0.058099,1001,17.150199885779553,582.8498001142204,33.148556037781226,0.05687323909399152
FAPI_2_34,3447.5207,26.6889,244.6166,10.5446,0.275989,0.062671,0,0.0,0.0,5.099917,0.010922,0.211432,0.026429,1002,17.167332952598514,582.8326670474015,33.12672518727534,0.05683745448774092
FAPI_48_40,3446.4876,26.6849,262.3037,10.9192,0.370526,0.052634,0,0.0,0.0,5.725381,0.011026,0.480209,0.060026,1003,17.184466019417474,582.8155339805825,33.121761361525536,0.05683060836643562
FAPI_2_28,3446.0744,26.6833,232.9354,10.2898,0.201889,0.070782,1,23.1405,0.0,5.475824,0.010993,0.496262,0.062033,1004,17.201599086236435,582.7984009137635,33.11977581513611,0.05682887215065786
FAPI_19_31,3445.8678,26.6825,234.4227,10.3226,0.212031,0.069663,0,0.0,0.0,5.220247,0.010939,0.263428,0.032928,1005,17.218732153055395,582.7812678469446,33.11878299730214,0.05682883926530065
FAPI_0_22,3441.7355,26.6665,239.2044,10.4273,0.244127,0.066159,0,0.0,0.0,5.467389,0.011006,0.214767,0.026846,1006,17.23586521987436,582.7641347801257,33.09891894427538,0.056796424091478205
FAPI_50_56,3440.4959,26.6617,240.6226,10.4582,0.253279,0.065167,0,0.0,0.0,5.611355,0.011021,0.796777,0.099597,1007,17.25299828669332,582.7470017133066,33.09295783614391,0.056787864611656316
FAPI_2_18,3438.0165,26.6521,247.1957,10.6001,0.292973,0.060884,0,0.0,0.0,5.394918,0.011022,0.270782,0.033848,1008,17.27013135351228,582.7298686464877,33.08103143514413,0.056769067822079834
FAPI_13_3,3431.8182,26.6281,237.1578,10.3826,0.233241,0.0674,0,0.0,0.0,5.745059,0.011051,0.223171,0.027896,1009,17.28726442033124,582.7127355796688,33.05119756749309,0.05671953871853263
FAPI_49_56,3429.7521,26.62,265.4154,10.9838,0.388184,0.05086,1,20.6612,0.0,5.592366,0.011028,0.610761,0.076345,1010,17.3043974871502,582.6956025128497,33.04124695875773,0.05670412959402606
FAPI_5_11,3427.8926,26.6128,239.2077,10.4274,0.247188,0.065892,1,23.9669,0.0,5.377034,0.011014,0.417005,0.052126,1011,17.32153055396916,582.6784694460308,33.03228879984338,0.0566904228180048
FAPI_31_50,3427.686,26.612,266.0125,10.9961,0.391295,0.050545,4,96.0744,5.3835,5.277882,0.010998,0.543214,0.067902,1012,17.33866362078812,582.6613363792119,33.031293352422225,0.056690381341734604
FAPI_26_69,3426.0331,26.6056,259.767,10.8663,0.361981,0.053607,0,0.0,0.0,5.612823,0.011051,0.740284,0.092535,1013,17.355796687607082,582.644203312393,33.023328210870865,0.05667837768423646
FAPI_23_49,3423.5537,26.596,276.827,11.2174,0.438603,0.045706,1,18.8017,0.0,5.750243,0.011064,0.620125,0.077516,1014,17.372929754426043,582.6270702455739,33.01137665398242,0.056659531181873016
FAPI_41_36,3421.281,26.5871,247.5912,10.6086,0.29866,0.060347,0,0.0,0.0,5.53768,0.01105,0.674892,0.084362,1015,17.390062821245003,582.609937178755,33.000417659671605,0.05664238721960984
FAPI_13_34,3421.281,26.5871,240.0522,10.4458,0.253917,0.065189,0,0.0,0.0,5.963212,0.011103,0.617627,0.077203,1016,17.407195888063963,582.5928041119361,33.000417659671605,0.05664405297620376
FAPI_22_18,3417.7686,26.5735,252.0831,10.7044,0.324127,0.05764,1,17.9752,0.0,5.499517,0.01104,0.491073,0.061384,1017,17.424328954882924,582.5756710451171,32.98347365073202,0.05661663418172099
FAPI_3_43,3412.1901,26.5518,234.2289,10.3183,0.21844,0.069127,0,0.0,0.0,5.602221,0.011059,0.365188,0.045648,1018,17.441462021701884,582.5585379782981,32.95654475773298,0.05657207406504563
FAPI_43_19,3405.7851,26.5269,234.0383,10.3141,0.218637,0.069138,0,0.0,0.0,5.665255,0.011081,0.425726,0.053216,1019,17.458595088520845,582.5414049114792,32.92559897021541,0.056520615861148385
FAPI_36_34,3400.6198,26.5067,264.9285,10.9737,0.39115,0.050662,0,0.0,0.0,5.410791,0.011063,1.013744,0.126718,1020,17.475728155339805,582.5242718446602,32.90062159735504,0.05647940040879282
FAPI_11_24,3398.9669,26.5003,239.6267,10.4365,0.256148,0.065053,0,0.0,0.0,5.380816,0.01106,0.322513,0.040314,1021,17.492861222158766,582.5071387778412,32.89262481288886,0.05646733339938273
FAPI_2_48,3397.1074,26.4931,252.7227,10.7179,0.331609,0.056932,1,18.595,0.0,5.445299,0.01108,0.579192,0.072399,1022,17.509994288977726,582.4900057110223,32.88362616634779,0.056453545715703844
FAPI_11_10,3395.4545,26.4866,234.6055,10.3266,0.224768,0.068514,1,19.6281,0.0,5.424688,0.01107,0.447996,0.055999,1023,17.527127355796686,582.4728726442033,32.87562524785255,0.056441470138531645
FAPI_22_1,3392.9752,26.4769,239.2155,10.4276,0.254905,0.065218,0,0.0,0.0,5.685108,0.011107,0.313205,0.039151,1024,17.544260422615647,582.4557395773844,32.86362045996187,0.05642251973309922
FAPI_10_2,3392.562,26.4753,228.1694,10.184,0.181115,0.073378,1,25.2066,0.0,5.756771,0.011109,0.18347,0.022934,1025,17.561393489434607,582.4386065105654,32.861619316330916,0.05642074366122021
FAPI_19_24,3388.2231,26.4584,238.8501,10.4196,0.25367,0.065376,0,0.0,0.0,5.532639,0.011083,0.42944,0.05368,1026,17.578526556253568,582.4214734437464,32.84059849220611,0.056386311270472146
FAPI_14_15,3384.9174,26.4455,249.5275,10.65,0.316842,0.058559,0,0.0,0.0,5.664819,0.011123,0.235693,0.029462,1027,17.59565962307253,582.4043403769275,32.82457421407828,0.05636045602413347
FAPI_50_50,3384.5041,26.4439,229.2534,10.2081,0.190767,0.072343,0,0.0,0.0,5.457406,0.01108,0.393669,0.049209,1028,17.612792689891492,582.3872073101085,32.822570204960684,0.05635867304942944
FAPI_24_50,3384.0909,26.4422,254.2211,10.7497,0.341996,0.055884,7,152.686,3.9722,5.65281,0.011116,0.351699,0.043962,1029,17.629925756710453,582.3700742432895,32.82056655840362,0.05635689059237714
FAPI_13_54,3382.438,26.4358,267.0508,11.0176,0.403992,0.049398,0,0.0,0.0,5.957912,0.011157,0.528688,0.066086,1030,17.647058823529413,582.3529411764706,32.81255026363737,0.05634478328099346
FAPI_15_1,3381.8182,26.4334,231.6498,10.2614,0.208053,0.070434,1,39.6694,0.0,5.192767,0.011039,0.231117,0.02889,1031,17.664191890348373,582.3358081096517,32.80954383005457,0.05634127830222087
