frame_id,time_ms,annotation_id,class,area_px,cx,cy,bbox_x,bbox_y,bbox_w,bbox_h,R_px
frame_00147_t294.00ms,0.0,26,,90804,2164.0,259.0,1954.0,102.0,420.0,314.0,170.01120817473455
frame_00147_t294.00ms,0.0,27,,90504,1798.0,3255.0,1622.0,3092.0,352.0,326.0,169.73013267884343
frame_00147_t294.00ms,0.0,28,,89884,1299.0,1060.0,1128.0,884.0,342.0,352.0,169.1477632419177
frame_00147_t294.00ms,0.0,29,,89324,4466.0,291.0,4298.0,114.0,336.0,354.0,168.62002334681642
frame_00147_t294.00ms,0.0,30,,89308,2568.0,2109.0,2398.0,1930.0,340.0,358.0,168.60492079207526
frame_00147_t294.00ms,0.0,31,,88948,1691.0,2903.0,1514.0,2736.0,354.0,334.0,168.26475494373685
frame_00147_t294.00ms,0.0,32,,88900,2809.0,1863.0,2636.0,1692.0,346.0,342.0,168.21934752500675
frame_00147_t294.00ms,0.0,33,,88860,3348.0,2705.0,3182.0,2532.0,332.0,346.0,168.18149864444555
frame_00147_t294.00ms,0.0,34,,88220,3494.0,1732.0,3330.0,1538.0,328.0,388.0,167.5747539432298
frame_00147_t294.00ms,0.0,36,,86856,3520.0,307.0,3354.0,118.0,332.0,378.0,166.27424176455992
frame_00147_t294.00ms,0.0,37,,86816,138.0,317.0,0.0,132.0,276.0,370.0,166.23595001963918
frame_00147_t294.00ms,0.0,38,,86504,399.0,3191.0,222.0,3022.0,354.0,338.0,165.93697115002018
frame_00147_t294.00ms,0.0,39,,86448,2920.0,874.0,2740.0,702.0,360.0,344.0,165.883251236574
frame_00147_t294.00ms,0.0,40,,86424,2221.0,639.0,2050.0,474.0,342.0,330.0,165.86022309025128
frame_00147_t294.00ms,0.0,41,,86340,706.0,2950.0,544.0,2766.0,324.0,368.0,165.77959938758596
frame_00147_t294.00ms,0.0,42,,86220,993.0,1283.0,830.0,1100.0,326.0,366.0,165.66435460522712
frame_00147_t294.00ms,0.0,43,,86144,2002.0,2688.0,1852.0,2478.0,300.0,420.0,165.5913247589271
frame_00147_t294.00ms,0.0,44,,85456,4565.0,684.0,4426.0,492.0,278.0,384.0,164.92874107844884
frame_00147_t294.00ms,0.0,45,,85228,3373.0,1350.0,3198.0,1190.0,350.0,320.0,164.70857591416458
frame_00147_t294.00ms,0.0,46,,85020,1335.0,3177.0,1164.0,2974.0,342.0,406.0,164.5074664668625
frame_00147_t294.00ms,0.0,47,,84972,4061.0,2943.0,3902.0,2770.0,318.0,346.0,164.46102167020933
frame_00147_t294.00ms,0.0,48,,84452,4177.0,1942.0,4010.0,1776.0,334.0,332.0,163.95702640629187
frame_00147_t294.00ms,0.0,49,,84120,3015.0,2986.0,2814.0,2816.0,402.0,340.0,163.634432885565
frame_00147_t294.00ms,0.0,50,,82492,2498.0,422.0,2330.0,234.0,336.0,376.0,162.04326314621431
frame_00147_t294.00ms,0.0,51,,82124,1904.0,2252.0,1736.0,2086.0,336.0,332.0,161.6814185147991
frame_00147_t294.00ms,0.0,52,,81380,2225.0,2015.0,2050.0,1858.0,350.0,314.0,160.94737816328941
frame_00147_t294.00ms,0.0,53,,81028,4553.0,2041.0,4402.0,1876.0,302.0,330.0,160.59892109755967
frame_00147_t294.00ms,0.0,56,,79968,1666.0,1139.0,1514.0,966.0,304.0,346.0,159.54499358596425
frame_00147_t294.00ms,0.0,55,,79968,2399.0,1383.0,2234.0,1222.0,330.0,322.0,159.54499358596425
frame_00147_t294.00ms,0.0,57,,79304,2419.0,3113.0,2260.0,2952.0,318.0,322.0,158.88123619206686
frame_00147_t294.00ms,0.0,58,,79244,286.0,1071.0,126.0,914.0,320.0,314.0,158.82112145665107
frame_00147_t294.00ms,0.0,59,,79108,3715.0,2815.0,3556.0,2654.0,318.0,322.0,158.68477707778814
frame_00147_t294.00ms,0.0,60,,78672,4098.0,186.0,3932.0,32.0,332.0,308.0,158.24688106200128
frame_00147_t294.00ms,0.0,61,,78608,3803.0,3201.0,3640.0,3040.0,326.0,322.0,158.18250071716346
frame_00147_t294.00ms,0.0,62,,78600,1200.0,676.0,1038.0,514.0,324.0,324.0,158.17445133157867
frame_00147_t294.00ms,0.0,63,,78520,3652.0,2429.0,3488.0,2268.0,328.0,322.0,158.09393493474457
frame_00147_t294.00ms,0.0,64,,78260,1014.0,3045.0,860.0,2866.0,308.0,358.0,157.8319729736135
frame_00147_t294.00ms,0.0,65,,77948,398.0,1428.0,240.0,1264.0,316.0,328.0,157.51704354848118
frame_00147_t294.00ms,0.0,66,,77848,3462.0,3085.0,3284.0,2944.0,356.0,282.0,157.41597129781888
frame_00147_t294.00ms,0.0,67,,77816,2103.0,1636.0,1952.0,1470.0,302.0,332.0,157.38361446884443
frame_00147_t294.00ms,0.0,68,,77568,3871.0,2185.0,3716.0,2020.0,310.0,330.0,157.1326231293307
frame_00147_t294.00ms,0.0,69,,77520,3194.0,1990.0,3032.0,1838.0,324.0,304.0,157.08399783863234
frame_00147_t294.00ms,0.0,70,,76552,4451.0,1667.0,4294.0,1508.0,314.0,318.0,156.10015505162556
frame_00147_t294.00ms,0.0,71,,76516,2772.0,3239.0,2602.0,3080.0,340.0,318.0,156.0634462365833
frame_00147_t294.00ms,0.0,72,,76292,640.0,2541.0,488.0,2372.0,304.0,338.0,155.83484153658884
frame_00147_t294.00ms,0.0,74,,76252,1577.0,760.0,1420.0,602.0,314.0,316.0,155.79398397013412
frame_00147_t294.00ms,0.0,73,,76252,4233.0,2303.0,4074.0,2148.0,318.0,310.0,155.79398397013412
frame_00147_t294.00ms,0.0,76,,75232,1385.0,1431.0,1230.0,1254.0,310.0,354.0,154.7484712602323
frame_00147_t294.00ms,0.0,75,,75232,3287.0,2342.0,3128.0,2184.0,318.0,316.0,154.7484712602323
frame_00147_t294.00ms,0.0,77,,74960,2364.0,2741.0,2206.0,2590.0,316.0,302.0,154.46847273258368
frame_00147_t294.00ms,0.0,78,,74924,336.0,2817.0,178.0,2670.0,316.0,294.0,154.4313760621019
frame_00147_t294.00ms,0.0,79,,74880,477.0,1803.0,322.0,1642.0,310.0,322.0,154.38602358193648
frame_00147_t294.00ms,0.0,80,,74716,4242.0,574.0,4086.0,398.0,312.0,352.0,154.21686501841523
frame_00147_t294.00ms,0.0,81,,73680,3780.0,1431.0,3622.0,1276.0,316.0,310.0,153.14395976995533
frame_00147_t294.00ms,0.0,82,,73228,2987.0,1300.0,2840.0,1112.0,294.0,376.0,152.6734958840814
frame_00147_t294.00ms,0.0,83,,73100,1340.0,2789.0,1188.0,2630.0,304.0,318.0,152.54000354017006
frame_00147_t294.00ms,0.0,84,,72592,2936.0,2235.0,2786.0,2082.0,300.0,306.0,152.00904992089693
frame_00147_t294.00ms,0.0,85,,71720,761.0,178.0,604.0,28.0,314.0,300.0,151.09329911383054
frame_00147_t294.00ms,0.0,86,,71616,3159.0,226.0,3014.0,64.0,290.0,324.0,150.9837104092304
frame_00147_t294.00ms,0.0,87,,70956,3824.0,1793.0,3678.0,1634.0,292.0,318.0,150.28638090012365
frame_00147_t294.00ms,0.0,88,,69764,1842.0,1904.0,1686.0,1760.0,312.0,288.0,149.01869312178917
frame_00147_t294.00ms,0.0,89,,69368,3128.0,1628.0,2968.0,1480.0,320.0,296.0,148.5951553207479
frame_00147_t294.00ms,0.0,90,,69260,2828.0,487.0,2678.0,338.0,300.0,298.0,148.47943533395238
frame_00147_t294.00ms,0.0,91,,69248,1125.0,1664.0,976.0,1514.0,298.0,300.0,148.46657198997738
frame_00147_t294.00ms,0.0,92,,68996,4285.0,953.0,4132.0,792.0,306.0,322.0,148.19618384808976
frame_00147_t294.00ms,0.0,93,,68664,2247.0,2374.0,2106.0,2218.0,282.0,312.0,147.83920327478705
frame_00147_t294.00ms,0.0,94,,68620,740.0,1548.0,590.0,1398.0,300.0,300.0,147.79182788615788
frame_00147_t294.00ms,0.0,96,,68492,2306.0,1022.0,2162.0,868.0,288.0,308.0,147.65392214397892
frame_00147_t294.00ms,0.0,101,,65604,3988.0,2566.0,3840.0,2422.0,296.0,288.0,144.5074453901992
frame_00147_t294.00ms,0.0,102,,64492,3135.0,3290.0,2978.0,3156.0,314.0,268.0,143.27749711578937
frame_00147_t294.00ms,0.0,103,,64152,570.0,2180.0,432.0,2024.0,276.0,312.0,142.89932056683313
frame_00147_t294.00ms,0.0,104,,63528,1498.0,115.0,1312.0,0.0,372.0,230.0,142.20263868678336
frame_00147_t294.00ms,0.0,106,,62668,2983.0,2582.0,2840.0,2440.0,286.0,284.0,141.23683636844106
frame_00147_t294.00ms,0.0,107,,62012,636.0,1176.0,500.0,1024.0,272.0,304.0,140.49566776961214
frame_00147_t294.00ms,0.0,108,,61628,981.0,2658.0,842.0,2522.0,278.0,272.0,140.05999309486864
frame_00147_t294.00ms,0.0,109,,60728,4576.0,2432.0,4448.0,2282.0,256.0,300.0,139.03353109293184
frame_00147_t294.00ms,0.0,110,,59552,1875.0,509.0,1736.0,368.0,278.0,282.0,137.68075516213986
frame_00147_t294.00ms,0.0,111,,58792,4401.0,1317.0,4262.0,1176.0,278.0,282.0,136.7993963017287
frame_00147_t294.00ms,0.0,112,,58472,94.0,3032.0,0.0,2828.0,188.0,408.0,136.4265944196314
frame_00147_t294.00ms,0.0,113,,57992,2605.0,2476.0,2464.0,2344.0,282.0,264.0,135.86547361110692
frame_00147_t294.00ms,0.0,114,,57984,1504.0,1797.0,1320.0,1652.0,368.0,290.0,135.85610196263147
frame_00147_t294.00ms,0.0,115,,56084,1569.0,2121.0,1452.0,1958.0,234.0,326.0,133.6117197581549
frame_00147_t294.00ms,0.0,116,,55624,1093.0,3335.0,890.0,3246.0,406.0,178.0,133.0626510674095
frame_00147_t294.00ms,0.0,117,,54896,855.0,540.0,724.0,402.0,262.0,276.0,132.18902946895923
frame_00147_t294.00ms,0.0,118,,54716,3540.0,2070.0,3396.0,1936.0,288.0,268.0,131.97213240844556
frame_00147_t294.00ms,0.0,119,,54424,4593.0,1059.0,4482.0,904.0,222.0,310.0,131.61951696335396
frame_00147_t294.00ms,0.0,120,,54420,4083.0,1586.0,3950.0,1458.0,266.0,256.0,131.61468005553897
frame_00147_t294.00ms,0.0,121,,54168,2181.0,3321.0,2010.0,3218.0,342.0,206.0,131.30959566918014
frame_00147_t294.00ms,0.0,123,,51088,4394.0,3081.0,4262.0,2944.0,264.0,274.0,127.52182348663894
frame_00147_t294.00ms,0.0,124,,51000,1508.0,417.0,1370.0,292.0,276.0,250.0,127.41194683142285
frame_00147_t294.00ms,0.0,125,,50236,4172.0,3300.0,4032.0,3180.0,280.0,240.0,126.45400524431366
frame_00147_t294.00ms,0.0,126,,47652,210.0,1650.0,96.0,1514.0,228.0,272.0,123.15885147414292
frame_00147_t294.00ms,0.0,127,,47488,2443.0,1747.0,2312.0,1618.0,262.0,258.0,122.94673592696901
frame_00147_t294.00ms,0.0,129,,44612,1557.0,3218.0,1460.0,3014.0,194.0,408.0,119.16560175835671
frame_00147_t294.00ms,0.0,130,,42704,361.0,95.0,198.0,0.0,326.0,190.0,116.58947370836098
frame_00147_t294.00ms,0.0,133,,41540,2974.0,1211.0,2840.0,1112.0,268.0,198.0,114.98953288049597
frame_00147_t294.00ms,0.0,135,,39524,4041.0,1006.0,3922.0,894.0,238.0,224.0,112.16452175945896
frame_00147_t294.00ms,0.0,137,,38984,3150.0,1081.0,3026.0,946.0,248.0,270.0,111.39565791802163
frame_00147_t294.00ms,0.0,139,,37008,4539.0,3343.0,4384.0,3262.0,310.0,162.0,108.53576492516062
frame_00147_t294.00ms,0.0,140,,36056,82.0,1317.0,0.0,1180.0,164.0,274.0,107.13067374119682
frame_00147_t294.00ms,0.0,141,,34932,957.0,1206.0,832.0,1100.0,250.0,212.0,105.44762180425018
frame_00147_t294.00ms,0.0,142,,34916,1913.0,1071.0,1796.0,962.0,234.0,218.0,105.42346980626864
frame_00147_t294.00ms,0.0,143,,34212,3680.0,842.0,3562.0,734.0,236.0,216.0,104.3552481963406
frame_00147_t294.00ms,0.0,145,,33844,158.0,3353.0,0.0,3282.0,316.0,142.0,103.7924842558661
frame_00147_t294.00ms,0.0,147,,32140,3956.0,803.0,3846.0,696.0,220.0,214.0,101.14583403159536
frame_00147_t294.00ms,0.0,148,,31912,3636.0,490.0,3536.0,370.0,200.0,240.0,100.78643305473773
frame_00147_t294.00ms,0.0,149,,29056,2420.0,81.0,2296.0,0.0,248.0,162.0,96.17074426745496
frame_00147_t294.00ms,0.0,150,,27764,3024.0,1408.0,2914.0,1326.0,220.0,164.0,94.00827452946237
frame_00147_t294.00ms,0.0,151,,26740,3760.0,101.0,3666.0,0.0,188.0,202.0,92.25836740672665
frame_00147_t294.00ms,0.0,152,,25716,2599.0,1598.0,2498.0,1496.0,202.0,204.0,90.47462093373126
frame_00147_t294.00ms,0.0,153,,21428,4582.0,3007.0,4502.0,2912.0,160.0,190.0,82.58779716850587
frame_00147_t294.00ms,0.0,154,,19160,626.0,3367.0,484.0,3310.0,284.0,114.0,78.09492569483263
frame_00148_t296.00ms,0.0,1,,183256,2887.0,2924.0,2558.0,2690.0,658.0,468.0,241.52059229493608
frame_00148_t296.00ms,0.0,2,,181588,659.0,475.0,332.0,258.0,654.0,434.0,240.41891691866132
frame_00148_t296.00ms,0.0,3,,168260,1391.0,2075.0,1096.0,1866.0,590.0,418.0,231.42778884413303
frame_00148_t296.00ms,0.0,4,,162576,3845.0,450.0,3542.0,242.0,606.0,416.0,227.48526997635685
frame_00148_t296.00ms,0.0,5,,129772,1972.0,937.0,1778.0,696.0,388.0,482.0,203.24298401136232
frame_00148_t296.00ms,0.0,6,,127588,1670.0,3076.0,1474.0,2738.0,392.0,676.0,201.52548662245547
frame_00148_t296.00ms,0.0,7,,123400,1183.0,252.0,970.0,42.0,426.0,420.0,198.19041337834625
frame_00148_t296.00ms,0.0,8,,119712,3691.0,991.0,3512.0,738.0,358.0,506.0,195.2063346688164
frame_00148_t296.00ms,0.0,9,,118596,3257.0,998.0,3028.0,782.0,458.0,432.0,194.2943109353767
frame_00148_t296.00ms,0.0,10,,116932,4071.0,1143.0,3902.0,894.0,338.0,498.0,192.92644093343714
frame_00148_t296.00ms,0.0,11,,112916,828.0,872.0,598.0,704.0,460.0,336.0,189.58449068510038
frame_00148_t296.00ms,0.0,13,,108304,2777.0,143.0,2536.0,0.0,482.0,286.0,185.67238328100726
frame_00148_t296.00ms,0.0,14,,107892,207.0,2043.0,16.0,1856.0,382.0,374.0,185.31888797459783
frame_00148_t296.00ms,0.0,15,,106128,232.0,694.0,30.0,520.0,404.0,348.0,183.79769204457747
frame_00148_t296.00ms,0.0,16,,100040,4366.0,2702.0,4184.0,2520.0,364.0,364.0,178.4480905300654
frame_00148_t296.00ms,0.0,17,,98836,1720.0,1555.0,1536.0,1382.0,368.0,346.0,177.37101203652512
frame_00148_t296.00ms,0.0,18,,98812,2705.0,1508.0,2502.0,1316.0,406.0,384.0,177.34947553796917
frame_00148_t296.00ms,0.0,19,,95224,318.0,2440.0,118.0,2268.0,400.0,344.0,174.09980069478908
frame_00148_t296.00ms,0.0,20,,92724,847.0,1898.0,670.0,1730.0,354.0,336.0,171.79920222895626
frame_00148_t296.00ms,0.0,21,,92176,1688.0,2519.0,1498.0,2360.0,380.0,318.0,171.29078220639047
frame_00148_t296.00ms,0.0,22,,91836,1310.0,2433.0,1124.0,2272.0,372.0,322.0,170.97457912676552
frame_00148_t296.00ms,0.0,23,,91496,2760.0,2846.0,2558.0,2686.0,404.0,320.0,170.6577901716535
frame_00148_t296.00ms,0.0,24,,90988,925.0,2296.0,754.0,2126.0,342.0,340.0,170.18337146763412
frame_00148_t296.00ms,0.0,25,,90684,2166.0,261.0,1956.0,104.0,420.0,314.0,169.89883377672396
frame_00148_t296.00ms,0.0,26,,90384,3173.0,594.0,2976.0,430.0,394.0,328.0,169.61757206385116
frame_00148_t296.00ms,0.0,27,,90376,1798.0,3255.0,1622.0,3092.0,352.0,326.0,169.61006536684746
frame_00148_t296.00ms,0.0,28,,89452,1299.0,1060.0,1128.0,884.0,342.0,352.0,168.74079512350428
frame_00148_t296.00ms,0.0,29,,89064,2568.0,2110.0,2398.0,1932.0,340.0,356.0,168.37443898369233
frame_00148_t296.00ms,0.0,30,,89056,4466.0,293.0,4298.0,116.0,336.0,354.0,168.36687686116787
frame_00148_t296.00ms,0.0,31,,88900,1691.0,2905.0,1514.0,2738.0,354.0,334.0,168.21934752500675
frame_00148_t296.00ms,0.0,32,,88824,2809.0,1865.0,2636.0,1694.0,346.0,342.0,168.14742736773889
frame_00148_t296.00ms,0.0,33,,88512,3348.0,2706.0,3182.0,2534.0,332.0,344.0,167.851853269184
frame_00148_t296.00ms,0.0,34,,88428,3494.0,1733.0,3330.0,1540.0,328.0,386.0,167.77218665637116
frame_00148_t296.00ms,0.0,36,,86876,138.0,317.0,0.0,132.0,276.0,370.0,166.29338433053493
frame_00148_t296.00ms,0.0,37,,86796,399.0,3191.0,222.0,3022.0,354.0,338.0,166.21680083917
frame_00148_t296.00ms,0.0,38,,86576,3519.0,309.0,3354.0,120.0,330.0,378.0,166.00601406650262
frame_00148_t296.00ms,0.0,39,,86316,2921.0,876.0,2742.0,704.0,358.0,344.0,165.75655684117018
frame_00148_t296.00ms,0.0,40,,86196,2222.0,640.0,2052.0,476.0,340.0,328.0,165.64129602698122
frame_00148_t296.00ms,0.0,41,,86024,2001.0,2688.0,1850.0,2478.0,302.0,420.0,165.47594885382713
frame_00148_t296.00ms,0.0,42,,85988,994.0,1284.0,830.0,1102.0,328.0,364.0,165.44132039237294
frame_00148_t296.00ms,0.0,43,,85832,706.0,2950.0,544.0,2766.0,324.0,368.0,165.29117989453377
frame_00148_t296.00ms,0.0,44,,85400,4565.0,686.0,4426.0,494.0,278.0,384.0,164.87469266111074
frame_00148_t296.00ms,0.0,45,,85000,3373.0,1351.0,3198.0,1192.0,350.0,318.0,164.48811606198853
frame_00148_t296.00ms,0.0,46,,84964,1334.0,3178.0,1164.0,2974.0,340.0,408.0,164.45327959551184
frame_00148_t296.00ms,0.0,47,,84672,4061.0,2944.0,3902.0,2772.0,318.0,344.0,164.1704439993811
frame_00148_t296.00ms,0.0,48,,84356,4177.0,1944.0,4010.0,1778.0,334.0,332.0,163.86381162086963
frame_00148_t296.00ms,0.0,49,,84012,3015.0,2986.0,2814.0,2816.0,402.0,340.0,163.52935564623442
frame_00148_t296.00ms,0.0,50,,82904,2498.0,425.0,2330.0,236.0,336.0,378.0,162.4474155047749
frame_00148_t296.00ms,0.0,51,,81620,1905.0,2254.0,1738.0,2088.0,334.0,332.0,161.1845306173052
frame_00148_t296.00ms,0.0,52,,81348,2225.0,2015.0,2050.0,1858.0,350.0,314.0,160.91573142884138
frame_00148_t296.00ms,0.0,53,,81068,4553.0,2043.0,4402.0,1878.0,302.0,330.0,160.6385565583417
frame_00148_t296.00ms,0.0,55,,80224,4461.0,3066.0,4258.0,2912.0,406.0,308.0,159.80016367078107
frame_00148_t296.00ms,0.0,56,,80040,1666.0,1139.0,1514.0,966.0,304.0,346.0,159.616801403081
frame_00148_t296.00ms,0.0,57,,79772,2399.0,1383.0,2234.0,1222.0,330.0,322.0,159.34935280901942
frame_00148_t296.00ms,0.0,58,,79532,286.0,1071.0,126.0,914.0,320.0,314.0,159.10946504834098
frame_00148_t296.00ms,0.0,59,,78964,3715.0,2817.0,3556.0,2656.0,318.0,322.0,158.54028463648237
frame_00148_t296.00ms,0.0,60,,78956,2418.0,3114.0,2260.0,2954.0,316.0,320.0,158.53225341717496
frame_00148_t296.00ms,0.0,61,,78652,1200.0,676.0,1038.0,514.0,324.0,324.0,158.22676501820894
frame_00148_t296.00ms,0.0,62,,78604,4098.0,188.0,3932.0,34.0,332.0,308.0,158.1784760755732
frame_00148_t296.00ms,0.0,63,,78352,3652.0,2431.0,3488.0,2270.0,328.0,322.0,157.9247168820396
frame_00148_t296.00ms,0.0,64,,78240,3802.0,3203.0,3638.0,3042.0,328.0,322.0,157.81180404209243
frame_00148_t296.00ms,0.0,65,,77928,1015.0,3046.0,862.0,2868.0,306.0,356.0,157.49683428732922
frame_00148_t296.00ms,0.0,66,,77852,398.0,1429.0,240.0,1266.0,316.0,326.0,157.4200154338084
frame_00148_t296.00ms,0.0,67,,77564,3461.0,3086.0,3284.0,2946.0,354.0,280.0,157.12857159650991
frame_00148_t296.00ms,0.0,68,,77440,3193.0,1992.0,3032.0,1840.0,322.0,304.0,157.00292222144387
frame_00148_t296.00ms,0.0,69,,77360,3871.0,2187.0,3716.0,2022.0,310.0,330.0,156.92180471552717
frame_00148_t296.00ms,0.0,70,,77108,2103.0,1637.0,1952.0,1472.0,302.0,330.0,156.66601004640327
frame_00148_t296.00ms,0.0,71,,76308,4451.0,1668.0,4294.0,1510.0,314.0,316.0,155.85118156405713
frame_00148_t296.00ms,0.0,72,,76256,640.0,2542.0,488.0,2374.0,304.0,336.0,155.79807020894432
frame_00148_t296.00ms,0.0,73,,76208,2772.0,3239.0,2602.0,3080.0,340.0,318.0,155.74902826757642
frame_00148_t296.00ms,0.0,74,,75944,1578.0,760.0,1422.0,602.0,312.0,316.0,155.47902108111498
frame_00148_t296.00ms,0.0,75,,75896,4234.0,2304.0,4076.0,2148.0,316.0,312.0,155.42987847194945
frame_00148_t296.00ms,0.0,76,,75272,1385.0,1433.0,1230.0,1256.0,310.0,354.0,154.78960479575588
frame_00148_t296.00ms,0.0,77,,74900,3288.0,2344.0,3130.0,2186.0,316.0,316.0,154.40663999700894
frame_00148_t296.00ms,0.0,78,,74848,2364.0,2741.0,2206.0,2590.0,316.0,302.0,154.35303159019702
frame_00148_t296.00ms,0.0,79,,74836,477.0,1804.0,322.0,1642.0,310.0,324.0,154.34065777509878
frame_00148_t296.00ms,0.0,80,,74820,4243.0,576.0,4088.0,400.0,310.0,352.0,154.32415781163758
frame_00148_t296.00ms,0.0,81,,74692,336.0,2818.0,178.0,2672.0,316.0,292.0,154.1920945406725
frame_00148_t296.00ms,0.0,82,,73628,2987.0,1302.0,2840.0,1114.0,294.0,376.0,153.08990920351394
frame_00148_t296.00ms,0.0,83,,73208,3781.0,1431.0,3624.0,1276.0,314.0,310.0,152.6526454004088
frame_00148_t296.00ms,0.0,84,,72772,1339.0,2790.0,1188.0,2630.0,302.0,320.0,152.19739497562637
frame_00148_t296.00ms,0.0,85,,72480,2935.0,2235.0,2786.0,2082.0,298.0,306.0,151.89173957329328
frame_00148_t296.00ms,0.0,86,,71568,3160.0,227.0,3014.0,66.0,292.0,322.0,150.93310417003133
frame_00148_t296.00ms,0.0,87,,71324,3824.0,1795.0,3678.0,1636.0,292.0,318.0,150.67559298762586
frame_00148_t296.00ms,0.0,88,,71276,762.0,180.0,606.0,30.0,312.0,300.0,150.6248832286215
frame_00148_t296.00ms,0.0,89,,69564,1842.0,1905.0,1686.0,1762.0,312.0,286.0,148.80493581359866
frame_00148_t296.00ms,0.0,90,,69224,3128.0,1629.0,2968.0,1480.0,320.0,298.0,148.4408419579555
frame_00148_t296.00ms,0.0,91,,69004,1125.0,1665.0,976.0,1516.0,298.0,298.0,148.20477518024273
frame_00148_t296.00ms,0.0,92,,68748,2830.0,489.0,2682.0,340.0,296.0,298.0,147.92960506728613
frame_00148_t296.00ms,0.0,93,,68652,740.0,1548.0,590.0,1398.0,300.0,300.0,147.82628421999112
frame_00148_t296.00ms,0.0,94,,68484,2247.0,2374.0,2106.0,2218.0,282.0,312.0,147.64529875824263
frame_00148_t296.00ms,0.0,96,,68212,2305.0,1023.0,2162.0,870.0,286.0,306.0,147.35180336992394
frame_00148_t296.00ms,0.0,101,,65272,3988.0,2567.0,3842.0,2424.0,292.0,286.0,144.14132957270925
frame_00148_t296.00ms,0.0,102,,64608,4297.0,954.0,4156.0,794.0,282.0,320.0,143.40629388754996
frame_00148_t296.00ms,0.0,103,,64056,570.0,2181.0,432.0,2026.0,276.0,310.0,142.79235998255965
frame_00148_t296.00ms,0.0,104,,63948,3134.0,3292.0,2978.0,3160.0,312.0,264.0,142.67193347565262
frame_00148_t296.00ms,0.0,105,,63828,1498.0,116.0,1312.0,0.0,372.0,232.0,142.5380069151347
frame_00148_t296.00ms,0.0,107,,62640,2982.0,2583.0,2838.0,2442.0,288.0,282.0,141.20528060434796
frame_00148_t296.00ms,0.0,108,,61980,637.0,1176.0,500.0,1024.0,274.0,304.0,140.45941316149427
frame_00148_t296.00ms,0.0,109,,61484,981.0,2659.0,842.0,2524.0,278.0,270.0,139.89626529012196
frame_00148_t296.00ms,0.0,110,,60768,4576.0,2433.0,4448.0,2282.0,256.0,302.0,139.0793124933273
frame_00148_t296.00ms,0.0,111,,60300,1505.0,1801.0,1320.0,1652.0,370.0,298.0,138.54272314662572
frame_00148_t296.00ms,0.0,112,,59560,1876.0,510.0,1738.0,368.0,276.0,284.0,137.69000261858727
frame_00148_t296.00ms,0.0,113,,58588,4401.0,1318.0,4262.0,1176.0,278.0,284.0,136.56185269589722
frame_00148_t296.00ms,0.0,114,,58516,94.0,3033.0,0.0,2828.0,188.0,410.0,136.4779150629533
frame_00148_t296.00ms,0.0,115,,57772,2605.0,2478.0,2464.0,2346.0,282.0,264.0,135.60751728650575
frame_00148_t296.00ms,0.0,116,,56272,1569.0,2121.0,1452.0,1958.0,234.0,326.0,133.8354733070955
frame_00148_t296.00ms,0.0,117,,54940,1092.0,3335.0,890.0,3246.0,404.0,178.0,132.24199464216147
frame_00148_t296.00ms,0.0,118,,54792,855.0,541.0,724.0,404.0,262.0,274.0,132.06375461792027
frame_00148_t296.00ms,0.0,119,,54512,4084.0,1586.0,3950.0,1458.0,268.0,256.0,131.7258840002632
frame_00148_t296.00ms,0.0,120,,54208,4593.0,1061.0,4482.0,906.0,222.0,310.0,131.35806907172062
frame_00148_t296.00ms,0.0,121,,53464,2182.0,3321.0,2012.0,3218.0,340.0,206.0,130.45351568635544
frame_00148_t296.00ms,0.0,122,,52080,3536.0,2071.0,3398.0,1942.0,276.0,258.0,128.75394701698204
frame_00148_t296.00ms,0.0,125,,51020,1508.0,418.0,1370.0,292.0,276.0,252.0,127.4369271172881
frame_00148_t296.00ms,0.0,126,,50120,4171.0,3300.0,4032.0,3180.0,278.0,240.0,126.30792332839452
frame_00148_t296.00ms,0.0,127,,49460,2443.0,1746.0,2310.0,1614.0,266.0,264.0,125.47353095633473
frame_00148_t296.00ms,0.0,128,,47720,210.0,1650.0,96.0,1514.0,228.0,272.0,123.24669475767085
frame_00148_t296.00ms,0.0,130,,44524,1557.0,3218.0,1460.0,3014.0,194.0,408.0,119.04801288743587
frame_00148_t296.00ms,0.0,131,,42884,361.0,95.0,198.0,0.0,326.0,190.0,116.83493124535008
frame_00148_t296.00ms,0.0,133,,41528,2974.0,1212.0,2840.0,1114.0,268.0,196.0,114.97292269678309
frame_00148_t296.00ms,0.0,138,,38896,3150.0,1083.0,3026.0,948.0,248.0,270.0,111.26985815127438
frame_00148_t296.00ms,0.0,140,,36644,4539.0,3344.0,4384.0,3264.0,310.0,160.0,108.00068272616996
frame_00148_t296.00ms,0.0,141,,36060,82.0,1318.0,0.0,1182.0,164.0,272.0,107.13661603666364
frame_00148_t296.00ms,0.0,143,,34696,957.0,1206.0,832.0,1100.0,250.0,212.0,105.09081696814809
frame_00148_t296.00ms,0.0,144,,34288,3680.0,843.0,3562.0,736.0,236.0,214.0,104.47109350183818
frame_00148_t296.00ms,0.0,146,,33640,157.0,3353.0,0.0,3282.0,314.0,142.0,103.47919873686072
frame_00148_t296.00ms,0.0,147,,32584,685.0,3358.0,484.0,3292.0,402.0,132.0,101.84208035685758
frame_00148_t296.00ms,0.0,148,,32060,3956.0,804.0,3846.0,698.0,220.0,212.0,101.01987403997458
