track_id_norm,row_class_norm,fit_status_norm,qc_pass_norm,primary_failure_mode,all_failure_modes_joined,tau_ms_norm,tau_lower_ms_norm,tau_upper_ms_norm,tau_lb_ratio,tau_ub_ratio,r2_norm,n_points_fit_norm,n_points_total_norm,fit_t_start_ms_norm,fit_t_end_ms_norm,fit_window_ms_norm,fit_window_over_tau,t0_ms_norm,R0_px_norm,Rinf_px_norm,model_name_norm
519,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
520,fit_ok_qc_fail,ok,0,unspecified,,2.982972020933919,,,,,0.7541643103077077,79,79,,,,,,,,
521,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
522,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
523,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
524,fit_ok_qc_fail,ok,0,unspecified,,1.0000000000000002,,,,,0.9886330547970372,77,77,,,,,,,,
525,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
526,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
527,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
528,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
529,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
530,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
531,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
532,fit_ok_qc_fail,ok,0,unspecified,,6.9031217182571165,,,,,0.9754659469929412,75,75,,,,,,,,
533,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
534,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,4,4,,,,,,,,
535,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
536,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
537,fit_ok_qc_fail,ok,0,unspecified,,36.227688111863806,,,,,0.965183221803192,75,75,,,,,,,,
538,fit_ok_qc_fail,ok,0,unspecified,,28.41469070371736,,,,,0.9851636277349498,75,75,,,,,,,,
539,fit_ok_qc_fail,ok,0,unspecified,,33.842748125611486,,,,,0.9937635086914872,17,17,,,,,,,,
540,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,4,4,,,,,,,,
541,fit_ok_qc_fail,ok,0,unspecified,,28.16926924502887,,,,,0.9997035207961058,7,7,,,,,,,,
542,fit_ok_qc_fail,ok,0,unspecified,,31.72660546914414,,,,,0.0400766047563226,75,75,,,,,,,,
543,fit_ok_qc_fail,ok,0,unspecified,,26.90428368205404,,,,,0.9790541330619166,75,75,,,,,,,,
544,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,4,4,,,,,,,,
545,fit_ok_qc_fail,ok,0,unspecified,,5.450543268515402,,,,,0.9101322901317732,75,75,,,,,,,,
546,fit_ok_qc_fail,ok,0,unspecified,,17.178007231044024,,,,,0.9893230637407746,14,14,,,,,,,,
547,fit_ok_qc_fail,ok,0,unspecified,,11.223515472390654,,,,,0.9437566127734768,75,75,,,,,,,,
548,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
549,fit_ok_qc_fail,ok,0,unspecified,,22.887351149456084,,,,,0.9759263944777986,75,75,,,,,,,,
550,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
551,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
553,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
554,fit_ok_qc_fail,ok,0,unspecified,,4.2436457639346585,,,,,0.6049256049706765,75,75,,,,,,,,
555,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,4,4,,,,,,,,
556,fit_ok_qc_fail,ok,0,unspecified,,10.333174886555147,,,,,0.8976067231591252,75,75,,,,,,,,
557,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
558,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
559,fit_ok_qc_fail,ok,0,unspecified,,18.51974805214608,,,,,0.977714253934109,75,75,,,,,,,,
560,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
561,fit_ok_qc_fail,ok,0,unspecified,,25.019262287158263,,,,,0.9187673536813912,75,75,,,,,,,,
562,fit_ok_qc_fail,ok,0,unspecified,,14.110282248684282,,,,,0.9838600892670796,74,74,,,,,,,,
563,fit_ok_qc_fail,ok,0,unspecified,,78.47115916054615,,,,,0.9557285209007932,9,9,,,,,,,,
564,fit_ok_qc_fail,ok,0,unspecified,,13.16131327686068,,,,,0.786105615328355,74,74,,,,,,,,
565,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
566,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
567,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
568,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
569,fit_ok_qc_fail,ok,0,unspecified,,5.169821161851098,,,,,0.8423528079263316,73,73,,,,,,,,
570,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
571,fit_ok_qc_fail,ok,0,unspecified,,19.452026527889373,,,,,0.7404933812794912,72,72,,,,,,,,
572,fit_ok_qc_fail,ok,0,unspecified,,4.424474733555435,,,,,0.6636368226718568,40,40,,,,,,,,
573,fit_ok_qc_fail,ok,0,unspecified,,36.703659347813336,,,,,0.9757646527682224,74,74,,,,,,,,
574,fit_ok_qc_fail,ok,0,unspecified,,20.27435884605421,,,,,0.9751919618270772,74,74,,,,,,,,
575,fit_ok_qc_fail,ok,0,unspecified,,24.06607703106908,,,,,0.9567775386904186,74,74,,,,,,,,
576,fit_ok_qc_fail,ok,0,unspecified,,22.44271541276096,,,,,0.9743471225951024,16,16,,,,,,,,
577,fit_ok_qc_fail,ok,0,unspecified,,24.103169035600168,,,,,0.9718977609264248,74,74,,,,,,,,
578,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
579,fit_ok_qc_fail,ok,0,unspecified,,21.704692412729557,,,,,0.8827437629787169,74,74,,,,,,,,
580,fit_ok_qc_fail,ok,0,unspecified,,20.966088166207207,,,,,0.9417133865912476,74,74,,,,,,,,
581,fit_ok_qc_fail,ok,0,unspecified,,11.18332456612526,,,,,0.8405148932517535,73,73,,,,,,,,
582,fit_ok_qc_fail,ok,0,unspecified,,6.544104418164804,,,,,0.97728609402271,7,7,,,,,,,,
583,fit_ok_qc_fail,ok,0,unspecified,,15.7992798083208,,,,,0.9962033795436264,6,6,,,,,,,,
584,fit_ok_qc_fail,ok,0,unspecified,,1.4595217644327731,,,,,0.782617723093512,73,73,,,,,,,,
585,fit_ok_qc_fail,ok,0,unspecified,,36.35502242987299,,,,,0.96916485380187,73,73,,,,,,,,
586,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,5,5,,,,,,,,
587,fit_ok_qc_fail,ok,0,unspecified,,12.10477125001367,,,,,0.9935315965907024,8,8,,,,,,,,
588,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
589,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
590,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,4,4,,,,,,,,
591,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
592,fit_ok_qc_fail,ok,0,unspecified,,18.899759206253183,,,,,0.9607561274604276,73,73,,,,,,,,
593,fit_ok_qc_fail,ok,0,unspecified,,14.709345864946629,,,,,0.0280098744238853,7,7,,,,,,,,
594,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
595,fit_ok_qc_fail,ok,0,unspecified,,22.23730683547668,,,,,0.97885225036894,73,73,,,,,,,,
596,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
597,fit_ok_qc_fail,ok,0,unspecified,,36.53235399485571,,,,,0.8922167161808057,72,72,,,,,,,,
598,fit_ok_qc_fail,ok,0,unspecified,,8.895051682029337,,,,,0.1001077578748371,73,73,,,,,,,,
599,fit_ok_qc_fail,ok,0,unspecified,,27.466545197476947,,,,,0.9650813135574848,73,73,,,,,,,,
600,fit_ok_qc_fail,ok,0,unspecified,,10.68241373808927,,,,,0.9305654337949674,73,73,,,,,,,,
601,fit_ok_qc_fail,ok,0,unspecified,,6.755557548258122,,,,,0.3681946076304824,73,73,,,,,,,,
602,fit_ok_qc_fail,ok,0,unspecified,,11.111124367321343,,,,,0.7313513755230723,73,73,,,,,,,,
603,fit_ok_qc_fail,ok,0,unspecified,,62.88963042892016,,,,,0.9610762382834054,7,7,,,,,,,,
604,fit_ok_qc_fail,ok,0,unspecified,,15.13157682782001,,,,,0.8547491286205064,22,22,,,,,,,,
605,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,73,73,,,,,,,,
606,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
607,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
608,fit_ok_qc_fail,ok,0,unspecified,,16.869185613549792,,,,,0.565993191413011,43,43,,,,,,,,
609,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
611,fit_ok_qc_fail,ok,0,unspecified,,9.783680049749131,,,,,0.9280432453346038,72,72,,,,,,,,
612,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
613,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,5,5,,,,,,,,
614,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
615,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
616,fit_ok_qc_fail,ok,0,unspecified,,15.708247190138206,,,,,0.9841612052610246,72,72,,,,,,,,
617,fit_ok_qc_fail,ok,0,unspecified,,14.734985069012502,,,,,0.883607686046284,72,72,,,,,,,,
618,fit_ok_qc_fail,ok,0,unspecified,,73.68489267079104,,,,,0.9123424181603126,6,6,,,,,,,,
619,fit_ok_qc_fail,ok,0,unspecified,,15.2120855226712,,,,,0.9619022044450128,72,72,,,,,,,,
620,fit_ok_qc_fail,ok,0,unspecified,,20.46560635761262,,,,,0.7610809364747249,72,72,,,,,,,,
621,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
622,fit_ok_qc_fail,ok,0,unspecified,,15.9014102729932,,,,,0.967727223870422,72,72,,,,,,,,
623,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
624,fit_ok_qc_fail,ok,0,unspecified,,1.0000000000000002,,,,,0.9895694835739092,72,72,,,,,,,,
625,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
626,fit_ok_qc_fail,ok,0,unspecified,,428.5981149425654,,,,,0.0014796410331333,15,15,,,,,,,,
627,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,50,50,,,,,,,,
628,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
629,fit_ok_qc_fail,ok,0,unspecified,,26.35812639030809,,,,,0.5158734180162848,44,44,,,,,,,,
630,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
631,fit_ok_qc_fail,ok,0,unspecified,,83.74107878484315,,,,,0.866422936952658,8,8,,,,,,,,
632,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,5,5,,,,,,,,
633,fit_ok_qc_fail,ok,0,unspecified,,11.849307832374429,,,,,0.5662453986964221,71,71,,,,,,,,
634,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
635,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
636,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
637,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
638,fit_ok_qc_fail,ok,0,unspecified,,1.0000000000000002,,,,,0.9603767837294775,20,20,,,,,,,,
639,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
640,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
641,fit_ok_qc_fail,ok,0,unspecified,,22.893501423794877,,,,,0.8645689242931968,71,71,,,,,,,,
642,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
643,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
644,fit_ok_qc_fail,ok,0,unspecified,,31.710719293308685,,,,,0.9049074640876306,71,71,,,,,,,,
645,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
646,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
648,fit_ok_qc_fail,ok,0,unspecified,,17.983475837296083,,,,,0.8927663370989583,70,70,,,,,,,,
649,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
650,fit_ok_qc_fail,ok,0,unspecified,,12.68842796013093,,,,,0.5798107427957622,71,71,,,,,,,,
651,fit_ok_qc_fail,ok,0,unspecified,,10.40262570768864,,,,,0.8307929480647706,7,7,,,,,,,,
652,fit_ok_qc_fail,ok,0,unspecified,,495.6508573063717,,,,,0.972498074768998,71,71,,,,,,,,
653,fit_ok_qc_fail,ok,0,unspecified,,184.6441674601599,,,,,0.9654996020249158,19,19,,,,,,,,
654,fit_ok_qc_fail,ok,0,unspecified,,70.87391527152833,,,,,0.9820128204954214,11,11,,,,,,,,
655,fit_ok_qc_fail,ok,0,unspecified,,9.673559295578768,,,,,0.8913638668308498,70,70,,,,,,,,
656,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
657,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
659,fit_ok_qc_fail,ok,0,unspecified,,24.01998825941412,,,,,0.8448609095258046,70,70,,,,,,,,
660,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
661,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
662,fit_ok_qc_fail,ok,0,unspecified,,9.920100500517847,,,,,0.9357712156211984,70,70,,,,,,,,
663,fit_ok_qc_fail,ok,0,unspecified,,18.01127771998171,,,,,0.9733270184450388,13,13,,,,,,,,
664,fit_ok_qc_fail,ok,0,unspecified,,748.0994079226375,,,,,0.9877073104774368,70,70,,,,,,,,
665,fit_ok_qc_fail,ok,0,unspecified,,6.80533622331268,,,,,0.6304457974587784,70,70,,,,,,,,
666,fit_ok_qc_fail,ok,0,unspecified,,1061.1649646219112,,,,,0.636717514777384,68,68,,,,,,,,
667,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,4,4,,,,,,,,
668,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,70,70,,,,,,,,
669,fit_ok_qc_fail,ok,0,unspecified,,20.72537776690456,,,,,0.9526047407388322,70,70,,,,,,,,
670,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
671,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
672,fit_ok_qc_fail,ok,0,unspecified,,15.136908582891987,,,,,0.930206054882253,68,68,,,,,,,,
673,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
674,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,69,69,,,,,,,,
675,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,4,4,,,,,,,,
676,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
677,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,4,4,,,,,,,,
678,fit_ok_qc_fail,ok,0,unspecified,,3.473796716170248,,,,,0.916402552454252,23,23,,,,,,,,
679,fit_ok_qc_fail,ok,0,unspecified,,18.918061414923105,,,,,0.248258189362022,68,68,,,,,,,,
681,fit_ok_qc_fail,ok,0,unspecified,,7.340489528653959,,,,,0.8967111500355288,58,58,,,,,,,,
682,fit_ok_qc_fail,ok,0,unspecified,,20.32799367256272,,,,,0.7710616000962331,32,32,,,,,,,,
683,fit_ok_qc_fail,ok,0,unspecified,,22.369531540179057,,,,,0.9585934309635822,68,68,,,,,,,,
684,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
685,fit_ok_qc_fail,ok,0,unspecified,,7.329121584972146,,,,,0.5646824111491837,66,66,,,,,,,,
686,fit_ok_qc_fail,ok,0,unspecified,,16.160644275783262,,,,,0.7162515417508138,41,41,,,,,,,,
687,fit_ok_qc_fail,ok,0,unspecified,,29.5793171664428,,,,,0.9819223085112284,66,66,,,,,,,,
688,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
689,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
690,fit_ok_qc_fail,ok,0,unspecified,,11.097601437962773,,,,,0.9554714489131936,67,67,,,,,,,,
691,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
692,fit_ok_qc_fail,ok,0,unspecified,,638.3615966742918,,,,,0.9353410044046108,66,66,,,,,,,,
693,fit_ok_qc_fail,ok,0,unspecified,,1.0000000000084872,,,,,0.942131923351108,66,66,,,,,,,,
694,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,4,4,,,,,,,,
695,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
696,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
697,fit_ok_qc_fail,ok,0,unspecified,,941.3590185149936,,,,,0.9038940428264688,66,66,,,,,,,,
698,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
699,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
700,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
701,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,5,5,,,,,,,,
702,fit_ok_qc_fail,ok,0,unspecified,,87.91621613145327,,,,,0.2019427795714059,66,66,,,,,,,,
703,fit_ok_qc_fail,ok,0,unspecified,,14.651676828024865,,,,,0.8498990465123583,14,14,,,,,,,,
704,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
705,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
706,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
707,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
708,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
709,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
710,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
711,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
712,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
713,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
714,fit_ok_qc_fail,ok,0,unspecified,,18.78860131600004,,,,,0.8611247187184814,29,29,,,,,,,,
715,fit_ok_qc_fail,ok,0,unspecified,,2.8397235644745216,,,,,0.3554572782815991,64,64,,,,,,,,
716,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,4,4,,,,,,,,
717,fit_ok_qc_fail,ok,0,unspecified,,22.064555622859423,,,,,0.9713446963371456,64,64,,,,,,,,
719,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
720,fit_ok_qc_fail,ok,0,unspecified,,61.840446415814576,,,,,0.8932454726531432,7,7,,,,,,,,
721,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
722,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
723,fit_ok_qc_fail,ok,0,unspecified,,29.40954744193481,,,,,0.9055196055413252,62,62,,,,,,,,
724,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
725,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
726,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
727,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
728,fit_ok_qc_fail,ok,0,unspecified,,95.03445077796276,,,,,0.1571474946058811,63,63,,,,,,,,
729,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
730,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
731,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
732,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,19,19,,,,,,,,
733,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
735,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
736,fit_ok_qc_fail,ok,0,unspecified,,15.826227494624469,,,,,0.587903903859021,62,62,,,,,,,,
737,fit_ok_qc_fail,ok,0,unspecified,,16.918453205596474,,,,,0.8840827644974534,62,62,,,,,,,,
738,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
739,fit_ok_qc_fail,ok,0,unspecified,,15.646047708507387,,,,,0.9947019474364334,12,12,,,,,,,,
740,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
741,fit_ok_qc_fail,ok,0,unspecified,,27.256518204859866,,,,,0.8968946150222643,25,25,,,,,,,,
742,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
743,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
744,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,62,62,,,,,,,,
745,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
746,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
747,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
748,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,27,27,,,,,,,,
749,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,12,12,,,,,,,,
750,fit_ok_qc_fail,ok,0,unspecified,,31.279803325641904,,,,,0.8460372596852417,60,60,,,,,,,,
751,fit_ok_qc_fail,ok,0,unspecified,,21.122536710811573,,,,,0.9545636974217034,54,54,,,,,,,,
752,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,27,27,,,,,,,,
753,fit_ok_qc_fail,ok,0,unspecified,,17.495055038786553,,,,,0.7532059346148585,61,61,,,,,,,,
754,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
755,fit_ok_qc_fail,ok,0,unspecified,,1.1056723470855303,,,,,0.8597400809322311,59,59,,,,,,,,
756,fit_ok_qc_fail,ok,0,unspecified,,13.015879319849503,,,,,0.9588347623557628,60,60,,,,,,,,
757,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
758,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,54,54,,,,,,,,
759,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
760,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
761,fit_ok_qc_fail,ok,0,unspecified,,1.990186132017024,,,,,0.9798400371964444,8,8,,,,,,,,
762,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,4,4,,,,,,,,
763,fit_ok_qc_fail,ok,0,unspecified,,528.6268058768685,,,,,0.6720379214707952,40,40,,,,,,,,
764,fit_ok_qc_fail,ok,0,unspecified,,18.265798919752303,,,,,0.9982225174092112,6,6,,,,,,,,
765,fit_ok_qc_fail,ok,0,unspecified,,36.97365647718808,,,,,0.8854399222603141,58,58,,,,,,,,
766,fit_ok_qc_fail,ok,0,unspecified,,2.924841643472041,,,,,0.8053149855088791,16,16,,,,,,,,
767,fit_ok_qc_fail,ok,0,unspecified,,358.8158193061023,,,,,0.855661948509188,44,44,,,,,,,,
768,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
769,fit_fail,insufficient_growth_dynamic,0,fit_status:insufficient_growth_dynamic,,,,,,,,7,7,,,,,,,,
770,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,4,4,,,,,,,,
771,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,5,5,,,,,,,,
772,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
773,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,4,4,,,,,,,,
774,fit_ok_qc_fail,ok,0,unspecified,,33.860266825286494,,,,,0.9539903751997926,29,29,,,,,,,,
775,fit_ok_qc_fail,ok,0,unspecified,,186.63248927168968,,,,,0.4679856908707068,58,58,,,,,,,,
776,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
777,fit_ok_qc_fail,ok,0,unspecified,,1.0000000000000002,,,,,0.3798787361381301,56,56,,,,,,,,
778,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
779,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
780,fit_ok_qc_fail,ok,0,unspecified,,9.481280946467065,,,,,0.5193547553481382,10,10,,,,,,,,
781,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
782,fit_ok_qc_fail,ok,0,unspecified,,2.3091669078907504,,,,,0.8188842195300694,40,40,,,,,,,,
783,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
784,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
785,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
786,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
787,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,2,2,,,,,,,,
788,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
789,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,1,1,,,,,,,,
790,fit_fail,too_few_points,0,fit_status:too_few_points,,,,,,,,3,3,,,,,,,,
