track_id_norm,time_ms_norm,frame_i_norm,R_px_norm
130,100.0,50,28.2320377409108
130,102.0,51,27.754457742221764
130,104.0,52,28.456639830654
130,106.0,53,28.11906394744562
130,108.0,54,28.34456125481373
130,110.0,55,28.65727667372076
130,112.0,56,28.00563442518059
130,114.0,57,28.568278705151968
130,116.0,58,28.367012395961314
130,118.0,59,28.29960553856568
130,120.0,60,28.65727667372076
130,122.0,61,27.982893345973448
130,124.0,62,28.568278705151968
130,126.0,63,28.05106127486678
130,128.0,64,28.209479177387816
130,130.0,65,28.43425945768288
130,132.0,66,28.11906394744562
130,134.0,67,28.00563442518059
130,136.0,68,28.2320377409108
130,138.0,69,28.11906394744562
130,140.0,70,28.27710087851444
130,142.0,71,28.63505311343852
130,144.0,72,30.653723819701742
130,146.0,73,32.11423409074988
130,148.0,74,32.03484154879717
130,150.0,75,32.03484154879717
130,152.0,76,30.8400703617415
130,154.0,77,31.79547449747714
130,156.0,78,32.31186201200472
130,158.0,79,31.83549399034338
130,160.0,80,31.97516777786061
130,162.0,81,31.97516777786061
130,164.0,82,31.045810270703488
130,166.0,83,30.695231927842155
130,168.0,84,31.025297674958463
130,170.0,85,31.5139150994196
130,172.0,86,31.39247374172695
130,174.0,87,31.066309322306918
130,176.0,88,31.209425687160596
130,178.0,89,30.798757455905527
130,180.0,90,31.127725479762557
130,182.0,91,31.270560761786875
130,184.0,92,30.632948674096244
130,186.0,93,31.127725479762557
130,188.0,94,30.984231743425763
130,190.0,95,30.798757455905527
130,192.0,96,30.90193616185517
130,194.0,97,30.02421685360828
130,196.0,98,30.612159429303247
130,198.0,99,30.50800070803401
130,200.0,100,30.25655685408672
130,202.0,101,30.653723819701742
130,204.0,102,29.918011296689148
130,206.0,103,30.130048048354837
130,208.0,104,30.130048048354837
130,210.0,105,30.087760240780646
130,212.0,106,30.570538527078803
130,214.0,107,29.96053869739811
130,216.0,108,29.57559073345885
130,218.0,109,31.735350634355903
130,220.0,110,34.262616074167774
130,222.0,111,36.97917347704738
131,52.0,26,104.3552481963406
131,54.0,27,108.86373906124524
131,56.0,28,111.58979678944615
131,58.0,29,112.45361336262005
131,60.0,30,112.30632631399943
131,62.0,31,112.33466574424033
131,64.0,32,113.13654203316712
131,66.0,33,114.78450596190874
131,68.0,34,117.06356059843966
131,70.0,35,115.39849391731708
131,72.0,36,115.86646520752912
131,74.0,37,117.10162209293988
131,76.0,38,115.87195950372244
131,78.0,39,117.59530048164596
131,80.0,40,115.85547583346282
131,82.0,41,115.95434270609842
131,84.0,42,117.35685815239027
131,86.0,43,116.28876645932814
131,88.0,44,116.38726526745698
131,90.0,45,116.22853165053785
131,92.0,46,117.02004658872204
131,94.0,47,116.52939433722511
131,96.0,48,116.39273497938836
131,98.0,49,116.33802628777394
131,100.0,50,116.3544415962235
131,102.0,51,116.06409601292737
131,104.0,52,116.1079682866594
131,106.0,53,116.09700177251104
131,108.0,54,116.42554785462916
131,110.0,55,116.21757651298104
131,112.0,56,116.02020714918648
131,114.0,57,116.19018415006892
131,116.0,58,116.38726526745698
131,118.0,59,116.24496242106272
131,120.0,60,116.31066229203196
131,122.0,61,115.8334939575732
131,124.0,62,116.22853165053785
131,126.0,63,116.22853165053785
131,128.0,64,116.49114587721834
131,130.0,65,116.4091425731516
131,132.0,66,115.87745353940528
131,134.0,67,116.0147198737962
131,136.0,68,116.44195082479833
131,138.0,69,116.18470490250512
131,140.0,70,116.21757651298104
131,142.0,71,116.19566313925692
131,144.0,72,118.0329915680025
131,146.0,73,117.06356059843966
131,148.0,74,116.7695263524215
131,150.0,75,116.75862197490764
131,152.0,76,116.7149942771772
131,154.0,77,117.7684098593512
131,156.0,78,117.12336596502271
131,158.0,79,116.32160866279564
131,160.0,80,117.03636623828032
131,162.0,81,116.73135657463985
131,164.0,82,116.22853165053785
131,166.0,83,116.88940736676284
131,168.0,84,116.61131307798372
131,170.0,85,117.04724474053351
131,172.0,86,116.49114587721834
131,174.0,87,116.00374454432898
131,176.0,88,116.61677228133298
131,178.0,89,116.2394857556138
131,180.0,90,116.42554785462916
131,182.0,91,116.42007968433026
131,184.0,92,115.61895164796502
131,186.0,93,115.98727960285872
131,188.0,94,116.4091425731516
131,190.0,95,116.04215365598436
131,192.0,96,116.31613560618251
131,194.0,97,115.7840194781496
131,196.0,98,115.78951768645236
131,198.0,99,116.0256941650636
131,200.0,100,116.2394857556138
131,202.0,101,116.52393104017636
131,204.0,102,115.45364781518346
131,206.0,103,116.15730478776838
131,208.0,104,116.19018415006892
131,210.0,105,115.83898981760797
131,212.0,106,117.20486955817012
131,214.0,107,115.57489374347956
131,216.0,108,116.05861081261178
131,218.0,109,116.68226279882086
131,220.0,110,118.2969815176371
131,222.0,111,118.8928316832002
131,224.0,112,119.32042821423576
131,226.0,113,120.23990614794978
131,228.0,114,120.8367125464064
131,230.0,115,120.28225532814744
131,232.0,116,120.66800501206323
131,234.0,117,121.18393007728116
131,236.0,118,122.04243603891204
131,238.0,119,122.41223877532887
131,240.0,120,121.78133772083132
131,242.0,121,122.1884073943372
131,244.0,122,122.57854570608862
131,246.0,123,123.16402046041988
131,248.0,124,123.69012236042826
131,250.0,125,124.24986712231868
131,252.0,126,124.521127427376
131,254.0,127,124.9855030567774
131,256.0,128,125.52932966300096
131,258.0,129,125.95966801696828
131,260.0,130,127.1368397452638
131,262.0,131,127.80606448603056
131,264.0,132,128.06979275097763
131,266.0,133,128.09464474755393
131,268.0,134,128.15923738491736
131,270.0,135,128.63522504888843
131,272.0,136,128.73416762566524
131,274.0,137,128.669863605241
131,276.0,138,128.1493021752133
131,278.0,139,128.51639340685114
131,280.0,140,128.47180320366766
131,282.0,141,128.9416999079497
131,284.0,142,128.8972568336857
131,286.0,143,128.58572521058014
131,288.0,144,128.64017398512374
131,290.0,145,129.0206720175783
131,292.0,146,128.65007128646442
131,294.0,147,128.50153172499668
131,296.0,148,128.80832468223437
131,298.0,149,128.62532660517795
131,300.0,150,129.183399525031
131,302.0,151,128.99106314237088
131,304.0,152,129.57212908985426
131,306.0,153,129.6605373607679
131,308.0,154,128.87255961423853
131,310.0,155,129.66544716395276
131,312.0,156,129.70471889868043
131,314.0,157,130.1016775745388
131,316.0,158,130.17505560160242
131,318.0,159,129.4049708950814
131,320.0,160,129.86168707520025
131,322.0,161,130.72651287873992
131,324.0,162,130.38029437671614
131,326.0,163,131.75487828888618
131,328.0,164,128.87255961423853
131,330.0,165,129.49349328889886
131,332.0,166,130.5510802169974
131,334.0,167,129.94499929692458
131,336.0,168,131.83216521636504
131,338.0,169,128.85773901047332
131,340.0,170,128.8280926879803
131,342.0,171,129.64089628857147
131,344.0,172,129.41480970679643
131,346.0,173,131.4259017997488
131,348.0,174,128.62037709765886
131,350.0,175,127.86582418279023
131,352.0,176,130.22395131590667
131,354.0,177,129.24744804801887
131,356.0,178,131.85147986963935
131,358.0,179,129.37052916156645
131,360.0,180,128.45198036707325
131,362.0,181,130.87739145980157
131,364.0,182,130.6436990335732
131,366.0,183,132.82801049249798
132,52.0,26,33.851375012865375
132,54.0,27,34.61384710770804
132,58.0,29,126.66527346991276
132,60.0,30,123.85471341442457
132,62.0,31,124.45464660551352
132,64.0,32,125.88888995188802
132,66.0,33,130.47791365841906
132,68.0,34,131.59049284959082
132,70.0,35,130.98922133080666
132,72.0,36,131.35806907172062
132,74.0,37,131.03295486538366
132,76.0,38,132.09749414956897
132,78.0,39,132.21310717802925
132,80.0,40,131.7162178190724
132,82.0,41,131.75487828888618
132,84.0,42,131.09609976973084
132,86.0,43,131.90458058310938
132,88.0,44,132.26606270945368
132,90.0,45,132.08785516278903
132,92.0,46,131.66304113747807
132,94.0,47,132.04447101489453
132,96.0,48,131.52274500926416
132,98.0,49,131.43558933168248
132,100.0,50,131.40167984524984
132,102.0,51,131.97695621576148
132,104.0,52,131.86113613534272
132,106.0,53,130.79954037612816
132,108.0,54,131.5614623327432
132,110.0,55,131.5614623327432
132,112.0,56,131.7162178190724
132,114.0,57,131.08638714887888
132,116.0,58,131.78869689670793
132,118.0,59,131.5130638974032
132,120.0,60,132.21792219367913
132,122.0,61,132.19866107882802
132,124.0,62,131.67271122240444
132,126.0,63,131.86596400302892
132,128.0,64,131.87079169396404
132,130.0,65,131.77903532293325
132,132.0,66,131.4259017997488
132,134.0,67,131.2125951420399
132,136.0,68,131.70171721707777
132,138.0,69,131.4598050382335
132,140.0,70,131.36291542819708
132,142.0,71,131.7162178190724
132,144.0,72,133.0291563239955
132,146.0,73,133.3637252044404
132,148.0,74,133.10570335259789
132,150.0,75,133.33508076697998
132,152.0,76,133.12005102021257
132,154.0,77,132.88551179843486
132,156.0,78,133.45439202872063
132,158.0,79,132.49208883274386
132,160.0,80,133.31598105612895
132,162.0,81,132.50650294192317
132,164.0,82,132.3141857100307
132,166.0,83,132.7321196263378
132,168.0,84,132.25162239468722
132,170.0,85,132.53052297347045
132,172.0,86,132.0782154725618
132,174.0,87,132.3045625102136
132,176.0,88,132.25162239468722
132,178.0,89,131.9094068607343
132,180.0,90,131.76454163396417
132,182.0,91,132.0589339811492
132,184.0,92,131.80318792945243
132,186.0,93,131.7597100500147
132,188.0,94,131.7307168248755
132,190.0,95,131.95283541573994
132,192.0,96,131.7258840002632
132,194.0,97,132.12158853994708
132,196.0,98,131.40167984524984
132,198.0,99,131.30474734471272
132,200.0,100,131.65337034227332
132,202.0,101,131.50822307421583
132,204.0,102,131.86596400302892
132,206.0,103,130.8190074904458
132,208.0,104,131.01351954120892
132,210.0,105,130.9308872280114
132,212.0,106,131.17862801194303
132,214.0,107,131.3192917811128
132,216.0,108,130.50230706917614
132,218.0,109,132.84718035989357
132,220.0,110,134.18226560205315
132,222.0,111,134.23444430209418
132,224.0,112,137.33816154189157
132,226.0,113,136.7016342187539
132,228.0,114,139.26685888951016
132,230.0,115,139.2257118101686
132,232.0,116,139.95995997338125
132,234.0,117,140.2779995718571
132,236.0,118,141.87993939335794
132,238.0,119,142.5648022921766
132,240.0,120,144.4016759740958
132,242.0,121,142.3324081025863
132,244.0,122,143.42404988265145
132,246.0,123,144.44575597633568
132,248.0,124,144.55589717543
132,250.0,125,145.83618671391596
132,252.0,126,145.6702105873271
132,254.0,127,146.21547522628416
132,256.0,128,146.76738949040922
132,258.0,129,147.87795366729424
132,260.0,130,148.95032415879533
132,262.0,131,150.18468142584786
132,264.0,132,150.46418957657642
132,266.0,133,150.2440144851358
132,268.0,134,150.31603028576225
132,270.0,135,151.3879513212096
132,272.0,136,151.7323876036399
132,274.0,137,151.9210756525055
132,276.0,138,152.91515372604923
132,278.0,139,153.0108778766731
132,280.0,140,154.1384115162672
132,282.0,141,154.88828071193743
132,284.0,142,155.48721000593994
132,286.0,143,155.3028547577867
132,288.0,144,155.2331524631826
132,290.0,145,156.17354679633416
132,292.0,146,156.3568754435182
132,294.0,147,157.39170429970991
132,296.0,148,157.5614947988442
132,298.0,149,157.34720508282072
132,300.0,150,159.46117693001622
132,302.0,151,159.6447179425732
132,304.0,152,160.52755260669414
132,306.0,153,160.44821705148442
132,308.0,154,159.35334787885094
132,310.0,155,161.31086936642714
132,312.0,156,160.96715421277895
132,314.0,157,161.68535596182593
132,316.0,158,162.2709679045143
132,318.0,159,160.3728119216293
132,320.0,160,162.20818472553145
132,322.0,161,162.41998069008577
132,324.0,162,162.14930341750195
132,326.0,163,163.45926662709394
132,328.0,164,161.50019217914203
132,330.0,165,162.02361844295908
132,332.0,166,162.8036473877409
132,334.0,167,162.60801218118104
132,336.0,168,164.4881160619885
132,338.0,169,162.25527438727212
132,340.0,170,162.2827370464958
132,342.0,171,163.11227276568113
132,344.0,172,163.0420044497145
132,346.0,173,164.38358451473906
132,348.0,174,162.68238127364958
132,350.0,175,161.81917215528992
132,352.0,176,163.71222439596616
132,354.0,177,162.92873064068047
132,356.0,178,165.12548213556715
132,358.0,179,163.35797384304286
132,360.0,180,162.05897719426778
132,362.0,181,163.9220770735012
132,364.0,182,163.59552325883834
132,366.0,183,165.17174009206397
133,52.0,26,100.88744679400352
133,54.0,27,105.45969572903977
133,56.0,28,124.5109019190502
133,58.0,29,130.69241941529052
133,60.0,30,129.81265490918008
133,62.0,31,130.21417364188187
133,64.0,32,132.13604306529422
133,66.0,33,131.9238846342274
133,68.0,34,132.5353264573876
133,70.0,35,133.43053831125684
133,72.0,36,133.2204414272203
133,74.0,37,132.851972394537
133,76.0,38,133.3684986792242
133,78.0,39,132.75130334079356
133,80.0,40,133.04829720989656
133,82.0,41,133.20610457268552
133,84.0,42,133.2586654984257
133,86.0,43,133.87352177220166
133,88.0,44,133.44008030993257
133,90.0,45,133.94958627934582
133,92.0,46,134.3245234067182
133,94.0,47,133.69745685141865
133,96.0,48,134.79763181493772
133,98.0,49,133.59742489321232
133,100.0,50,134.02560761706576
133,102.0,51,134.60385849440337
133,104.0,52,134.49976747785547
133,106.0,53,134.49503415387667
133,108.0,54,135.0005586778778
133,110.0,55,134.61331732288167
133,112.0,56,132.78007371570402
133,114.0,57,135.15608661216623
133,116.0,58,135.0005586778778
133,118.0,59,132.4536435395637
133,120.0,60,134.61804648788947
133,122.0,61,133.2204414272203
133,124.0,62,135.26908551989632
133,126.0,63,132.89030245084368
133,128.0,64,133.20132527825874
133,130.0,65,133.66412118337442
133,132.0,66,133.6307771993812
133,134.0,67,133.77838031908388
133,136.0,68,133.66412118337442
133,138.0,69,133.6545951796433
133,140.0,70,133.04351224658885
133,142.0,71,133.0674353425056
133,144.0,72,133.69269512203056
133,146.0,73,133.53546279552842
133,148.0,74,134.03035751899048
133,150.0,75,133.8259595005573
133,152.0,76,134.79290895062238
133,154.0,77,134.93924087995146
133,156.0,78,133.8687663054658
133,158.0,79,135.1796358407547
133,160.0,80,134.49976747785547
133,162.0,81,135.35847608753207
133,164.0,82,133.05308200112353
133,166.0,83,134.3387409017823
133,168.0,84,135.15137627405295
133,170.0,85,134.99112698340454
133,172.0,86,136.01533216884746
133,174.0,87,133.8259595005573
133,176.0,88,135.45250769045842
133,178.0,89,133.66412118337442
133,180.0,90,133.19654581234363
133,182.0,91,133.3637252044404
133,184.0,92,133.3637252044404
133,186.0,93,133.4925491108524
133,188.0,94,133.38281807858323
133,190.0,95,133.92106715203363
133,192.0,96,133.4925491108524
133,194.0,97,133.49731797926904
133,196.0,98,133.56883057371243
133,198.0,99,134.4713650348236
133,200.0,100,133.40668032864062
133,202.0,101,132.62175941741813
133,204.0,102,132.8759299754568
133,206.0,103,133.8259595005573
133,208.0,104,133.28254997615025
133,210.0,105,133.19176617492172
133,212.0,106,133.11526863616834
133,214.0,107,132.48247855537056
133,216.0,108,133.62124881852134
133,218.0,109,132.7321196263378
133,220.0,110,134.3340019039538
133,222.0,111,132.5016984130889
133,224.0,112,133.8354733070955
133,226.0,113,136.10423261732856
133,228.0,114,136.5804984978268
133,230.0,115,136.3425735166143
133,232.0,116,136.56185269589722
133,234.0,117,136.7947425487277
133,236.0,118,138.05939296073043
133,238.0,119,139.6958929323115
133,240.0,120,139.47241219848397
133,242.0,121,139.2760010340626
133,244.0,122,140.4730097360541
133,246.0,123,141.65541015092282
133,248.0,124,141.6419270780794
133,250.0,125,142.4263052484358
133,252.0,126,141.87993939335794
133,254.0,127,142.93495630817685
133,256.0,128,142.23397317904397
133,258.0,129,143.00174938787094
133,260.0,130,143.9955068257761
133,262.0,131,144.68355592461367
133,264.0,132,144.99562532251448
133,266.0,133,145.1404432528827
133,268.0,134,145.06585813134242
133,270.0,135,146.55034848335478
133,272.0,136,146.44605454405072
133,274.0,137,146.60681005558467
133,276.0,138,146.24594993524184
133,278.0,139,146.39387971149017
133,280.0,140,146.63286191008717
133,282.0,141,146.73268450304997
133,284.0,142,146.73268450304997
133,286.0,143,145.86674066444792
133,288.0,144,145.97580971067666
133,290.0,145,146.06300630749178
133,292.0,146,146.07172310434302
133,294.0,147,146.21982914499952
133,296.0,148,146.2503029467153
133,298.0,149,146.2111211779165
133,300.0,150,147.07503739760082
133,302.0,151,147.33019975091682
133,304.0,152,147.61511294104534
133,306.0,153,147.46840822385172
133,308.0,154,146.1283696095779
133,310.0,155,147.3561237136532
133,312.0,156,147.04906388086007
133,314.0,157,147.70134176605262
133,316.0,158,147.30859296361967
133,318.0,159,147.29130525167614
133,320.0,160,147.9253014727991
133,322.0,161,148.7707061424773
133,324.0,162,148.47514767645328
133,326.0,163,149.47936570161573
133,328.0,164,148.50944547032182
133,330.0,165,148.89475126050834
133,332.0,166,149.7431855622517
133,334.0,167,149.68365397966693
133,336.0,168,150.5403290043607
133,338.0,169,149.41120753759273
133,340.0,170,149.64537117065146
133,342.0,171,150.4007106092418
133,344.0,172,150.5234124598636
133,346.0,173,151.35430581544435
133,348.0,174,150.29061688476023
133,350.0,175,150.01927273766773
133,352.0,176,151.40477127030002
133,354.0,177,151.24911537016231
133,356.0,178,152.46068715798552
133,358.0,179,151.78692157752843
133,360.0,180,151.37533513290307
133,362.0,181,152.35626058704233
133,364.0,182,152.13463919895358
133,366.0,183,153.36827360780129
134,52.0,26,111.51560712935358
134,54.0,27,112.99014521213554
134,56.0,28,134.8495724053569
134,58.0,29,141.0970358351975
134,60.0,30,137.99943431262255
134,62.0,31,141.59247815968146
134,64.0,32,143.22416802072271
134,66.0,33,146.9667841278678
134,68.0,34,149.4878832870639
134,70.0,35,144.60873515362172
134,72.0,36,147.9640293169969
134,74.0,37,149.13826338997836
134,76.0,38,147.8994772761219
134,78.0,39,149.6113337833874
134,80.0,40,146.0586477139839
134,82.0,41,143.91590486880486
134,84.0,42,148.38078786541212
134,86.0,43,148.22195635062045
134,88.0,44,148.98451256210524
134,90.0,45,145.17991398105278
134,92.0,46,141.5610016727302
134,94.0,47,148.99305843715527
134,96.0,48,143.6059222527937
134,98.0,49,148.89475126050834
134,100.0,50,147.6409868764971
134,102.0,51,140.71752342804095
134,104.0,52,148.0715535149797
134,106.0,53,147.68841065181138
134,108.0,54,147.11398907448705
134,110.0,55,144.76273576717196
134,112.0,56,143.401854545252
134,114.0,57,146.70231090428825
134,116.0,58,147.42091367606054
134,118.0,59,146.3851820980962
134,120.0,60,144.0706460673812
134,122.0,61,140.44128234779262
134,124.0,62,145.95400242187264
134,126.0,63,146.70231090428825
134,128.0,64,145.44277842584688
134,130.0,65,146.65022724197067
134,132.0,66,141.99207087327554
134,134.0,67,144.8638470299783
134,136.0,68,146.24159679419714
134,138.0,69,145.385864794857
134,140.0,70,144.84187232496436
134,142.0,71,139.72778957304445
134,144.0,72,141.9203169323037
134,146.0,73,145.10096178778642
134,148.0,74,142.80573443676238
134,150.0,75,145.09218666989335
134,152.0,76,141.14665832555545
134,154.0,77,139.46328292914356
134,156.0,78,144.07506480240554
134,158.0,79,139.7004500411526
134,160.0,80,142.60945006574687
134,162.0,81,139.2714300368007
134,164.0,82,138.15158622172996
134,166.0,83,142.34582577271237
134,168.0,84,139.5499868746834
134,170.0,85,141.7003444613792
134,172.0,86,139.72323335588914
134,174.0,87,136.1837259315972
134,176.0,88,138.88692920047487
134,178.0,89,139.04726709577375
134,180.0,90,139.2851425785596
134,182.0,91,139.92356656186476
134,184.0,92,140.2916137283913
134,186.0,93,140.73561865391505
134,188.0,94,143.46399283668327
134,190.0,95,144.25170321215194
134,192.0,96,139.5454248521949
134,194.0,97,138.36339759718936
134,196.0,98,145.38148590038452
134,198.0,99,145.4077572891904
134,200.0,100,142.20711546553704
134,202.0,101,145.7488544186933
134,204.0,102,139.98724882295133
134,206.0,103,142.19816176708866
134,208.0,104,140.90288932827244
134,210.0,105,142.16234133405808
134,212.0,106,142.8012764245417
134,214.0,107,138.28515727429826
134,216.0,108,140.1781220230096
134,218.0,109,140.22352972787812
134,220.0,110,143.45511758579556
134,222.0,111,149.279062537098
134,224.0,112,151.2869923561153
134,226.0,113,151.15648722523454
134,228.0,114,152.05092453944857
134,230.0,115,151.76175448614964
134,232.0,116,152.7818725295306
134,234.0,117,153.50104564747733
134,236.0,118,154.46847273258368
134,238.0,119,154.87594966057748
134,240.0,120,154.63323915034036
134,242.0,121,155.17982958353878
134,244.0,122,157.1731327134241
134,246.0,123,159.28941473771044
134,248.0,124,159.533022474067
134,250.0,125,160.07879021700498
134,252.0,126,160.2298417275628
134,254.0,127,160.78512280774842
134,256.0,128,160.94342266179177
134,258.0,129,161.48048140929026
134,260.0,130,162.2278070790449
134,262.0,131,162.7645391579644
134,264.0,132,162.50618879707935
134,266.0,133,162.19641017395526
134,268.0,134,162.17678402161715
134,270.0,135,162.7723615556216
134,272.0,136,162.7567163843479
134,274.0,137,162.80755769403527
134,276.0,138,162.98342437747988
134,278.0,139,163.0498135358339
134,280.0,140,163.41641965015418
134,282.0,141,161.94501579997726
134,284.0,142,161.4173907714419
134,286.0,143,163.5176762293252
134,288.0,144,163.45926662709394
134,290.0,145,163.5916317871681
134,292.0,146,163.6850015727221
134,294.0,147,163.72777826274356
134,296.0,148,164.0191401657418
134,298.0,149,163.67333326240967
134,300.0,150,164.18595445753837
134,302.0,151,164.1277826815492
134,304.0,152,164.69311467542647
134,306.0,153,164.78199698699515
134,308.0,154,163.78997895955015
134,310.0,155,164.5732408248874
134,312.0,156,159.56095367139267
134,314.0,157,164.37971169937495
134,316.0,158,159.2734274425693
134,318.0,159,160.1384328339419
134,320.0,160,159.92361531398424
134,322.0,161,160.8880354298164
134,324.0,162,160.39662789759234
134,326.0,163,161.6735433330641
134,328.0,164,160.3886896318728
134,330.0,165,160.5196208156669
134,332.0,166,161.27139913916903
134,334.0,167,161.07785522104876
134,336.0,168,162.76062781815446
134,338.0,169,161.11342153438292
134,340.0,170,161.18848020210913
134,342.0,171,162.4630904616797
134,344.0,172,162.41998069008577
134,346.0,173,164.34485225423705
134,348.0,174,162.6706410457366
134,350.0,175,162.35725513401633
134,352.0,176,165.6720400847889
134,354.0,177,164.14717556414277
134,356.0,178,166.45027033152317
134,358.0,179,165.66435460522712
134,360.0,180,165.2025715338542
134,362.0,181,166.1018593961737
134,364.0,182,166.002179102273
134,366.0,183,166.90097291422808
135,52.0,26,35.75377606511099
135,54.0,27,36.301555459799424
135,56.0,28,36.33661249883324
135,58.0,29,36.89299490854448
135,60.0,30,36.961953837707625
135,62.0,31,37.150930896720695
135,64.0,32,38.11517178949638
135,66.0,33,37.94777892176918
135,68.0,34,38.79393176615336
135,70.0,35,38.13187066074199
135,72.0,36,38.298458918537534
135,74.0,37,38.728234967501706
135,76.0,38,38.59650589548412
135,78.0,39,38.95768906550174
135,80.0,40,38.36489168124743
135,82.0,41,38.14856222234714
135,84.0,42,38.66242653428625
135,86.0,43,38.28183271462029
135,88.0,44,38.49741329065797
135,90.0,45,38.39806496170502
135,92.0,46,38.23191072070512
135,94.0,47,38.530472475187736
135,96.0,48,38.11517178949638
135,98.0,49,38.51394643004615
135,100.0,50,38.23191072070512
135,102.0,51,37.89741688375691
135,104.0,52,38.11517178949638
135,106.0,53,38.16524648390242
135,108.0,54,38.03156745151513
135,110.0,55,38.11517178949638
135,112.0,56,37.424103185095554
135,114.0,57,37.88061465864207
135,116.0,58,37.89741688375691
135,118.0,59,37.72905791315113
135,120.0,60,37.96455142155909
135,122.0,61,39.60594802695323
135,124.0,62,39.477147854877245
135,126.0,63,39.49327084834295
135,128.0,64,39.33174350131485
135,130.0,65,39.6220186090822
135,132.0,66,39.477147854877245
135,134.0,67,39.38027127239512
135,136.0,68,39.21827851958926
135,138.0,69,39.16955005365611
135,140.0,70,39.31555426683551
135,142.0,71,39.23450789273152
135,144.0,72,38.51394643004615
135,146.0,73,38.678889139475245
135,148.0,74,38.39806496170502
135,150.0,75,38.79393176615336
135,152.0,76,38.44777121547521
135,154.0,77,40.621650015438455
135,156.0,78,38.39806496170502
135,158.0,79,40.370120352322566
135,160.0,80,38.24855862513909
135,162.0,81,40.13287958881073
135,164.0,82,40.511797950271536
135,166.0,83,40.03758967297569
135,168.0,84,39.87826715611172
135,170.0,85,40.1011414426137
135,172.0,86,39.71830555206083
135,174.0,87,39.97393686694656
135,176.0,88,39.86229988133503
135,178.0,89,39.65414023463283
135,180.0,90,39.67019129387532
135,182.0,91,39.38027127239512
135,184.0,92,39.28315578233268
135,186.0,93,39.49327084834295
135,188.0,94,39.1207608920336
135,190.0,95,39.63808267566925
135,192.0,96,39.42873931692001
135,194.0,97,39.1857996084118
135,196.0,98,38.95768906550174
135,198.0,99,38.8431314457417
135,200.0,100,39.25073055536097
135,202.0,101,38.97402695217738
135,204.0,102,39.022999570807656
135,206.0,103,38.62948027646257
135,208.0,104,38.71179334716084
135,210.0,105,39.07191080734931
135,212.0,106,38.8431314457417
135,214.0,107,38.89226888657144
135,216.0,108,38.678889139475245
135,218.0,109,39.73433069112404
135,220.0,110,40.91833331560242
135,222.0,111,40.84046772017998
135,224.0,112,42.29540826558959
135,226.0,113,44.90892382211466
135,228.0,114,53.26140915963398
135,230.0,115,51.807228842138656
135,232.0,116,52.75700564655907
135,234.0,117,55.02511824049283
135,236.0,118,58.67571668896666
135,238.0,119,59.49458743754555
135,240.0,120,61.90679308163878
135,242.0,121,63.22951977097731
135,244.0,122,60.92202617200941
135,246.0,123,62.16334947757576
135,248.0,124,62.19406512606668
135,250.0,125,64.0895527470401
135,252.0,126,63.04802819012802
135,254.0,127,64.64342337640237
135,256.0,128,64.15904806127334
135,258.0,129,64.9087794795793
135,260.0,130,66.07524800480792
135,262.0,131,66.50739942600339
135,264.0,132,66.24844685501772
135,266.0,133,66.23883657762545
135,268.0,134,66.23883657762545
135,270.0,135,66.99380116989518
135,272.0,136,67.31611649309876
135,274.0,137,67.44838688463007
135,276.0,138,67.08876053884734
135,278.0,139,67.09824908433555
135,280.0,140,68.31122112401718
135,282.0,141,69.45721442011285
135,284.0,142,70.49435398031065
135,286.0,143,70.1049544802486
135,288.0,144,69.55796338302048
135,290.0,145,70.30445158495941
135,292.0,146,70.39494518862311
135,294.0,147,71.27570261662314
135,296.0,148,72.18099623208512
135,298.0,149,72.08391347633811
135,300.0,150,72.59434189837965
135,302.0,151,73.09249708218172
135,304.0,152,76.45549522355559
135,306.0,153,76.63015581557022
135,308.0,154,72.85695342244894
135,310.0,155,76.24704427884896
135,312.0,156,77.00309448218073
135,314.0,157,75.82842332545228
135,316.0,158,76.3721831194564
135,318.0,159,77.47290632138153
135,320.0,160,76.57197988497767
135,322.0,161,77.6862628914834
135,324.0,162,76.90382100581759
135,326.0,163,78.28219420027992
135,328.0,164,76.52207959953135
135,330.0,165,76.79612992341004
135,332.0,166,78.10307714057215
135,334.0,167,77.66987165532849
135,336.0,168,78.71202973295316
135,338.0,169,77.49755436473956
135,340.0,170,77.71903499287426
135,342.0,171,79.26813453884246
135,344.0,172,79.2038587248762
135,346.0,173,79.59673344178246
135,348.0,174,78.34722614852564
135,350.0,175,78.94623215504728
135,352.0,176,80.51125711505637
135,354.0,177,80.10697413749455
135,356.0,178,81.61855976464159
135,358.0,179,80.37672206544762
135,360.0,180,80.59029046786011
135,362.0,181,82.57237892937805
135,364.0,182,82.37167919797243
135,366.0,183,82.65714365406588
136,52.0,26,79.99563708002411
136,54.0,27,81.37640242826897
137,52.0,26,153.9896531626319
137,54.0,27,155.1552128428424
137,56.0,28,157.12046821744795
137,58.0,29,157.48470748582616
137,60.0,30,154.92937712824926
137,62.0,31,155.58544348525962
137,64.0,32,156.48711181401293
137,66.0,33,156.15724050061797
137,68.0,34,156.82846771440808
137,70.0,35,156.38944470397527
137,72.0,36,156.71476502996313
137,74.0,37,157.01508623284246
137,76.0,38,156.36094697207673
137,78.0,39,156.86093905752006
137,80.0,40,156.62943384931555
137,82.0,41,156.43421636524994
137,84.0,42,156.7025777061831
137,86.0,43,156.50745145715925
137,88.0,44,156.53998938920668
137,90.0,45,156.63756263121113
