track_id,n_points,t_nuc_ms,t_end_ms,R0_px,R_end_px,R_max_px
775,58,252.0,366.0,166.10952463346499,166.9162296419819,168.69928957740265
776,3,254.0,258.0,89.88869868281186,90.28443700546907,91.12666081209566
777,56,254.0,366.0,110.83992226246636,111.0923530541951,115.88294731461468
778,1,254.0,254.0,116.32160866279564,116.32160866279564,116.32160866279564
779,1,256.0,256.0,113.18154911283231,113.18154911283231,113.18154911283231
780,10,256.0,274.0,89.26327952160759,95.67963381329288,95.67963381329288
781,1,256.0,256.0,124.88868813069398,124.88868813069398,124.88868813069398
782,40,256.0,334.0,112.16452175945896,104.66591156102993,115.1223280738724
783,1,256.0,256.0,167.39230167778544,167.39230167778544,167.39230167778544
784,1,258.0,258.0,143.4329270559266,143.4329270559266,143.4329270559266
785,1,258.0,258.0,176.11754185569734,176.11754185569734,176.11754185569734
786,1,258.0,258.0,155.26185719767375,155.26185719767375,155.26185719767375
787,2,258.0,260.0,147.4079579617406,146.14579488624486,147.4079579617406
788,1,260.0,260.0,93.20575847944168,93.20575847944168,93.20575847944168
789,1,260.0,260.0,158.14627525564046,158.14627525564046,158.14627525564046
790,3,260.0,264.0,109.80700564463996,112.21559204241966,112.6459289225786
791,1,260.0,260.0,159.768289697457,159.768289697457,159.768289697457
792,2,262.0,264.0,138.55650780644257,138.8227421898567,138.8227421898567
793,52,264.0,366.0,124.77649279019494,122.43823912369781,125.88383285304684
794,16,264.0,294.0,81.7354751085806,87.62211167709343,87.62211167709343
795,3,264.0,268.0,76.48047115776248,76.42218128070012,79.8602334054843
796,9,266.0,284.0,91.34994239841784,91.85727223774894,92.30665757878849
797,29,266.0,326.0,31.372187811504013,36.63324282875953,36.63324282875953
798,1,266.0,266.0,215.4849715338558,215.4849715338558,215.4849715338558
799,11,268.0,292.0,154.09297281111182,158.06574450632274,159.87185687610454
800,48,270.0,366.0,104.08036340543188,98.65415895924299,108.01836504943513
801,49,270.0,366.0,121.85972595671714,130.76059745293497,132.11195131111194
802,14,270.0,296.0,134.4098058187989,131.48885799929505,138.6254105447043
803,49,270.0,366.0,29.33785834448333,34.503318308930474,35.16127981086358
804,1,270.0,270.0,93.36954087282243,93.36954087282243,93.36954087282243
805,1,270.0,270.0,105.07264197876913,105.07264197876913,105.07264197876913
806,9,270.0,286.0,139.3902272494689,137.74547432000585,139.3902272494689
807,5,270.0,278.0,187.44004907548995,186.86517737224835,187.53851856143953
808,10,272.0,290.0,53.356945396338276,55.60059005637418,57.336763987045785
809,2,272.0,274.0,68.31122112401718,68.39504431870037,68.39504431870037
810,1,272.0,272.0,159.09746116558566,159.09746116558566,159.09746116558566
811,23,274.0,318.0,30.403485153477522,32.52786592561707,33.64386950500135
812,47,274.0,366.0,33.05207299675423,42.15972490956609,42.15972490956609
813,46,276.0,366.0,163.47873881331194,156.336516210181,164.11614585203867
814,2,276.0,278.0,112.58374513151774,114.02772571105452,114.02772571105452
815,1,276.0,276.0,161.6341616689393,161.6341616689393,161.6341616689393
816,1,276.0,276.0,173.13543427530928,173.13543427530928,173.13543427530928
817,45,278.0,366.0,161.21612458646584,170.6540597428827,170.6540597428827
818,1,278.0,278.0,160.09072051800533,160.09072051800533,160.09072051800533
819,44,278.0,366.0,142.97058316723167,142.23397317904397,142.97058316723167
820,7,280.0,294.0,93.21258849143044,93.79132163785326,94.27201081048095
821,44,280.0,366.0,30.403485153477522,35.78936967876878,35.78936967876878
822,7,280.0,292.0,87.06818161276345,86.51806333649651,87.06818161276345
823,5,280.0,288.0,57.88926050437117,57.56945835202576,57.900256659946535
824,44,280.0,366.0,68.7385768729044,80.54287976243246,80.54287976243246
825,4,280.0,286.0,121.34667418129825,122.94155780512591,125.54961395329464
826,3,280.0,284.0,69.74989821091539,72.00438477038452,72.00438477038452
827,42,282.0,366.0,30.10891156869401,34.65061169280073,34.815571898044055
828,43,282.0,366.0,163.54492690466301,170.92616708243665,170.92616708243665
829,19,282.0,318.0,101.32191495031871,109.68518796174145,110.60418412436051
830,7,282.0,302.0,191.3559407675616,193.84161628680098,194.60533656249686
831,5,282.0,294.0,147.6970315204322,145.43840124494375,148.14462539221597
832,16,282.0,314.0,164.7626788241148,172.8594389550215,172.8594389550215
833,1,284.0,284.0,55.3251106238689,55.3251106238689,55.3251106238689
834,2,284.0,286.0,172.20263934354182,171.3242283647579,172.20263934354182
835,1,284.0,284.0,171.72878132437742,171.72878132437742,171.72878132437742
836,2,284.0,286.0,188.8712585991978,186.71521623690313,188.8712585991978
837,2,288.0,290.0,70.17756449917317,70.1049544802486,70.17756449917317
838,32,288.0,366.0,173.02876828696034,170.4450254252737,173.02876828696034
839,1,288.0,288.0,165.58748019059814,165.58748019059814,165.58748019059814
840,18,290.0,326.0,32.15385684991696,125.29582429827641,125.29582429827641
841,19,290.0,328.0,196.29257526145886,200.63584287546158,202.3451606538902
842,37,292.0,366.0,137.5836193432113,136.98076934651118,137.69000261858727
843,3,292.0,296.0,173.10233807143484,172.74154674082686,173.44402763847964
844,3,292.0,296.0,165.7987990632989,162.45133438579603,165.959988646996
845,1,292.0,292.0,188.09441041550375,188.09441041550375,188.09441041550375
846,6,292.0,304.0,108.30088959053069,111.93726081934798,111.93726081934798
847,9,292.0,316.0,179.48324078126169,180.07814405101985,182.05061205460498
848,33,294.0,366.0,127.3719681838019,128.61047751118298,129.51807210534662
849,2,294.0,298.0,125.47353095633473,124.8530005494165,125.47353095633473
850,1,296.0,296.0,57.99912824508917,57.99912824508917,57.99912824508917
851,5,296.0,308.0,71.52535557930406,76.58860608860103,76.58860608860103
852,1,296.0,296.0,98.22085333806832,98.22085333806832,98.22085333806832
853,1,296.0,296.0,57.21449877010287,57.21449877010287,57.21449877010287
854,1,298.0,298.0,188.4426992554068,188.4426992554068,188.4426992554068
855,1,300.0,300.0,54.53702940664572,54.53702940664572,54.53702940664572
856,2,300.0,302.0,107.34438914006276,105.17559205756388,107.34438914006276
857,32,300.0,366.0,75.51714984603692,76.42218128070012,77.12700663841869
858,3,300.0,304.0,173.72642334544938,174.40303748552748,174.40303748552748
859,1,302.0,302.0,87.54215453003738,87.54215453003738,87.54215453003738
860,29,302.0,364.0,90.83277079272577,92.23076167079844,96.26337520876002
861,33,302.0,366.0,194.3303499118059,195.27480924398157,200.48348048704565
862,30,302.0,362.0,57.790200949990925,55.68068149214879,59.55875562528286
863,2,304.0,306.0,194.04513149381762,193.854752747665,194.04513149381762
864,5,304.0,312.0,162.0943282325289,167.64312234905208,167.64312234905208
865,30,304.0,366.0,119.05336035573222,121.07881779271163,121.07881779271163
866,1,306.0,306.0,120.33517084490721,120.33517084490721,120.33517084490721
867,11,306.0,328.0,147.33452072813685,142.28767339736012,147.4252319944901
868,29,308.0,366.0,111.78359849294031,102.45285162842801,113.41754326584291
869,1,308.0,308.0,55.72639634508104,55.72639634508104,55.72639634508104
870,28,308.0,366.0,188.1688563486002,176.0958520579769,194.860333837064
871,2,308.0,312.0,160.34899240837743,159.46516919832578,160.34899240837743
872,5,308.0,320.0,127.3669699705175,131.17377484676953,131.17377484676953
873,30,308.0,366.0,226.35184841335612,230.3966793587826,233.41089708853116
874,7,310.0,326.0,119.76776156790417,122.36542422631285,122.36542422631285
875,28,312.0,366.0,200.63901586155083,207.44384814440517,207.44384814440517
876,14,314.0,342.0,186.82429081847204,180.0074253300823,186.82429081847204
877,5,314.0,322.0,131.11066735193376,130.06252569957024,132.4199947518979
878,1,314.0,314.0,41.82620153045354,41.82620153045354,41.82620153045354
879,1,314.0,314.0,151.90431287239792,151.90431287239792,151.90431287239792
880,11,314.0,338.0,181.81616622280603,182.56742535862494,182.89491332260226
881,1,316.0,316.0,157.44427806830225,157.44427806830225,157.44427806830225
882,2,318.0,320.0,185.36010658898093,185.21580130701454,185.36010658898093
883,1,318.0,318.0,159.46516919832578,159.46516919832578,159.46516919832578
884,4,318.0,324.0,167.5709548805797,169.30200421459276,169.30200421459276
885,1,318.0,318.0,133.53069528940233,133.53069528940233,133.53069528940233
886,1,320.0,320.0,195.10520923067932,195.10520923067932,195.10520923067932
887,1,322.0,322.0,271.1962556195825,271.1962556195825,271.1962556195825
888,1,322.0,322.0,59.33386335974361,59.33386335974361,59.33386335974361
889,3,322.0,328.0,166.32018022151175,166.4885127835686,167.30480612181415
890,2,324.0,326.0,173.26775587312952,157.93680989847354,173.26775587312952
891,10,324.0,346.0,120.59412124960747,154.48083630978684,154.48083630978684
892,22,324.0,366.0,125.84842747114756,127.94546035971729,128.14433428150224
893,1,324.0,324.0,191.23946424044598,191.23946424044598,191.23946424044598
894,1,326.0,326.0,164.74335839594485,164.74335839594485,164.74335839594485
895,1,326.0,326.0,150.61642994224232,150.61642994224232,150.61642994224232
896,1,326.0,326.0,38.497413290657974,38.497413290657974,38.497413290657974
897,1,326.0,326.0,50.88977533838523,50.88977533838523,50.88977533838523
898,1,326.0,326.0,97.720502380584,97.720502380584,97.720502380584
899,20,328.0,366.0,105.93551504238663,111.26413660052366,111.26413660052366
900,5,328.0,340.0,65.9112534142416,65.0850825100029,65.9112534142416
901,1,328.0,328.0,195.79573399957164,195.79573399957164,195.79573399957164
902,1,328.0,328.0,33.032806266468405,33.032806266468405,33.032806266468405
903,3,328.0,332.0,125.73202530553534,125.46338307076219,125.73202530553534
904,1,328.0,328.0,111.40708721656073,111.40708721656073,111.40708721656073
905,18,328.0,366.0,247.0403162608197,252.35866450067326,252.35866450067326
906,1,328.0,328.0,92.33424062365299,92.33424062365299,92.33424062365299
907,1,330.0,330.0,201.0985689155401,201.0985689155401,201.0985689155401
908,15,332.0,362.0,136.91103891794506,139.4495879045189,140.40047945640995
909,1,332.0,332.0,129.85678469172296,129.85678469172296,129.85678469172296
910,10,332.0,354.0,175.36769361411217,176.61206744422086,176.61567202959864
911,1,332.0,332.0,58.913928734621436,58.913928734621436,58.913928734621436
912,2,334.0,338.0,151.00479133677192,149.26200304758032,151.00479133677192
913,7,334.0,350.0,193.9795047564517,187.88444953689591,199.7741062543484
914,1,336.0,336.0,125.02624480769464,125.02624480769464,125.02624480769464
915,1,336.0,336.0,114.36778323926859,114.36778323926859,114.36778323926859
916,1,336.0,336.0,171.44309519549404,171.44309519549404,171.44309519549404
917,1,336.0,336.0,204.3643891347091,204.3643891347091,204.3643891347091
918,1,336.0,336.0,51.745751154834416,51.745751154834416,51.745751154834416
919,1,336.0,336.0,104.78748891826754,104.78748891826754,104.78748891826754
920,1,338.0,338.0,121.88062097160953,121.88062097160953,121.88062097160953
921,10,338.0,358.0,127.45191293868918,130.01846574794197,130.01846574794197
922,1,338.0,338.0,140.1417852659937,140.1417852659937,140.1417852659937
923,2,340.0,342.0,34.42943531556155,35.10692067532608,35.10692067532608
924,2,342.0,344.0,160.44028133829354,160.36090260726297,160.44028133829354
925,13,342.0,366.0,113.82096629215674,118.32388615113962,118.32388615113962
926,12,342.0,366.0,171.19040452422922,172.68257045138492,172.96988992939453
927,12,342.0,366.0,53.23749831256604,55.60059005637418,55.60059005637418
928,2,342.0,344.0,145.6702105873271,148.64655750919366,148.64655750919366
929,2,344.0,346.0,105.10898881478694,106.71985629514327,106.71985629514327
930,6,346.0,358.0,204.94298256276926,203.28683160369533,206.33917983843764
931,2,348.0,352.0,65.49461066540333,65.19258853831448,65.49461066540333
932,2,348.0,350.0,122.33420457426084,121.0525254604669,122.33420457426084
933,1,348.0,348.0,162.84665559275072,162.84665559275072,162.84665559275072
934,1,348.0,348.0,129.70471889868043,129.70471889868043,129.70471889868043
935,2,348.0,350.0,150.63333604061663,150.50649401399025,150.63333604061663
936,3,350.0,356.0,148.63370862862774,160.0708361890148,160.0708361890148
937,2,350.0,354.0,184.50983428296928,36.01987085047822,184.50983428296928
938,5,352.0,364.0,180.3783892991684,168.73324941997348,180.3783892991684
939,4,352.0,360.0,154.18383683042208,123.60259421742415,201.0985689155401
940,8,352.0,366.0,106.93439274277709,110.71924104106814,110.71924104106814
941,1,356.0,356.0,105.7851707881466,105.7851707881466,105.7851707881466
942,1,356.0,356.0,61.6594946506959,61.6594946506959,61.6594946506959
943,1,356.0,356.0,38.46432569254606,38.46432569254606,38.46432569254606
944,1,356.0,356.0,37.77964438223469,37.77964438223469,37.77964438223469
945,1,356.0,356.0,123.5046952383886,123.5046952383886,123.5046952383886
946,4,356.0,366.0,159.0013974789574,159.99127416004822,163.86769662891032
947,1,356.0,356.0,125.74721430737934,125.74721430737934,125.74721430737934
948,5,356.0,366.0,167.15253085032367,167.5975465106886,167.5975465106886
949,2,356.0,360.0,107.05934046922732,113.73144039782719,113.73144039782719
950,2,356.0,360.0,120.9894005515366,122.83276682185287,122.83276682185287
951,1,356.0,356.0,58.05398414332969,58.05398414332969,58.05398414332969
952,1,356.0,356.0,71.89820965521159,71.89820965521159,71.89820965521159
953,2,356.0,360.0,146.25465582862904,145.35082994531044,146.25465582862904
954,1,356.0,356.0,209.78750702393037,209.78750702393037,209.78750702393037
955,1,358.0,358.0,72.23389546691149,72.23389546691149,72.23389546691149
956,1,358.0,358.0,115.60793874593995,115.60793874593995,115.60793874593995
957,1,358.0,358.0,132.51611147701007,132.51611147701007,132.51611147701007
958,4,358.0,366.0,85.74939283076915,86.65041024313304,88.29521919341613
959,4,360.0,366.0,124.69483277307768,125.17890827553836,126.19194501236076
960,2,360.0,364.0,57.84525497881402,57.358966026207796,57.84525497881402
961,2,362.0,366.0,105.30262672459092,105.5803590359322,105.5803590359322
962,3,362.0,366.0,147.47272515153884,142.59605720152487,148.19188799523437
963,1,364.0,364.0,197.78526682350014,197.78526682350014,197.78526682350014
964,2,364.0,366.0,152.09278762896167,153.16474337048123,153.16474337048123
965,2,364.0,366.0,203.55284636863144,198.66844904827065,203.55284636863144
966,1,366.0,366.0,38.414640859287665,38.414640859287665,38.414640859287665
967,1,366.0,366.0,61.58717889111377,61.58717889111377,61.58717889111377
968,1,366.0,366.0,81.49366518532965,81.49366518532965,81.49366518532965
969,1,366.0,366.0,44.695781072596446,44.695781072596446,44.695781072596446
970,1,366.0,366.0,146.13708250763352,146.13708250763352,146.13708250763352
971,1,366.0,366.0,121.81269906846161,121.81269906846161,121.81269906846161
972,1,366.0,366.0,78.56631156466536,78.56631156466536,78.56631156466536
973,1,366.0,366.0,143.84511059292606,143.84511059292606,143.84511059292606
974,1,366.0,366.0,129.8175589591586,129.8175589591586,129.8175589591586
975,1,366.0,366.0,125.97482957154206,125.97482957154206,125.97482957154206
976,1,366.0,366.0,210.27550896387814,210.27550896387814,210.27550896387814
