pair_id,metric,delta
1150,Inner entropy (norm01),-0.19970603929402309
1151,Inner entropy (norm01),0.06600615961848771
1152,Inner entropy (norm01),-0.079376872960567
1153,Inner entropy (norm01),-0.12192262145942012
1154,Inner entropy (norm01),-0.2838611752184105
1155,Inner entropy (norm01),-0.18416893184060992
1156,Inner entropy (norm01),-0.1658726749863183
1157,Inner entropy (norm01),-0.32433402280760676
1158,Inner entropy (norm01),-0.24404646533308438
1159,Inner entropy (norm01),-0.3350838594432051
1160,Inner entropy (norm01),-0.19818129068261942
1161,Inner entropy (norm01),-0.2980397059189684
1162,Inner entropy (norm01),-0.2112599779713861
1163,Inner entropy (norm01),-0.2027749984432577
1164,Inner entropy (norm01),-0.2527913775871849
1165,Inner entropy (norm01),-0.23905509408883707
1166,Inner entropy (norm01),-0.12227444099374862
1167,Inner entropy (norm01),-0.1492882793678398
1168,Inner entropy (norm01),-0.01248574753120929
1169,Inner entropy (norm01),-0.035947613890181584
1170,Inner entropy (norm01),-0.17435607955396398
1171,Inner entropy (norm01),-0.18818377011568688
1172,Inner entropy (norm01),-0.355995733056911
1173,Inner entropy (norm01),-0.3521316676906211
1174,Inner entropy (norm01),-0.15107312808965562
1175,Inner entropy (norm01),-0.09559289979845559
1176,Inner entropy (norm01),-0.07387567008056145
1177,Inner entropy (norm01),-0.27998581866629946
1178,Inner entropy (norm01),-0.024402587669343195
1179,Inner entropy (norm01),-0.01702942450425793
1180,Inner entropy (norm01),-0.11876721987874783
1181,Inner entropy (norm01),-0.1115635748323131
1182,Inner entropy (norm01),-0.2572161162439942
1183,Inner entropy (norm01),-0.15053068155121338
1184,Inner entropy (norm01),-0.1321000199517415
1185,Inner entropy (norm01),0.1417851544234079
1186,Inner entropy (norm01),0.028777343579879266
1187,Inner entropy (norm01),-0.1918794720260321
1188,Inner entropy (norm01),0.03142997555472338
1189,Inner entropy (norm01),0.0243346899535275
1190,Inner entropy (norm01),-0.1536126082499779
1191,Inner entropy (norm01),-0.1992355723364781
1192,Inner entropy (norm01),-0.17399069086444768
1193,Inner entropy (norm01),0.07013074064216701
1194,Inner entropy (norm01),-0.11236795685936668
1195,Inner entropy (norm01),-0.16144428877676376
1196,Inner entropy (norm01),0.025567602708127413
1197,Inner entropy (norm01),0.055031063834000304
1198,Inner entropy (norm01),-0.18243077995643647
1199,Inner entropy (norm01),0.002910888737769013
1200,Inner entropy (norm01),0.0032295324085655497
1201,Inner entropy (norm01),0.22068961878007282
1202,Inner entropy (norm01),0.07668301936850408
1203,Inner entropy (norm01),0.0840291937861396
1204,Inner entropy (norm01),0.03169083750722307
1205,Inner entropy (norm01),-0.1256206764356434
1206,Inner entropy (norm01),-0.26008234895347
1207,Inner entropy (norm01),0.043608360142705194
1208,Inner entropy (norm01),0.1781056254226004
1209,Inner entropy (norm01),-0.12431108935037549
1210,Inner entropy (norm01),0.030519158969494697
1211,Inner entropy (norm01),0.01974757206543354
1212,Inner entropy (norm01),0.04206775187036771
1213,Inner entropy (norm01),0.09878557617866163
1214,Inner entropy (norm01),0.1167340957128184
1215,Inner entropy (norm01),0.2556242972069509
1216,Inner entropy (norm01),0.17751709599508658
1217,Inner entropy (norm01),0.24406371956566708
1218,Inner entropy (norm01),-0.1837471701812794
1219,Inner entropy (norm01),-0.18280646762542146
1220,Inner entropy (norm01),0.10542154210350663
1221,Inner entropy (norm01),-0.23882409234305912
1222,Inner entropy (norm01),-0.23444416044826272
1223,Inner entropy (norm01),-0.27236603776320073
1224,Inner entropy (norm01),-0.22778570984729363
1225,Inner entropy (norm01),0.0022725676178726173
1226,Inner entropy (norm01),0.022061024819700792
1227,Inner entropy (norm01),-0.24973043504744902
1228,Inner entropy (norm01),-0.24855335277162902
1229,Inner entropy (norm01),-0.1690917168340268
1230,Inner entropy (norm01),-0.18040511178716548
1231,Inner entropy (norm01),-0.2747403514818222
1232,Inner entropy (norm01),-0.24371288065066776
1233,Inner entropy (norm01),-0.185289648363017
1234,Inner entropy (norm01),-0.21830282065032053
1235,Inner entropy (norm01),-0.2871759945496863
1236,Inner entropy (norm01),-0.263770252650513
1237,Inner entropy (norm01),-0.18813387688859184
1238,Inner entropy (norm01),-0.33213086277139536
1239,Inner entropy (norm01),-0.27783639243265773
1240,Inner entropy (norm01),-0.3676094494871226
1241,Inner entropy (norm01),-0.2825758074252746
1242,Inner entropy (norm01),-0.21888006588085074
1243,Inner entropy (norm01),0.03169381419926259
1244,Inner entropy (norm01),-0.04122921800145152
1245,Inner entropy (norm01),-0.0011385093896372211
1246,Inner entropy (norm01),-0.179712229971987
1247,Inner entropy (norm01),-0.12296413006235468
1248,Inner entropy (norm01),-0.09198777359904842
1249,Inner entropy (norm01),-0.06950600028958498
1250,Inner entropy (norm01),-0.19163562353828445
1251,Inner entropy (norm01),-0.2777642239299109
1252,Inner entropy (norm01),-0.30338871337308787
1253,Inner entropy (norm01),-0.30945215489139877
1254,Inner entropy (norm01),0.16812806504251349
1255,Inner entropy (norm01),-0.0038641423073366155
1256,Inner entropy (norm01),-0.16800124418043227
1257,Inner entropy (norm01),-0.10445322284487579
1258,Inner entropy (norm01),0.007321470677415509
1259,Inner entropy (norm01),-0.08552860326911438
1260,Inner entropy (norm01),-0.1736263505345646
1261,Inner entropy (norm01),-0.1299252250538737
1262,Inner entropy (norm01),-0.034899133847991815
1263,Inner entropy (norm01),-0.2161386828681921
1264,Inner entropy (norm01),-0.1337692727228854
1265,Inner entropy (norm01),-0.03327923438059166
1266,Inner entropy (norm01),-0.07863652925165152
1267,Inner entropy (norm01),-0.23137671816594002
1268,Inner entropy (norm01),-0.2984681390138866
1269,Inner entropy (norm01),-0.04877953398797674
1270,Inner entropy (norm01),-0.1574690813055232
1271,Inner entropy (norm01),-0.10598193262306829
1272,Inner entropy (norm01),-0.03816404955428698
1273,Inner entropy (norm01),0.11222080336437651
1274,Inner entropy (norm01),-0.06751769269376462
1275,Inner entropy (norm01),-0.045554490636826483
1276,Inner entropy (norm01),0.15992503937056018
1277,Inner entropy (norm01),0.11233679533940358
1278,Inner entropy (norm01),0.1195623140014864
1279,Inner entropy (norm01),0.1547358158822265
1280,Inner entropy (norm01),-0.018910757845316928
1281,Inner entropy (norm01),-0.011704003116884187
1282,Inner entropy (norm01),0.03428072259976139
1283,Inner entropy (norm01),-0.03263948687808854
1284,Inner entropy (norm01),0.2836247863597023
1285,Inner entropy (norm01),0.2549958499955324
1286,Inner entropy (norm01),0.219266367023779
1287,Inner entropy (norm01),-0.11640626239359547
1288,Inner entropy (norm01),0.04286545214598886
1289,Inner entropy (norm01),-0.16063923424714127
1290,Inner entropy (norm01),-0.22376233367697268
1291,Inner entropy (norm01),-0.27128579261602026
1292,Inner entropy (norm01),0.17576185368109448
1293,Inner entropy (norm01),-0.1227919485414593
1294,Inner entropy (norm01),-0.2903525663987738
1295,Inner entropy (norm01),-0.36549336623632533
1296,Inner entropy (norm01),0.03956520747563319
1297,Inner entropy (norm01),-0.29755683842872993
1298,Inner entropy (norm01),-0.2748532396693465
1299,Inner entropy (norm01),-0.1967443905227118
1300,Inner entropy (norm01),-0.2270621330297011
1301,Inner entropy (norm01),-0.2585633656389388
1302,Inner entropy (norm01),-0.2329594589426443
1303,Inner entropy (norm01),-0.14877909884873902
1304,Inner entropy (norm01),-0.2878770670753733
1305,Inner entropy (norm01),-0.31962682054276825
1306,Inner entropy (norm01),-0.38895310428163415
1307,Inner entropy (norm01),-0.276402155776444
1308,Inner entropy (norm01),-0.11517427621247228
1309,Inner entropy (norm01),-0.058490461760370815
1310,Inner entropy (norm01),-0.1848936483564068
1311,Inner entropy (norm01),-0.10613944716517562
1312,Inner entropy (norm01),-0.11918565287944427
1313,Inner entropy (norm01),-0.34261177596966325
1314,Inner entropy (norm01),-0.2072078640957582
1315,Inner entropy (norm01),-0.2839352546763135
1316,Inner entropy (norm01),-0.3055735049872547
1317,Inner entropy (norm01),-0.2617806030463511
1318,Inner entropy (norm01),-0.09772573390140149
1319,Inner entropy (norm01),-0.16055382129985307
1320,Inner entropy (norm01),-0.14351990216468058
1321,Inner entropy (norm01),-0.2433488103537113
1322,Inner entropy (norm01),-0.24311037968905508
1323,Inner entropy (norm01),-0.1449387667313538
1324,Inner entropy (norm01),-0.17671604558353207
1325,Inner entropy (norm01),-0.13638311225389071
1326,Inner entropy (norm01),-0.15383017643763142
1327,Inner entropy (norm01),-0.08779188699930707
1328,Inner entropy (norm01),-0.10092666749203633
1329,Inner entropy (norm01),0.08969770970790303
1330,Inner entropy (norm01),-0.25650818293613536
1331,Inner entropy (norm01),-0.36923183755229727
1332,Inner entropy (norm01),-0.1905989674595621
1333,Inner entropy (norm01),0.2207475058114381
1334,Inner entropy (norm01),-0.019880189638144086
1335,Inner entropy (norm01),-0.23114737499016597
1336,Inner entropy (norm01),-0.0969739171825606
1337,Inner entropy (norm01),-0.2874798764975357
1338,Inner entropy (norm01),-0.17720266438922638
1339,Inner entropy (norm01),0.09899626626961278
1340,Inner entropy (norm01),-0.12385122053096187
1341,Inner entropy (norm01),-0.053509231268290686
1342,Inner entropy (norm01),-0.15727099711211961
1343,Inner entropy (norm01),0.14543413748881706
1344,Inner entropy (norm01),0.1957584957040222
1345,Inner entropy (norm01),-0.2504915192383249
1346,Inner entropy (norm01),0.0971618779152616
1347,Inner entropy (norm01),0.08257483077308592
1348,Inner entropy (norm01),0.13439272971344268
1349,Inner entropy (norm01),-0.1594234276846615
1350,Inner entropy (norm01),-0.08183106209549751
1351,Inner entropy (norm01),0.14042123419946778
1352,Inner entropy (norm01),0.023927956521812233
1353,Inner entropy (norm01),-0.2975603366474796
1354,Inner entropy (norm01),-0.05673217157349103
1355,Inner entropy (norm01),0.04483036624276179
1356,Inner entropy (norm01),0.3135175563098125
1357,Inner entropy (norm01),-0.00215528414570193
1358,Inner entropy (norm01),0.14847668902886352
1359,Inner entropy (norm01),0.1378996960780983
1360,Inner entropy (norm01),-0.051990006513639664
1361,Inner entropy (norm01),-0.020858477930681907
1362,Inner entropy (norm01),-0.016402023821288803
1363,Inner entropy (norm01),-0.10540159303562932
1364,Inner entropy (norm01),-0.08401588821651038
1365,Inner entropy (norm01),0.052851208398672495
1366,Inner entropy (norm01),-0.0409209677707465
1367,Inner entropy (norm01),-0.1484529919131851
1368,Inner entropy (norm01),-0.031454619361166725
1369,Inner entropy (norm01),-0.03199673889696791
1370,Inner entropy (norm01),-0.00017092626157871882
1371,Inner entropy (norm01),0.0218837509704414
1372,Inner entropy (norm01),0.05320364894015028
1373,Inner entropy (norm01),0.058949355573981205
1374,Inner entropy (norm01),0.03457252262412441
1375,Inner entropy (norm01),-0.005999413681637589
1376,Inner entropy (norm01),0.1096202445224411
1377,Inner entropy (norm01),-0.1350813485074117
1378,Inner entropy (norm01),-0.072206905540975
1379,Inner entropy (norm01),0.10286017991576069
1380,Inner entropy (norm01),0.06458020786799562
1381,Inner entropy (norm01),0.00020223001308972144
1382,Inner entropy (norm01),-0.23723868356720318
1383,Inner entropy (norm01),-0.01600574541880212
1384,Inner entropy (norm01),0.1785603779154079
1385,Inner entropy (norm01),0.21079390040369395
1386,Inner entropy (norm01),-0.18474447058559898
1387,Inner entropy (norm01),-0.0075416935877358204
1388,Inner entropy (norm01),-0.12457398405789949
1389,Inner entropy (norm01),-0.1752557728486428
1390,Inner entropy (norm01),-0.03824467385577207
1391,Inner entropy (norm01),-0.09046091967390293
1392,Inner entropy (norm01),-0.0093718803071271
1393,Inner entropy (norm01),-0.0036718287792497084
1394,Inner entropy (norm01),0.18727350322719566
1395,Inner entropy (norm01),-0.0894003321592522
1396,Inner entropy (norm01),-0.22191949943536005
1397,Inner entropy (norm01),-0.08544311477895611
1398,Inner entropy (norm01),-0.007096887040335675
1399,Inner entropy (norm01),-0.0026793548639280074
1400,Inner entropy (norm01),-0.015408110082290538
1401,Inner entropy (norm01),-0.17942955314858733
1402,Inner entropy (norm01),0.04300350671242115
1403,Inner entropy (norm01),-0.1315952727208033
1404,Inner entropy (norm01),-0.12393441282902407
1405,Inner entropy (norm01),-0.20181428116097094
1406,Inner entropy (norm01),-0.2549816463290139
1407,Inner entropy (norm01),-0.05110951784763479
1408,Inner entropy (norm01),-0.14783706915460493
1409,Inner entropy (norm01),0.024147768109052392
1410,Inner entropy (norm01),0.16604985160267452
1411,Inner entropy (norm01),0.027227184892882977
1412,Inner entropy (norm01),-0.1965206225545739
1413,Inner entropy (norm01),-0.3043740697353787
1414,Inner entropy (norm01),-0.27676952137308297
1415,Inner entropy (norm01),0.0116857084080019
1416,Inner entropy (norm01),-0.10709254057710482
1417,Inner entropy (norm01),0.028188333623249295
1418,Inner entropy (norm01),-0.2033077849304724
1419,Inner entropy (norm01),-0.008543894616119874
1420,Inner entropy (norm01),-0.2884154460693008
1421,Inner entropy (norm01),-0.31163275017864445
1422,Inner entropy (norm01),-0.18820844592263783
1423,Inner entropy (norm01),-0.3739458321609683
1424,Inner entropy (norm01),-0.2045874734524088
1425,Inner entropy (norm01),-0.1483152440862313
1426,Inner entropy (norm01),-0.08317238280756889
1427,Inner entropy (norm01),-0.0944666415732052
1428,Inner entropy (norm01),-0.03654049991940411
1429,Inner entropy (norm01),-0.0008560710951894812
1430,Inner entropy (norm01),-0.2758994964352636
1431,Inner entropy (norm01),-0.2790131037579874
1432,Inner entropy (norm01),-0.011690130073623184
1433,Inner entropy (norm01),-0.1431726859626712
1434,Inner entropy (norm01),-0.25107346235689565
1435,Inner entropy (norm01),-0.2130723500065676
1436,Inner entropy (norm01),-0.1563352099388394
1437,Inner entropy (norm01),0.03556016943431728
1438,Inner entropy (norm01),-0.06649435952402968
1439,Inner entropy (norm01),-0.1578825608341129
1440,Inner entropy (norm01),-0.034617758425773526
1441,Inner entropy (norm01),-0.19631761572811252
1442,Inner entropy (norm01),0.1988804871153446
1443,Inner entropy (norm01),-0.1843191316729696
1444,Inner entropy (norm01),-0.08438775638636808
1445,Inner entropy (norm01),-0.03851400124582882
1446,Inner entropy (norm01),0.13158462591839643
1447,Inner entropy (norm01),-0.0991690081931596
1448,Inner entropy (norm01),0.16422479118524838
1449,Inner entropy (norm01),0.034942997290552724
1450,Inner entropy (norm01),-0.009625729027398722
1451,Inner entropy (norm01),-0.0297465892484286
1452,Inner entropy (norm01),-0.008629698474118708
1453,Inner entropy (norm01),-0.03603261560758819
1454,Inner entropy (norm01),-0.005448788707846097
1455,Inner entropy (norm01),0.025148282604647493
1456,Inner entropy (norm01),0.010746052445696319
1457,Inner entropy (norm01),0.18079973852745157
1458,Inner entropy (norm01),0.05501520560103329
1459,Inner entropy (norm01),-0.006657519004075907
1460,Inner entropy (norm01),-0.14501825663554221
1461,Inner entropy (norm01),-0.08571908571924292
1462,Inner entropy (norm01),-0.04928097064106862
1463,Inner entropy (norm01),0.06604957546229229
1464,Inner entropy (norm01),-0.1398393254260531
1465,Inner entropy (norm01),-0.09566022265226298
1466,Inner entropy (norm01),-0.24365590364017117
1467,Inner entropy (norm01),-0.224142691042398
1468,Inner entropy (norm01),-0.12961774899581402
1469,Inner entropy (norm01),0.04091422535837491
1470,Inner entropy (norm01),0.0930619081012295
1471,Inner entropy (norm01),0.0361868089152233
1472,Inner entropy (norm01),0.07378205678348693
1473,Inner entropy (norm01),0.13532141763115985
1474,Inner entropy (norm01),0.07538173024628203
1475,Inner entropy (norm01),-0.07123745715911362
1476,Inner entropy (norm01),-0.13613190164431432
1477,Inner entropy (norm01),-0.1726075484758678
1478,Inner entropy (norm01),-0.12444745888495767
1479,Inner entropy (norm01),-0.10334973283479343
1480,Inner entropy (norm01),0.21544826046367982
1481,Inner entropy (norm01),-0.008177776507986428
1482,Inner entropy (norm01),0.1288501224030299
1483,Inner entropy (norm01),-0.038725160576214224
1484,Inner entropy (norm01),-0.013684401137812385
1485,Inner entropy (norm01),-0.0500743482620567
1486,Inner entropy (norm01),-0.090196594588076
1487,Inner entropy (norm01),-0.19142697482405302
1488,Inner entropy (norm01),0.05230536947228276
1489,Inner entropy (norm01),-0.059758273150844476
1490,Inner entropy (norm01),0.05475881890156731
1491,Inner entropy (norm01),-0.1362988485324752
1492,Inner entropy (norm01),-0.25034172725361686
1493,Inner entropy (norm01),-0.032773474785601386
1494,Inner entropy (norm01),-0.026503204385926904
1495,Inner entropy (norm01),0.22587496612523017
1496,Inner entropy (norm01),0.3105662462142513
1497,Inner entropy (norm01),-0.3143957263540015
1498,Inner entropy (norm01),-0.08559178504547099
1499,Inner entropy (norm01),-0.1563103931406007
1500,Inner entropy (norm01),-0.3070020512860154
1501,Inner entropy (norm01),-0.2691715504852749
1502,Inner entropy (norm01),-0.19032871518145072
1503,Inner entropy (norm01),-0.007950307015594793
1504,Inner entropy (norm01),-0.2662122701129356
1505,Inner entropy (norm01),-0.2007662095634298
1506,Inner entropy (norm01),0.020414994132960496
1507,Inner entropy (norm01),-0.025679760911141075
1508,Inner entropy (norm01),-0.1794986339921586
1509,Inner entropy (norm01),-0.0436462573576516
1510,Inner entropy (norm01),0.01908508818555782
1511,Inner entropy (norm01),-0.07197148642137707
1512,Inner entropy (norm01),-0.08011633262960352
1513,Inner entropy (norm01),-0.08121671614256029
1514,Inner entropy (norm01),0.014795719461646595
1515,Inner entropy (norm01),0.06024170268490189
1516,Inner entropy (norm01),-0.1025610177167493
1517,Inner entropy (norm01),-0.158764198553004
1518,Inner entropy (norm01),-0.06510444970951998
1519,Inner entropy (norm01),0.010003844072618895
1520,Inner entropy (norm01),0.08243860707646342
1521,Inner entropy (norm01),-0.006047408675659893
1522,Inner entropy (norm01),0.0518720529608227
1523,Inner entropy (norm01),-0.022398581010681706
1524,Inner entropy (norm01),0.0192007753806768
1525,Inner entropy (norm01),0.017526335571155516
1526,Inner entropy (norm01),-0.02255603514757712
1527,Inner entropy (norm01),0.0013668733007319855
1528,Inner entropy (norm01),0.08816831733272662
1529,Inner entropy (norm01),0.1325534765636417
1530,Inner entropy (norm01),0.062238602829760126
1531,Inner entropy (norm01),0.21059813451568388
1532,Inner entropy (norm01),0.2237060999550164
1533,Inner entropy (norm01),0.11238813165562772
1534,Inner entropy (norm01),0.07587134102291057
1535,Inner entropy (norm01),0.007484060935556591
1536,Inner entropy (norm01),-0.24566707668319168
1537,Inner entropy (norm01),-0.07886421727913079
1538,Inner entropy (norm01),-0.025868254541326685
1539,Inner entropy (norm01),0.10779811268721723
1540,Inner entropy (norm01),0.1364013502947278
1541,Inner entropy (norm01),0.06329468646650876
1542,Inner entropy (norm01),0.1865356697041703
1543,Inner entropy (norm01),-0.06037084457051739
1544,Inner entropy (norm01),-0.11245279144888687
0,Middle entropy (norm01),-0.15717912392831573
1,Middle entropy (norm01),0.030845705368529264
2,Middle entropy (norm01),0.03503343865825759
3,Middle entropy (norm01),-0.08341430490979318
4,Middle entropy (norm01),-0.06909343870351492
5,Middle entropy (norm01),-0.01418491926076304
7,Middle entropy (norm01),-0.0671295832994952
8,Middle entropy (norm01),-0.03791723013990922
9,Middle entropy (norm01),-0.169156134360128
10,Middle entropy (norm01),-0.013083258600157466
11,Middle entropy (norm01),-0.030675845158799064
12,Middle entropy (norm01),-0.04403915501942335
13,Middle entropy (norm01),-0.16834780516041709
14,Middle entropy (norm01),-0.09514168223771069
15,Middle entropy (norm01),0.14929843931587722
16,Middle entropy (norm01),0.16750092188842092
17,Middle entropy (norm01),0.018315626106881422
18,Middle entropy (norm01),-0.08050964805463456
19,Middle entropy (norm01),-0.06068972791185856
20,Middle entropy (norm01),0.05133597067154383
21,Middle entropy (norm01),-0.11981545526406157
22,Middle entropy (norm01),-0.15464704325273104
23,Middle entropy (norm01),-0.05015150943483582
24,Middle entropy (norm01),-0.08316858739085486
25,Middle entropy (norm01),-0.07095634287623165
26,Middle entropy (norm01),0.08554686336520556
27,Middle entropy (norm01),-0.13051895270851166
28,Middle entropy (norm01),-0.04156547188588999
29,Middle entropy (norm01),-0.07303590932490511
30,Middle entropy (norm01),-0.1844445197642272
31,Middle entropy (norm01),-0.09313518107797736
32,Middle entropy (norm01),-0.08633752272894812
33,Middle entropy (norm01),-0.01374493897675777
34,Middle entropy (norm01),0.01513850295178254
35,Middle entropy (norm01),-0.13146781996003054
36,Middle entropy (norm01),-0.08791602935163012
37,Middle entropy (norm01),-0.1695462034198834
38,Middle entropy (norm01),-0.09166985479791379
39,Middle entropy (norm01),-0.08070599603507878
40,Middle entropy (norm01),-0.130789222947994
41,Middle entropy (norm01),-0.07960654062499628
42,Middle entropy (norm01),-0.0846751260583547
43,Middle entropy (norm01),-0.11622058753600994
44,Middle entropy (norm01),-0.04859138817484321
45,Middle entropy (norm01),-0.12672420333840384
46,Middle entropy (norm01),-0.04378446593431218
47,Middle entropy (norm01),-0.12367063814961199
48,Middle entropy (norm01),-0.07265122584305261
49,Middle entropy (norm01),-0.11553146231741496
50,Middle entropy (norm01),-0.03727893901889334
51,Middle entropy (norm01),-0.12469454071953329
52,Middle entropy (norm01),-0.12108605985303478
53,Middle entropy (norm01),0.020817521536843464
54,Middle entropy (norm01),0.09743760241435007
55,Middle entropy (norm01),-0.009753681006082981
56,Middle entropy (norm01),-0.07992048703294696
57,Middle entropy (norm01),-0.022625866517174464
58,Middle entropy (norm01),-0.04041820960937936
59,Middle entropy (norm01),-0.05014164558085277
60,Middle entropy (norm01),-0.002356287881000285
61,Middle entropy (norm01),0.01884250025878409
62,Middle entropy (norm01),-0.005701394804839666
63,Middle entropy (norm01),-0.08981098917914387
64,Middle entropy (norm01),0.05311742821068888
65,Middle entropy (norm01),0.03190372789980922
66,Middle entropy (norm01),-0.033531812261687666
67,Middle entropy (norm01),-0.3056968343320239
68,Middle entropy (norm01),-0.1930437176695325
69,Middle entropy (norm01),-0.046006915530218906
70,Middle entropy (norm01),0.054000959260670056
71,Middle entropy (norm01),-0.0606428639083586
72,Middle entropy (norm01),0.00451123783168228
73,Middle entropy (norm01),0.11831826287738023
74,Middle entropy (norm01),-0.22032524303742623
75,Middle entropy (norm01),-0.1065727900088611
76,Middle entropy (norm01),0.003222950143432879
77,Middle entropy (norm01),0.0031935493642707424
78,Middle entropy (norm01),0.013577004644109048
79,Middle entropy (norm01),-0.06464565166218583
80,Middle entropy (norm01),-0.12084866091464264
81,Middle entropy (norm01),-0.03657866205093119
82,Middle entropy (norm01),0.12733642833260678
83,Middle entropy (norm01),0.012389676496179614
84,Middle entropy (norm01),0.02377482688674487
85,Middle entropy (norm01),0.06030770625137627
86,Middle entropy (norm01),0.0441147614475792
87,Middle entropy (norm01),-0.08807579972414814
88,Middle entropy (norm01),-0.05318724652487972
89,Middle entropy (norm01),-0.20494894890553605
90,Middle entropy (norm01),-0.15572662526965358
91,Middle entropy (norm01),0.0280753965488858
92,Middle entropy (norm01),-0.07629245477184665
93,Middle entropy (norm01),-0.010344266462551266
94,Middle entropy (norm01),0.020093124125570738
95,Middle entropy (norm01),-0.07807787889191375
96,Middle entropy (norm01),-0.017062006371695082
97,Middle entropy (norm01),-0.03448767319108925
98,Middle entropy (norm01),-0.037746979559515115
99,Middle entropy (norm01),-0.027972404592482847
100,Middle entropy (norm01),-0.06079956374612738
101,Middle entropy (norm01),-0.07861115985445388
102,Middle entropy (norm01),-0.07605566972347266
103,Middle entropy (norm01),-0.08874660722964756
104,Middle entropy (norm01),-0.16412711335749935
105,Middle entropy (norm01),-0.05030490455705516
106,Middle entropy (norm01),-0.11991036714807368
107,Middle entropy (norm01),-0.10520121070386756
108,Middle entropy (norm01),-0.03206015683893959
109,Middle entropy (norm01),-0.07416786136833309
110,Middle entropy (norm01),-0.051975038988088196
112,Middle entropy (norm01),-0.08417986488332707
113,Middle entropy (norm01),-0.04579026343656023
114,Middle entropy (norm01),0.007725745395002148
116,Middle entropy (norm01),0.02724552593055729
117,Middle entropy (norm01),0.023315774131484557
119,Middle entropy (norm01),0.09039829185353243
121,Middle entropy (norm01),0.09536238129828367
122,Middle entropy (norm01),0.04060765470757727
123,Middle entropy (norm01),0.11421588061773569
124,Middle entropy (norm01),0.05146651181830397
125,Middle entropy (norm01),0.017066383148961584
126,Middle entropy (norm01),-0.024305572861791247
127,Middle entropy (norm01),-0.05180037717601049
128,Middle entropy (norm01),0.008538012215225654
129,Middle entropy (norm01),-0.11204997867208744
132,Middle entropy (norm01),0.10435108392981352
133,Middle entropy (norm01),0.1552491320092192
134,Middle entropy (norm01),-0.01227550334252514
135,Middle entropy (norm01),0.07338855530593835
136,Middle entropy (norm01),-0.00936426974946969
137,Middle entropy (norm01),-0.06522310136170728
138,Middle entropy (norm01),-0.08939078505719228
139,Middle entropy (norm01),-0.08977562672769879
141,Middle entropy (norm01),-0.05862941194322546
142,Middle entropy (norm01),-0.21782473090978433
143,Middle entropy (norm01),-0.04583548824183392
144,Middle entropy (norm01),-0.01394737715167882
146,Middle entropy (norm01),-0.209680783046316
147,Middle entropy (norm01),-0.10879252481310331
148,Middle entropy (norm01),-0.09640888931617908
149,Middle entropy (norm01),-0.1019092487758041
150,Middle entropy (norm01),-0.0979071071060309
151,Middle entropy (norm01),-0.12116490665940038
152,Middle entropy (norm01),-0.2634254773977256
153,Middle entropy (norm01),-0.08539410611010434
154,Middle entropy (norm01),-0.1078650088428249
155,Middle entropy (norm01),-0.11132812228232924
156,Middle entropy (norm01),-0.13858258856615813
157,Middle entropy (norm01),-0.08810779992989859
158,Middle entropy (norm01),-0.054615946092118506
159,Middle entropy (norm01),-0.09371461301749129
160,Middle entropy (norm01),-0.036406710255284525
161,Middle entropy (norm01),-0.25648737584282555
162,Middle entropy (norm01),-0.05223073087771135
163,Middle entropy (norm01),-0.15830928182846266
164,Middle entropy (norm01),-0.17900636594321
166,Middle entropy (norm01),-0.05169987564467393
167,Middle entropy (norm01),0.045720355089992226
169,Middle entropy (norm01),0.016018004372620576
170,Middle entropy (norm01),-0.0418405280068741
171,Middle entropy (norm01),-0.006623587998739966
172,Middle entropy (norm01),0.020835707910982437
173,Middle entropy (norm01),-0.004419058669492881
174,Middle entropy (norm01),-0.067678541711369
175,Middle entropy (norm01),-0.032689424192787975
176,Middle entropy (norm01),-0.1057239496012603
177,Middle entropy (norm01),-0.20114146089527724
180,Middle entropy (norm01),0.16541408961190995
184,Middle entropy (norm01),0.1991900967298551
185,Middle entropy (norm01),0.1279480456470391
186,Middle entropy (norm01),0.09452765295618182
187,Middle entropy (norm01),-0.051252952144343666
188,Middle entropy (norm01),0.1306770459536093
190,Middle entropy (norm01),0.13825666068723036
191,Middle entropy (norm01),0.0858158187388241
193,Middle entropy (norm01),0.014208642838758334
194,Middle entropy (norm01),-0.07924100571220216
196,Middle entropy (norm01),-0.13396192372586274
197,Middle entropy (norm01),-0.13997451754095658
198,Middle entropy (norm01),-0.0484168043455544
200,Middle entropy (norm01),-0.014622434905633974
201,Middle entropy (norm01),-0.06776879930416624
202,Middle entropy (norm01),-0.030457300552357958
203,Middle entropy (norm01),-0.0243083017182969
204,Middle entropy (norm01),-0.12285075356560993
205,Middle entropy (norm01),-0.14300162701287217
207,Middle entropy (norm01),0.04193640867835913
208,Middle entropy (norm01),-0.09795186558243973
209,Middle entropy (norm01),0.01478670116475378
210,Middle entropy (norm01),0.031035908764954545
211,Middle entropy (norm01),-0.07748469957576709
212,Middle entropy (norm01),-0.11802975982781094
213,Middle entropy (norm01),-0.0991275915170916
215,Middle entropy (norm01),-0.11529114289556247
216,Middle entropy (norm01),-0.07311518002683037
217,Middle entropy (norm01),-0.17654046112371785
218,Middle entropy (norm01),-0.11424848013360289
219,Middle entropy (norm01),-0.1607506312341046
220,Middle entropy (norm01),-0.10786229407279074
221,Middle entropy (norm01),-0.10157478770630013
222,Middle entropy (norm01),-0.022345185770095588
223,Middle entropy (norm01),-0.0878033869787046
224,Middle entropy (norm01),0.011141123735443181
