group,sample_id,pair_id,json_path,heatmap_path,heatmap_norm01_path,heatmap_min_before,heatmap_max_before,n_grains_used,entropy_inner_raw,entropy_inner_norm01,entropy_middle_raw,entropy_middle_norm01,entropy_outer_raw,entropy_outer_norm01,full_entropy_raw_reconstructed_mask
FAPI-TEMPO,FAPI_TEMPO_749,749,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_749.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_749_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_749_heatmap_norm01.png,18.0,205.0,397,0.7356565969093405,0.2122656248316713,1.9606672000503025,0.5657289692692441,1.8848713335781608,0.5438589051333959,5.6471759757327185
FAPI-TEMPO,FAPI_TEMPO_75,75,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_75.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_75_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_75_heatmap_norm01.png,19.0,221.0,278,0.7323445777382143,0.2113099781049687,1.8380363270430784,0.5303451787997628,1.934073461775996,0.5580556384038359,5.4899952930576195
FAPI-TEMPO,FAPI_TEMPO_750,750,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_750.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_750_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_750_heatmap_norm01.png,17.0,201.0,450,1.8642072745495255,0.5378965180363462,2.203305080584342,0.6357394626648976,2.0241458754392854,0.5840450433064213,5.5521827135595885
FAPI-TEMPO,FAPI_TEMPO_751,751,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_751.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_751_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_751_heatmap_norm01.png,17.0,221.0,357,1.7480673485460896,0.5043856189774725,2.2503953684627187,0.6493268476241312,2.1149077313582487,0.6102333791936547,5.745193517568122
FAPI-TEMPO,FAPI_TEMPO_752,752,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_752.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_752_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_752_heatmap_norm01.png,17.0,221.0,224,1.5222039772140097,0.4392152258296217,2.222166918518893,0.6411818386749433,2.220198357541753,0.6406138320430619,5.715070221553824
FAPI-TEMPO,FAPI_TEMPO_753,753,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_753.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_753_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_753_heatmap_norm01.png,17.0,221.0,149,0.8313120155781952,0.2398659444612142,1.582903358773798,0.4567293651818884,1.533225116642778,0.4423952544693876,5.59252019045726
FAPI-TEMPO,FAPI_TEMPO_754,754,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_754.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_754_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_754_heatmap_norm01.png,19.0,221.0,209,0.768976164532562,0.2218796198265885,1.0701688164880827,0.3087854488922736,1.028916025402987,0.2968824094680144,5.353623656251402
FAPI-TEMPO,FAPI_TEMPO_755,755,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_755.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_755_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_755_heatmap_norm01.png,19.0,206.0,221,0.7345850129219709,0.2119564310507765,1.007897810998136,0.2908178347299705,1.1835818922608634,0.3415095452901446,5.256788929299342
FAPI-TEMPO,FAPI_TEMPO_756,756,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_756.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_756_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_756_heatmap_norm01.png,19.0,199.0,265,0.9740830924886,0.2810609693894177,1.7960752201037724,0.5182377626214532,1.789032021494375,0.5162055250802984,5.226568245858055
FAPI-TEMPO,FAPI_TEMPO_757,757,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_757.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_757_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_757_heatmap_norm01.png,20.0,206.0,232,0.8316239593693158,0.2399559524133113,1.4057416478781908,0.405611300832989,1.510268240841956,0.4357713002949577,5.25198835813665
FAPI-TEMPO,FAPI_TEMPO_758,758,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_758.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_758_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_758_heatmap_norm01.png,21.0,208.0,284,1.004021261718151,0.2896992990455712,1.7071119574268567,0.4925683910443955,1.8684376985305184,0.5391171603759933,5.25935765305485
FAPI-TEMPO,FAPI_TEMPO_759,759,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_759.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_759_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_759_heatmap_norm01.png,21.0,207.0,318,0.7237515515372914,0.2088305548477086,1.4437576878288287,0.4165804112951934,1.7967094987771244,0.5184207767607705,5.276219615572177
FAPI-TEMPO,FAPI_TEMPO_76,76,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_76.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_76_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_76_heatmap_norm01.png,18.0,221.0,330,0.6931471805599453,0.1999999999999999,1.559800024786441,0.4500631521075761,1.9005400681432776,0.5483799462642158,5.662654981960967
FAPI-TEMPO,FAPI_TEMPO_760,760,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_760.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_760_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_760_heatmap_norm01.png,20.0,197.0,384,0.8396477266534947,0.2422711222673377,1.7176979549203415,0.4956228642617382,2.104589312223725,0.6072561127706164,5.35751411671802
FAPI-TEMPO,FAPI_TEMPO_761,761,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_761.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_761_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_761_heatmap_norm01.png,19.0,192.0,355,0.8378972277814775,0.2417660350589895,1.4708540346144174,0.4243987643219487,1.851513852470465,0.5342339706192719,5.339419144117491
FAPI-TEMPO,FAPI_TEMPO_762,762,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_762.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_762_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_762_heatmap_norm01.png,20.0,221.0,324,0.8223307089192545,0.2372744871457028,1.690263717172939,0.4877070165119889,1.8315644850606856,0.5284777999330799,5.324991387375358
FAPI-TEMPO,FAPI_TEMPO_763,763,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_763.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_763_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_763_heatmap_norm01.png,20.0,205.0,364,0.7697566878178168,0.2221048312411756,1.5376232025289265,0.4436642738088576,1.9482730428879944,0.562152771454432,5.35477941494821
FAPI-TEMPO,FAPI_TEMPO_764,764,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_764.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_764_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_764_heatmap_norm01.png,20.0,206.0,336,0.6931471805599453,0.1999999999999999,1.3588528437369995,0.392082051791447,1.6496435830552287,0.4759865233016158,5.346202573462461
FAPI-TEMPO,FAPI_TEMPO_765,765,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_765.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_765_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_765_heatmap_norm01.png,21.0,189.0,296,0.8575178200890339,0.2474273413032727,1.6715329330065432,0.4823024546262247,1.9408269554999211,0.5600042847846722,5.321947613603896
FAPI-TEMPO,FAPI_TEMPO_766,766,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_766.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_766_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_766_heatmap_norm01.png,20.0,198.0,348,0.7893880236435049,0.2277692374095248,1.907375654524974,0.5503522795791042,2.1067977066547177,0.6078933207094004,5.378567214945915
FAPI-TEMPO,FAPI_TEMPO_767,767,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_767.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_767_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_767_heatmap_norm01.png,18.0,212.0,364,0.6929818821956966,0.1999523049739262,1.807384571255274,0.5215009515858418,2.073149760493393,0.5981845756967923,5.651968097953674
FAPI-TEMPO,FAPI_TEMPO_768,768,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_768.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_768_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_768_heatmap_norm01.png,18.0,213.0,459,1.1123781386899336,0.3209644848562525,2.020335385921867,0.5829455684403936,2.033000199979912,0.5865998613274579,5.6544286878227
FAPI-TEMPO,FAPI_TEMPO_769,769,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_769.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_769_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_769_heatmap_norm01.png,18.0,221.0,439,1.1289877005505369,0.3257569913617787,1.889525840211956,0.5452019118610681,1.9600951351245584,0.5655639062229566,5.646931318583067
FAPI-TEMPO,FAPI_TEMPO_77,77,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_77.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_77_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_77_heatmap_norm01.png,18.0,221.0,342,0.6931471805599453,0.1999999999999999,1.7812428538249985,0.5139580463664459,1.431507018657716,0.4130456153630464,5.670751753655335
FAPI-TEMPO,FAPI_TEMPO_770,770,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_770.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_770_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_770_heatmap_norm01.png,18.0,221.0,409,0.6931471805599453,0.1999999999999999,1.4694141290663,0.4239832954032252,2.217878071448123,0.6399443389949171,5.6411218727195624
FAPI-TEMPO,FAPI_TEMPO_771,771,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_771.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_771_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_771_heatmap_norm01.png,18.0,207.0,394,0.7632122732394329,0.2202165123496244,1.8094060982526463,0.5220842409806683,1.817582061760203,0.5244433253820364,5.42631392987518
FAPI-TEMPO,FAPI_TEMPO_772,772,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_772.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_772_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_772_heatmap_norm01.png,18.0,199.0,397,1.2087601864790605,0.3487744653314718,1.657654303189608,0.4782979285439795,1.8971571758197057,0.5474038498684002,5.481602550107944
FAPI-TEMPO,FAPI_TEMPO_773,773,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_773.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_773_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_773_heatmap_norm01.png,18.0,203.0,399,0.8189774360396362,0.2363069371148682,1.8258088271692363,0.5268170681136705,2.3667103628435937,0.6828882607389943,5.62630763731331
FAPI-TEMPO,FAPI_TEMPO_774,774,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_774.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_774_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_774_heatmap_norm01.png,18.0,205.0,425,0.7055788891456939,0.2035870328652872,1.7225285027217998,0.4970166657333263,2.070493040427825,0.5974180083240669,5.653602167951399
FAPI-TEMPO,FAPI_TEMPO_775,775,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_775.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_775_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_775_heatmap_norm01.png,18.0,221.0,370,0.9407798537409068,0.2714516859120501,1.9821627833834536,0.5719312835643947,2.0525872031648422,0.592251475799613,5.632533811313277
FAPI-TEMPO,FAPI_TEMPO_776,776,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_776.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_776_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_776_heatmap_norm01.png,18.0,215.0,374,0.7980549847802467,0.2302699937798358,1.957439338654289,0.564797605343503,1.9813663043422876,0.5717014682918221,5.616580477344861
FAPI-TEMPO,FAPI_TEMPO_777,777,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_777.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_777_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_777_heatmap_norm01.png,18.0,213.0,390,0.8127520487179647,0.2345106700315505,1.7941791957194733,0.5176906856261265,1.956249458627511,0.5644542785407259,5.63950270365104
FAPI-TEMPO,FAPI_TEMPO_778,778,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_778.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_778_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_778_heatmap_norm01.png,18.0,213.0,411,1.1455907299768224,0.3305476130051858,2.05819299603616,0.5938689657147531,2.070493040427825,0.5974180083240669,5.672748013772727
FAPI-TEMPO,FAPI_TEMPO_779,779,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_779.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_779_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_779_heatmap_norm01.png,18.0,221.0,329,0.6927389617440811,0.199882212947751,0.925264635420677,0.2669749402062691,0.8942436316591222,0.2580241705482305,5.683011503069504
FAPI-TEMPO,FAPI_TEMPO_78,78,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_78.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_78_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_78_heatmap_norm01.png,18.0,221.0,338,0.8323013786825382,0.2401514143100689,1.8809498568620548,0.5427274061311383,1.861400765419276,0.5370867306754621,5.663758870811148
FAPI-TEMPO,FAPI_TEMPO_780,780,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_780.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_780_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_780_heatmap_norm01.png,19.0,207.0,365,1.0842604560279838,0.3128514365887156,1.7461755493074578,0.5038397611014862,1.7478680974667573,0.5043281272686636,5.388277421409745
FAPI-TEMPO,FAPI_TEMPO_781,781,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_781.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_781_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_781_heatmap_norm01.png,18.0,214.0,402,0.6980070289003784,0.201402255820043,1.7547996042774083,0.5063281373689865,1.8149900676181303,0.5236954339630802,5.664656895163644
FAPI-TEMPO,FAPI_TEMPO_782,782,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_782.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_782_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_782_heatmap_norm01.png,18.0,221.0,392,0.9869435776627148,0.284771721026242,1.9584589417310936,0.5650918006040193,2.0912341986780807,0.6034026415540544,5.663595312102957
FAPI-TEMPO,FAPI_TEMPO_783,783,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_783.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_783_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_783_heatmap_norm01.png,18.0,212.0,448,1.0707587700458503,0.3089556735067029,1.856200141427476,0.5355861477869626,1.8224531132052373,0.5258488137347699,5.678750445620025
FAPI-TEMPO,FAPI_TEMPO_784,784,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_784.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_784_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_784_heatmap_norm01.png,18.0,215.0,392,0.9747060315298492,0.281240711602535,2.0623382596958377,0.595065035979752,2.0061583526665565,0.5788549413260027,5.67038667360429
FAPI-TEMPO,FAPI_TEMPO_785,785,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_785.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_785_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_785_heatmap_norm01.png,19.0,208.0,360,0.928931034876474,0.2680328394688283,1.872801731177186,0.5403763540275184,1.9468177089953995,0.5617328508564952,5.6570194460293814
FAPI-TEMPO,FAPI_TEMPO_786,786,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_786.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_786_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_786_heatmap_norm01.png,18.0,221.0,430,1.3489016137235386,0.3892107337532138,2.1958609839975267,0.6335915504189582,2.164438561871582,0.6245249559041941,5.674199682345083
FAPI-TEMPO,FAPI_TEMPO_787,787,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_787.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_787_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_787_heatmap_norm01.png,18.0,219.0,391,0.8843223002514085,0.2551614794240456,2.067933370321697,0.5966794436503825,1.9897880336161349,0.5741314657036399,5.679280246547112
FAPI-TEMPO,FAPI_TEMPO_788,788,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_788.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_788_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_788_heatmap_norm01.png,17.0,217.0,453,0.9983724602850008,0.2880693994826568,1.888902317797089,0.5450220013219058,1.9792045174343245,0.5710777084415067,5.679382406224117
FAPI-TEMPO,FAPI_TEMPO_789,789,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_789.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_789_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_789_heatmap_norm01.png,19.0,221.0,460,0.8537178072321747,0.2463308893624917,1.9110334654855456,0.5514077007257694,2.0054199504736867,0.5786418834896356,5.500094121747784
FAPI-TEMPO,FAPI_TEMPO_79,79,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_79.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_79_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_79_heatmap_norm01.png,19.0,219.0,330,1.0628460809344429,0.3066725540384781,1.858984648024386,0.5363895865586994,1.972770040695747,0.5692211109052144,5.50586397478463
FAPI-TEMPO,FAPI_TEMPO_790,790,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_790.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_790_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_790_heatmap_norm01.png,18.0,213.0,535,1.008995380476758,0.2911345263387383,1.9200394690473064,0.5540062840611255,1.9351833572448192,0.5583758865415912,5.669894904934005
FAPI-TEMPO,FAPI_TEMPO_791,791,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_791.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_791_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_791_heatmap_norm01.png,18.0,220.0,428,0.857908849152843,0.2475401684415129,1.890506756371372,0.5454849444368117,2.0168929652165644,0.5819522957843548,5.67920417705303
FAPI-TEMPO,FAPI_TEMPO_792,792,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_792.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_792_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_792_heatmap_norm01.png,18.0,212.0,437,1.0211391289643876,0.2946384714829195,1.9273838403915584,0.5561254216844853,2.0024218484577005,0.5777768141075272,5.664603869926434
FAPI-TEMPO,FAPI_TEMPO_793,793,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_793.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_793_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_793_heatmap_norm01.png,19.0,221.0,436,1.3844444449056343,0.3994662270103265,2.063829069819774,0.5954951928542941,2.060626261011578,0.5945710575773941,5.680602576658004
