label,json_file,grain_index,area_px,perimeter_px,circularity,nuc_x,nuc_y,centroid_x,centroid_y,R_mean_px,R_mean_um,A_polar,A_std
FAPI,FAPI_0.json,73,795.0,122.0,0.6712083202375397,611.8930817610063,259.9547169811321,611.8930817610063,259.9547169811321,15.490252491816173,7.040575823273143,0.21435960854604308,0.06076568207660352
FAPI,FAPI_0.json,74,102.0,42.0,0.7266268722588637,1852.6470588235295,554.5,1852.6470588235295,554.5,4.2454445394436755,1.9296247236283488,1.4546651533646737,0.3395646685449096
FAPI,FAPI_0.json,75,1098.0,147.0,0.6385244543739355,1376.5819672131147,306.27413479052825,1376.5819672131147,306.27413479052825,18.32619624978523,8.329559141593366,0.20177352045895255,0.043402748291620594
FAPI,FAPI_0.json,76,828.0,136.0,0.5625516256860615,145.55917874396135,600.993961352657,145.55917874396135,600.993961352657,15.779189797670837,7.1719026051391435,0.30457879727793596,0.06943375250250837
FAPI,FAPI_0.json,77,868.0,135.0,0.5984971025110432,507.008064516129,774.2016129032259,507.008064516129,774.2016129032259,16.20443224430571,7.365182326718167,0.22672570313011753,0.055721338002083946
FAPI,FAPI_0.json,78,883.0,132.0,0.6368288138475177,1589.0101925254812,827.5843714609287,1589.0101925254812,827.5843714609287,16.37042217359519,7.440627493520953,0.19371678858248748,0.03448452106767159
FAPI,FAPI_0.json,79,837.0,139.0,0.5443844627202851,1060.0,422.9904420549582,1060.0,422.9904420549582,15.852155257283098,7.2050666127078715,0.3922473881562441,0.08736764550500313
FAPI,FAPI_0.json,80,1043.0,151.0,0.5748311280547614,223.0143815915628,204.68456375838926,223.0143815915628,204.68456375838926,17.814888274547776,8.097161214535337,0.48395963646476897,0.08919888212311176
FAPI,FAPI_0.json,81,1211.0,191.0,0.41714522118332714,1297.6985962014865,683.4244426094137,1297.6985962014865,683.4244426094137,19.059647362150862,8.66292479667242,0.8307753791492025,0.19139173746663138
FAPI,FAPI_0.json,82,73.0,35.0,0.7488531059985466,1570.3972602739725,243.35616438356163,1570.3972602739725,243.35616438356163,3.7103658077732495,1.6864225948227154,1.3935975172769066,0.2558856340806834
FAPI,FAPI_0.json,83,640.0,118.0,0.5775981896861441,117.8359375,440.1234375,117.8359375,440.1234375,13.726653810231944,6.238991068855593,0.4853903329201195,0.12220947253324098
FAPI,FAPI_0.json,84,647.0,119.0,0.5741431952185851,1148.3508500772798,215.47449768160743,1148.3508500772798,215.47449768160743,13.871005168002164,6.304601147200707,0.4380150176403209,0.08183384252060172
FAPI,FAPI_0.json,85,885.0,137.0,0.5925322603073082,1162.3039548022598,386.56158192090396,1162.3039548022598,386.56158192090396,16.316631450141017,7.416178720509157,0.4768107939413151,0.09274473837218461
FAPI,FAPI_0.json,86,570.0,120.0,0.49741883681838395,1738.3333333333333,489.6824561403509,1738.3333333333333,489.6824561403509,12.938611569477924,5.880812843490833,0.6314544967899307,0.12401059074367565
