label,json_file,grain_index,area_px,perimeter_px,circularity,nuc_x,nuc_y,centroid_x,centroid_y,R_mean_px,R_mean_um,A_polar,A_std,file_name,area_(µm²),area_error_(µm²),perimeter_(µm),perimeter_error_(µm),circularity_distortion,circularity_distortion_error,defects_count,defects_area_(µm²),defects_area_error_(µm²),entropy_hm_(bits),entropy_hm_error_(bits),nucleus_circularity,nucleus_circularity_error
FAPI,FAPI_38.json,24,11080.0,574.0,0.4225964452861502,378.6130866425993,794.516606498195,378.6130866425993,794.516606498195,58.0713430039032,26.39438535906951,1.2202937635627322,0.2813929206051838,FAPI_38_24,2289.2562,21.7483,219.904,9.9978,0.405108,0.054387,0,0.0,0.0,5.676298,0.013532,0.704479,0.08806
FAPI,FAPI_38.json,25,22065.0,764.0,0.4750366074220744,890.8842963970088,508.0093813732155,890.8842963970088,508.0093813732155,82.13034983508867,37.32960167766081,1.0115764685719564,0.2857050307185435,FAPI_38_25,4558.8843,30.6907,294.5519,11.571,0.339695,0.052068,0,0.0,0.0,5.718674,0.009583,0.790637,0.09883
FAPI,FAPI_38.json,26,21614.0,779.0,0.4475794062345147,572.1277875451096,419.7048672156935,572.1277875451096,419.7048672156935,78.71599198760565,35.7777195940284,1.1773046050919675,0.3910266063313038,FAPI_38_26,4465.7025,30.3754,309.8127,11.8669,0.415343,0.044965,1,33.2645,0.0,5.72829,0.009692,0.404573,0.050572
FAPI,FAPI_38.json,27,8134.0,528.0,0.3666453547448831,548.8469387755102,336.6670764691419,548.8469387755102,336.6670764691419,46.014789540987245,20.914482506107447,1.8424921049994187,0.5543754971951133,FAPI_38_27,1680.5785,18.634,212.8408,9.8359,0.533814,0.043396,0,0.0,0.0,5.480368,0.015747,1.124463,0.140558
FAPI,FAPI_38.json,28,17655.0,754.0,0.390242795623186,623.3032002265647,274.41546304163126,623.3032002265647,274.41546304163126,70.93593666762645,32.24155584082215,1.490569505909107,0.420775460108037,FAPI_38_28,3647.7273,27.4529,289.474,11.4708,0.452967,0.043549,1,18.3884,0.0,5.73304,0.010719,0.454623,0.056828
FAPI,FAPI_38.json,29,8505.0,439.0,0.5545684283244937,810.82480893592,810.9769547325103,810.82480893592,810.9769547325103,51.38411658751943,23.354930407846517,0.8524637799220264,0.2157334911928269,FAPI_38_29,1757.2314,19.0542,177.8999,8.9924,0.30227,0.070942,4,129.7521,15.6689,5.663222,0.015428,0.626784,0.078348
FAPI,FAPI_38.json,30,13323.0,591.0,0.4793325594438496,1429.051264730166,494.1622007055468,1429.051264730166,494.1622007055468,63.04217532587175,28.65371082107127,1.108246768889087,0.3285290208598071,FAPI_38_30,2752.686,23.8482,233.6775,10.3062,0.36652,0.056147,2,50.6198,9.4963,5.35247,0.012275,0.337856,0.042232
FAPI,FAPI_38.json,31,9464.0,592.0,0.3393447871801246,785.4366018596788,502.8794378698225,785.4366018596788,502.8794378698225,51.61837310644517,23.46140386813801,1.3396398533048566,0.4435632596603847,FAPI_38_31,1955.3719,20.0998,229.9497,10.2236,0.535299,0.041597,1,20.8678,0.0,5.638203,0.014623,0.4747,0.059337
FAPI,FAPI_38.json,32,1845.0,227.0,0.4499399131264467,600.6975609756098,182.12682926829268,600.6975609756098,182.12682926829268,23.155608471767284,10.52460683036865,1.344984558081268,0.3216285407891833,FAPI_38_32,381.1983,8.8747,87.1278,6.2931,0.368974,0.092333,0,0.0,0.0,5.391202,0.033001,0.458909,0.057364
FAPI,FAPI_38.json,33,7429.0,439.0,0.4844078605552809,926.8007807241888,782.4292636963252,926.8007807241888,782.4292636963252,47.58303696706881,21.6272768855931,0.8882350094067919,0.2611637493061892,FAPI_38_33,1534.9174,17.8082,166.9829,8.7121,0.308248,0.072628,1,23.5537,0.0,6.003081,0.016579,1.087397,0.135925
FAPI,FAPI_39.json,0,14449.0,546.0,0.6090632136714423,737.5796940964773,735.4618312685999,737.5796940964773,735.4618312685999,67.75452353430241,30.795550980529605,0.2961652421367754,0.0895645921649374,FAPI_39_0,2985.3306,24.8355,209.3069,9.7539,0.143682,0.080128,0,0.0,0.0,5.771399,0.011859,0.183905,0.022988
FAPI,FAPI_39.json,1,13848.0,582.0,0.5137489527392385,1232.7572212593875,801.7062391681109,1232.7572212593875,801.7062391681109,66.06240942643669,30.02645714656189,0.5190458086741123,0.1509306302361653,FAPI_39_1,2861.157,24.3135,213.6885,9.8555,0.212611,0.072938,0,0.0,0.0,5.420144,0.012037,0.713243,0.089155
FAPI,FAPI_39.json,2,10617.0,518.0,0.497224090326066,486.636526325704,207.46256004521047,486.636526325704,207.46256004521047,56.99253802100548,25.90405066086952,0.9652711537369588,0.259483247084774,FAPI_39_2,2193.595,21.289,199.2423,9.5165,0.30561,0.066675,0,0.0,0.0,5.886578,0.013838,0.282997,0.035375
FAPI,FAPI_39.json,3,9928.0,494.0,0.5112316521306605,1690.7040692989524,224.91196615632555,1690.7040692989524,224.91196615632555,55.31596030227315,25.142018372591355,0.8544290427088065,0.2419206131802224,FAPI_39_3,2051.2397,20.5866,188.0669,9.2458,0.271212,0.07203,0,0.0,0.0,5.744778,0.014299,0.291263,0.036408
FAPI,FAPI_39.json,4,9773.0,510.0,0.472168935079324,660.1871482656298,280.50762304307784,660.1871482656298,280.50762304307784,54.4785686584601,24.76141002775282,1.04768119368071,0.2745391131269307,FAPI_39_4,2019.2149,20.4253,193.4758,9.3778,0.322141,0.066069,0,0.0,0.0,5.788352,0.014421,0.281507,0.035188
FAPI,FAPI_39.json,5,16142.0,608.0,0.5487316981285323,1477.455148060959,794.4669185974476,1477.455148060959,794.4669185974476,71.20275751954362,32.36283032877163,0.5832605532934937,0.174605827877798,FAPI_39_5,3335.124,26.2502,231.3646,10.255,0.217061,0.069679,0,0.0,0.0,5.704097,0.011198,0.417445,0.052181
FAPI,FAPI_39.json,6,9350.0,428.0,0.6414073567792944,1008.6141176470588,189.41304812834224,1008.6141176470588,189.41304812834224,54.38970192143388,24.72101862673915,0.428290859453328,0.087856101519281,FAPI_39_6,1931.8182,19.9784,167.3863,8.7227,0.133564,0.090745,2,50.8264,5.8439,5.355801,0.014642,0.393725,0.049216
FAPI,FAPI_39.json,7,24924.0,770.0,0.5282580893781211,1031.6503771465254,748.9751645000803,1031.6503771465254,748.9751645000803,88.13984774949091,40.06101782136178,0.7900629412233575,0.2233381086401068,FAPI_39_7,5149.5868,32.6185,297.2792,11.6244,0.267761,0.057453,0,0.0,0.0,5.652485,0.00901,0.245579,0.030697
FAPI,FAPI_39.json,8,12199.0,516.0,0.5757509882390164,1265.7389949995902,935.959258955652,1265.7389949995902,935.959258955652,62.187870942016566,28.265415356303038,0.4159739370781528,0.1193899466227853,FAPI_39_8,2520.4545,22.8201,197.2681,9.4693,0.186093,0.078485,0,0.0,0.0,5.605916,0.012868,0.284062,0.035508
FAPI,FAPI_39.json,9,9294.0,466.0,0.5378246444484801,859.8914353346245,665.9503981063051,859.8914353346245,665.9503981063051,53.4280432628287,24.283928869448623,0.6911634347134141,0.2279811565151697,FAPI_39_9,1920.2479,19.9185,177.4698,8.9815,0.233842,0.077955,0,0.0,0.0,5.711548,0.014756,0.230924,0.028865
FAPI,FAPI_39.json,10,53686.0,1180.0,0.4845146314295365,1183.256491450285,356.0171739373393,1183.256491450285,356.0171739373393,129.94716107437236,59.06313283444342,0.9320012318433576,0.2290422998716725,FAPI_39_10,11092.1488,47.8724,461.0102,14.4758,0.34415,0.041285,2,64.4628,8.4736,5.731277,0.006145,0.26729,0.033411
FAPI,FAPI_39.json,11,2895.0,264.0,0.5219760521202049,1671.2666666666669,933.789291882556,1671.2666666666669,933.789291882556,29.61330435260751,13.459736358871483,0.6526545728337138,0.2149354036325548,FAPI_39_11,598.1405,11.1168,97.3673,6.6527,0.207158,0.10934,0,0.0,0.0,5.867364,0.026498,0.417176,0.052147
FAPI,FAPI_39.json,12,14676.0,575.0,0.5578043255541331,881.8927500681384,769.1842463886618,881.8927500681384,769.1842463886618,68.35037997683604,31.066377583624693,0.4851290016116028,0.1280906218238314,FAPI_39_12,3032.2314,25.0299,223.7421,10.0847,0.238838,0.068902,0,0.0,0.0,5.730055,0.011753,0.237289,0.029661
FAPI,FAPI_39.json,13,9557.0,460.0,0.5675652361126211,322.10003139060376,415.5811447106833,322.10003139060376,415.5811447106833,54.41610879444182,24.7330209870471,0.7128913401700574,0.2094992358293071,FAPI_39_13,1974.5868,20.1983,179.2691,9.027,0.227897,0.078157,0,0.0,0.0,5.87184,0.014578,0.506414,0.063302
FAPI,FAPI_39.json,14,19540.0,693.0,0.5112907716717333,1397.3161207778917,142.69815762538383,1397.3161207778917,142.69815762538383,78.5295247239433,35.69296714024711,0.5205077361524976,0.155936493206076,FAPI_39_14,4037.1901,28.8813,256.3434,10.7944,0.227951,0.065255,0,0.0,0.0,5.728022,0.010183,0.502577,0.062822
FAPI,FAPI_39.json,15,58800.0,1150.0,0.5587165157839843,1613.0599829931973,373.9961224489796,1613.0599829931973,373.9961224489796,136.73210880063343,62.14700373641378,0.5608201597142909,0.1620687739683266,FAPI_39_15,12148.7603,50.1006,445.7762,14.2347,0.23174,0.049167,0,0.0,0.0,5.682822,0.005865,0.492429,0.061554
FAPI,FAPI_39.json,16,9995.0,468.0,0.5734571293124038,1749.0663331665833,856.1254627313657,1749.0663331665833,856.1254627313657,56.199300768310536,25.54351121670009,0.6170415819572407,0.1420677431180976,FAPI_39_16,2065.0826,20.656,182.9054,9.118,0.224299,0.077727,0,0.0,0.0,5.693684,0.014245,0.516906,0.064613
FAPI,FAPI_39.json,17,10253.0,440.0,0.6655113528358708,438.77099385545694,102.58178094216326,438.77099385545694,102.58178094216326,57.03396335550648,25.92287916019275,0.5066189755763558,0.1273521366405572,FAPI_39_17,2118.3884,20.9209,182.1601,9.0995,0.197752,0.08054,0,0.0,0.0,5.586289,0.014025,0.39638,0.049547
FAPI,FAPI_39.json,18,11949.0,558.0,0.4822508782999247,610.035316762909,362.805841493012,610.035316762909,362.805841493012,61.50245890455934,27.953884254892568,0.7569402843895047,0.1839609232172931,FAPI_39_18,2468.8017,22.585,211.5662,9.8065,0.306888,0.064566,0,0.0,0.0,5.599878,0.012995,0.270729,0.033841
FAPI,FAPI_39.json,19,30833.0,844.0,0.5439271708190184,1539.808030357085,169.59673077546785,1539.808030357085,169.59673077546785,98.54855402406764,44.79194688704701,0.7926946415575283,0.1955533200063758,FAPI_39_19,6370.4545,36.2796,331.1818,12.2694,0.270127,0.054239,0,0.0,0.0,5.593436,0.008094,0.385505,0.048188
FAPI,FAPI_39.json,20,4648.0,353.0,0.4687341252681703,1183.967943201377,875.486660929432,1183.967943201377,875.486660929432,37.8796413882402,17.216923190451606,0.827753028798975,0.2062972761902665,FAPI_39_20,960.3306,14.086,128.6908,7.6483,0.271322,0.087269,0,0.0,0.0,5.729264,0.020866,0.418399,0.0523
FAPI,FAPI_39.json,21,21862.0,840.0,0.3893508990520412,245.9637270149117,647.7228524380203,245.9637270149117,647.7228524380203,81.27102535937853,36.93902449815854,1.037422988529363,0.3179257772221323,FAPI_39_21,4516.9421,30.5492,306.4647,11.8026,0.395643,0.046729,0,0.0,0.0,5.471474,0.009591,0.321356,0.04017
FAPI,FAPI_39.json,22,44146.0,1051.0,0.502222066738578,1141.38451954877,616.8956190821366,1141.38451954877,616.8956190821366,119.07408849730976,54.12114160794757,0.4953414817776601,0.1206895688899433,FAPI_39_22,9121.0744,43.4111,386.3199,13.2514,0.231999,0.052814,2,36.7769,2.0454,5.610536,0.006763,0.177402,0.022175
FAPI,FAPI_39.json,23,43842.0,1050.0,0.4997141228795781,457.4766434013047,368.0880662378541,457.4766434013047,368.0880662378541,118.13388724384008,53.69380459599847,0.7157214230562892,0.169288696951963,FAPI_39_23,9058.2645,43.2613,399.5229,13.476,0.286865,0.048229,0,0.0,0.0,5.54183,0.00678,0.21462,0.026827
FAPI,FAPI_39.json,24,12412.0,534.0,0.5469770654148117,483.4517402513696,828.8462777956815,483.4517402513696,828.8462777956815,62.5310451274387,28.42139369650963,0.4894811715414349,0.1412950526889358,FAPI_39_24,2564.4628,23.0184,199.0596,9.5122,0.18672,0.078068,0,0.0,0.0,5.648661,0.012782,0.893686,0.111711
FAPI,FAPI_39.json,25,6774.0,436.0,0.4477979260040665,1634.8876586950105,881.7785651018601,1634.8876586950105,881.7785651018601,45.74208656647775,20.79053449620376,0.7171777966083168,0.2160248521936855,FAPI_39_25,1399.5868,17.005,157.9756,8.4739,0.295258,0.076089,0,0.0,0.0,5.772313,0.017304,0.226143,0.028268
FAPI,FAPI_39.json,26,67484.0,1294.0,0.5064564752187688,788.9325321557702,473.9692075158556,788.9325321557702,473.9692075158556,147.32333413421264,66.96089073159555,0.4676337712099018,0.1216083732317362,FAPI_39_26,13942.9752,53.6729,484.1819,14.8352,0.252608,0.04589,6,146.0744,3.6668,5.608068,0.005473,0.161176,0.020147
FAPI,FAPI_39.json,27,3979.0,322.0,0.4822498039671998,1706.2274440814274,535.154058808746,1706.2274440814274,535.154058808746,34.40281277846595,15.63664711266826,1.026715978100629,0.293679684743841,FAPI_39_27,822.1074,13.0329,123.1984,7.4833,0.319344,0.083389,0,0.0,0.0,5.343248,0.022449,0.440726,0.055091
FAPI,FAPI_39.json,28,14754.0,611.0,0.4966348853781471,163.4582486105463,414.8412633862004,163.4582486105463,414.8412633862004,65.46468901115934,29.75478333704188,1.1378136841672313,0.3721099333732648,FAPI_39_28,3048.3471,25.0963,245.9636,10.5736,0.366812,0.054689,0,0.0,0.0,5.575974,0.011701,0.401465,0.050183
FAPI,FAPI_39.json,29,6138.0,392.0,0.501954802887707,1045.439393939394,282.7403062886934,1045.439393939394,282.7403062886934,43.96631579320857,19.9834173249014,0.5727733127004422,0.1414704459863916,FAPI_39_29,1268.1818,16.1871,145.6973,8.1379,0.249262,0.084411,0,0.0,0.0,5.514671,0.018118,0.389247,0.048656
FAPI,FAPI_39.json,30,6028.0,398.0,0.4782081390833381,914.1856337093564,860.5600530856005,914.1856337093564,860.5600530856005,42.801186964333766,19.45384701170551,0.8758179421720175,0.2524322167044967,FAPI_39_30,1245.4545,16.0414,148.1583,8.2064,0.287006,0.079516,0,0.0,0.0,5.626491,0.018335,0.269328,0.033666
FAPI,FAPI_39.json,31,8207.0,441.0,0.5302944947426521,618.6171560862679,194.47873766297064,618.6171560862679,194.47873766297064,50.7661712769681,23.074064049091465,0.5991887139017221,0.1662208436682111,FAPI_39_31,1695.6612,18.7175,169.2234,8.7704,0.255905,0.077565,0,0.0,0.0,5.756176,0.015719,0.298068,0.037258
FAPI,FAPI_39.json,32,6246.0,358.0,0.612414959405819,1855.7636887608069,879.9076208773615,1855.7636887608069,879.9076208773615,44.1987255774479,20.08905141374999,0.6245870679814635,0.1520609315413277,FAPI_39_32,1290.4959,16.3289,142.7573,8.0554,0.204262,0.090365,0,0.0,0.0,5.581369,0.017978,0.198754,0.024844
FAPI,FAPI_39.json,33,20230.0,734.0,0.4718605036945965,1326.896935244686,685.9760751359368,1326.896935244686,685.9760751359368,80.00544770292777,36.36379853233329,0.5833789043425608,0.1535657019071245,FAPI_39_33,4179.7521,29.3868,267.8685,11.0344,0.26799,0.060527,1,22.7273,0.0,5.671527,0.009999,0.296199,0.037025
FAPI,FAPI_39.json,34,25867.0,886.0,0.4140840318697531,1408.388293965284,522.4535121970077,1408.388293965284,522.4535121970077,90.33868467098334,41.0604255506392,0.9985546248181104,0.2335784584597796,FAPI_39_34,5344.4215,33.2298,324.2889,12.141,0.361374,0.047983,2,54.7521,3.6524,5.702838,0.008853,0.406094,0.050762
FAPI,FAPI_39.json,35,19250.0,635.0,0.5999197329689728,1602.983064935065,693.6905454545455,1602.983064935065,693.6905454545455,78.480255929263,35.67057365861399,0.3595194519065753,0.0973215521618468,FAPI_39_35,3977.2727,28.6662,250.216,10.6646,0.201702,0.068293,0,0.0,0.0,5.667594,0.01026,0.671691,0.083961
FAPI,FAPI_39.json,36,12411.0,548.0,0.5193444832396894,170.96688421561518,319.5500765450004,170.96688421561518,319.5500765450004,61.08874735909368,27.76584551850958,0.8825505931102982,0.2909932027845857,FAPI_39_36,2564.2562,23.0175,213.6775,9.8553,0.294245,0.065409,0,0.0,0.0,5.2786,0.012714,0.556081,0.06951
FAPI,FAPI_39.json,37,12177.0,526.0,0.5530681915708325,1481.1732774903508,656.9553256138622,1481.1732774903508,656.9553256138622,62.1339777757419,28.240920021335867,0.485331318728403,0.1174143279609823,FAPI_39_37,2515.9091,22.7995,198.8847,9.508,0.200714,0.076765,0,0.0,0.0,5.691318,0.012891,0.614034,0.076754
FAPI,FAPI_39.json,38,20220.0,755.0,0.4457559121483136,1395.8643916913948,893.7640949554897,1395.8643916913948,893.7640949554897,80.11192271016,36.41219318323379,0.6171806094416344,0.1731048323527754,FAPI_39_38,4177.686,29.3796,277.336,11.2277,0.317452,0.055473,0,0.0,0.0,5.511924,0.009987,0.775853,0.096982
FAPI,FAPI_39.json,39,40859.0,1065.0,0.4526873741383777,355.684842996647,735.3051714432561,355.684842996647,735.3051714432561,113.32340270938376,51.50735985409281,0.901190065275878,0.2371536150503181,FAPI_39_39,8441.9421,41.7637,398.0088,13.4504,0.330321,0.045384,1,40.9091,0.0,5.493804,0.007022,0.285796,0.035724
FAPI,FAPI_39.json,40,6998.0,414.0,0.513077677187831,1345.6121749071162,273.67162046298944,1345.6121749071162,273.67162046298944,46.98321360892989,21.35464725377925,0.4489454202349713,0.1376456857407635,FAPI_39_40,1445.8678,17.2839,153.0346,8.3403,0.224184,0.08507,0,0.0,0.0,6.002751,0.017075,0.767819,0.095977
FAPI,FAPI_39.json,41,24105.0,932.0,0.3487266799663926,1337.3678904791536,412.6995229205559,1337.3678904791536,412.6995229205559,84.53350226371933,38.421874182424446,1.3151604267379653,0.3846707851904541,FAPI_39_41,4980.3719,32.0781,344.5095,12.5138,0.472686,0.038458,1,19.2149,0.0,5.585211,0.009149,0.418955,0.052369
FAPI,FAPI_39.json,42,34121.0,1035.0,0.4002680405447495,576.1300958354093,631.0224788253569,576.1300958354093,631.0224788253569,102.9647797396904,46.79919447839246,0.7790055945432285,0.2466274945722188,FAPI_39_42,7049.7934,38.165,389.6978,13.3092,0.416648,0.039971,1,28.0992,0.0,5.581384,0.007695,0.378778,0.047347
FAPI,FAPI_39.json,43,25225.0,846.0,0.4428945262467377,739.9350247770069,161.13102081268582,739.9350247770069,161.13102081268582,88.88375838710807,40.39913750357162,0.8428846807594319,0.2294905627099915,FAPI_39_43,5211.7769,32.8148,312.9197,11.9263,0.331148,0.051157,2,55.1653,8.0353,5.65251,0.008955,0.290709,0.036339
FAPI,FAPI_39.json,44,8971.0,489.0,0.4714471367274984,576.4701816965778,893.2748857429496,576.4701816965778,893.2748857429496,52.714253134093575,23.95949945644076,0.9937519611350164,0.2375121750914789,FAPI_39_44,1853.5124,19.5693,185.9825,9.1944,0.326618,0.066959,0,0.0,0.0,5.38146,0.01495,0.320334,0.040042
FAPI,FAPI_39.json,45,18966.0,690.0,0.5005960619028272,1138.412896762628,169.99029842876726,1138.412896762628,169.99029842876726,77.5874337362043,35.264771212833864,0.675018926145755,0.1527309391554832,FAPI_39_45,3918.595,28.4539,257.4541,10.8178,0.257083,0.062665,0,0.0,0.0,5.579383,0.01031,0.333847,0.041731
FAPI,FAPI_39.json,46,4890.0,333.0,0.5541537240322877,951.2237218813906,582.3169734151329,951.2237218813906,582.3169734151329,38.95290596551738,17.70473968270991,0.6238920313721213,0.167654959129285,FAPI_39_46,1010.3306,14.448,125.1915,7.5436,0.189928,0.098308,0,0.0,0.0,6.111891,0.020458,0.61139,0.076424
FAPI,FAPI_39.json,47,33771.0,940.0,0.4802839542977858,1769.24660211424,132.69293180539515,1769.24660211424,132.69293180539515,103.19410779811923,46.9034278719169,0.7167044007303881,0.1850780138820499,FAPI_39_47,6977.4793,37.9688,348.9904,12.5949,0.280084,0.05211,0,0.0,0.0,5.644416,0.007743,0.566337,0.070792
FAPI,FAPI_39.json,48,3469.0,272.0,0.5892184750920736,1868.845200345921,948.5165753819545,1868.845200345921,948.5165753819545,32.61925790867966,14.82599194082179,0.7994694880256673,0.1972434676385233,FAPI_39_48,716.7355,12.1691,107.9266,7.0041,0.226765,0.101216,0,0.0,0.0,5.711292,0.024195,0.272122,0.034015
FAPI,FAPI_39.json,49,5711.0,348.0,0.5926025777728666,888.3750656627561,187.6954999124497,888.3750656627561,187.6954999124497,42.06991664182182,19.121472561665083,0.5773105738216228,0.1784639737967071,FAPI_39_49,1179.9587,15.6139,136.0817,7.8648,0.199286,0.093159,0,0.0,0.0,5.702721,0.018841,0.52384,0.06548
FAPI,FAPI_39.json,50,5491.0,390.0,0.4536616768142421,1024.2019668548537,413.5046439628483,1024.2019668548537,413.5046439628483,40.92870202189117,18.60277165175451,0.8935053030712338,0.2469315013404634,FAPI_39_50,1134.5041,15.3102,143.9894,8.0901,0.31237,0.077825,0,0.0,0.0,5.815593,0.019239,0.434708,0.054338
FAPI,FAPI_39.json,51,20024.0,708.0,0.5019889822168121,1592.2184378745503,549.6086196564123,1592.2184378745503,549.6086196564123,78.70506110302205,35.77275132628925,0.985922412580707,0.2543294889685116,FAPI_39_51,4137.1901,29.2368,284.2746,11.3673,0.356662,0.051651,0,0.0,0.0,5.446821,0.010028,0.40076,0.050095
FAPI,FAPI_39.json,52,7675.0,440.0,0.4981761077748277,609.2609771986971,519.7586970684039,609.2609771986971,519.7586970684039,48.45738055913007,22.024680501754464,0.7358065198304742,0.2331288838042122,FAPI_39_52,1585.7438,18.1006,161.3913,8.565,0.234963,0.081669,0,0.0,0.0,5.491311,0.016202,0.572641,0.07158
FAPI,FAPI_39.json,53,4598.0,334.0,0.5179476862277553,824.9360591561549,268.599173553719,824.9360591561549,268.599173553719,37.82079012329041,17.19017431767542,0.6202893401267391,0.1758959330545018,FAPI_39_53,950.0,14.01,127.3217,7.6075,0.263574,0.08867,0,0.0,0.0,5.900235,0.021051,0.500271,0.062534
FAPI,FAPI_39.json,54,12910.0,609.0,0.437422905544843,947.54949651433,338.8859024012394,947.54949651433,338.8859024012394,63.91179178475426,29.04896587705976,0.6987613154073995,0.1621914175497034,FAPI_39_54,2667.3554,23.4757,217.7393,9.9485,0.293004,0.064904,0,0.0,0.0,5.941274,0.012549,0.38194,0.047743
FAPI,FAPI_39.json,55,5479.0,380.0,0.4768084805822293,904.7402810731884,262.60321226501185,904.7402810731884,262.60321226501185,40.75087857582505,18.52194795595964,0.9348637204646422,0.265170652152426,FAPI_39_55,1132.0248,15.2934,143.9705,8.0896,0.313692,0.077681,0,0.0,0.0,5.599908,0.019218,0.40694,0.050867
FAPI,FAPI_39.json,56,5817.0,400.0,0.4568661116482956,1008.2119649303764,521.5141825683341,1008.2119649303764,521.5141825683341,42.57172542826287,19.34955295038628,0.6568147706181255,0.1871194687614925,FAPI_39_56,1201.8595,15.7581,147.2035,8.1799,0.303009,0.077999,0,0.0,0.0,4.900319,0.018407,0.499366,0.062421
FAPI,FAPI_39.json,57,8375.0,504.0,0.4143178142135065,144.43558208955224,504.542328358209,144.43558208955224,504.542328358209,50.7906491073949,23.085189627657737,1.1513777345472491,0.2565497277772648,FAPI_39_57,1730.3719,18.9081,189.9497,9.292,0.397341,0.059328,0,0.0,0.0,5.309208,0.015472,0.610213,0.076277
FAPI,FAPI_39.json,58,4964.0,339.0,0.5428030014503783,1600.5723207091055,817.7632957292506,1600.5723207091055,817.7632957292506,39.2740529690515,17.850706304622207,0.6547957971058406,0.1693769494008834,FAPI_39_58,1025.6198,14.557,128.7176,7.6491,0.222106,0.09311,0,0.0,0.0,5.558126,0.020109,0.243327,0.030416
FAPI,FAPI_39.json,59,3822.0,292.0,0.5632936349230714,419.6690214547357,566.3799058084772,419.6690214547357,566.3799058084772,34.24289010139931,15.563959612297085,0.7025699906470761,0.1953525507798878,FAPI_39_59,789.6694,12.7732,112.491,7.1507,0.215813,0.1005,0,0.0,0.0,5.683974,0.023028,0.493211,0.061651
FAPI,FAPI_39.json,60,10997.0,631.0,0.3470766289167141,215.65490588342277,542.6990997544785,215.65490588342277,542.6990997544785,56.12414908881226,25.509353536053275,1.400469019170974,0.4064830946013381,FAPI_39_60,2272.1074,21.6666,232.9543,10.2902,0.473865,0.046752,0,0.0,0.0,5.39966,0.013532,0.461869,0.057734
FAPI,FAPI_39.json,61,4371.0,326.0,0.5168392295096159,965.442690459849,458.2495996339511,965.442690459849,458.2495996339511,36.93536815501788,16.78773539639199,0.6306488794491076,0.1597359377975095,FAPI_39_61,903.0992,13.6598,124.2178,7.5142,0.264509,0.089675,0,0.0,0.0,5.924058,0.02158,0.437082,0.054635
FAPI,FAPI_39.json,62,3104.0,352.0,0.3148083547502168,792.7963917525773,89.73389175257732,792.7963917525773,89.73389175257732,29.245529742694,13.292576719069697,1.6994052123267973,0.4681938170012667,FAPI_39_62,641.3223,11.5111,129.9119,7.6845,0.522483,0.057138,0,0.0,0.0,5.866044,0.025572,0.497385,0.062173
FAPI,FAPI_39.json,63,16182.0,706.0,0.4079741617410463,1801.0397973056483,509.1041898405636,1801.0397973056483,509.1041898405636,71.17779624332009,32.35148501609901,0.7778833104613966,0.2087961717582456,FAPI_39_63,3343.3884,26.2827,240.4666,10.4548,0.273414,0.063438,1,18.595,0.0,5.848007,0.011216,1.021843,0.12773
FAPI,FAPI_39.json,64,3810.0,300.0,0.5319763560078716,582.9257217847769,746.2960629921259,582.9257217847769,746.2960629921259,34.16214263838718,15.527258555540635,0.7638996170338153,0.195090934453974,FAPI_39_64,787.1901,12.7531,112.9322,7.1647,0.224371,0.099215,0,0.0,0.0,5.733521,0.023099,0.770545,0.096318
FAPI,FAPI_39.json,65,3815.0,335.0,0.427183817275832,1758.9562254259502,589.6781127129751,1758.9562254259502,589.6781127129751,33.385611229574884,15.174312193576265,1.332358794137578,0.3454231945791861,FAPI_39_65,788.2231,12.7615,130.3609,7.6977,0.41714,0.069479,0,0.0,0.0,5.302475,0.022931,0.546021,0.068253
FAPI,FAPI_39.json,66,2046.0,260.0,0.3803371934464329,236.17497556207235,954.9037145650047,236.17497556207235,954.9037145650047,23.33997461457652,10.608404289989052,1.522081028682835,0.4605693458120584,FAPI_39_66,422.7273,9.3456,97.413,6.6542,0.440196,0.077475,0,0.0,0.0,5.307881,0.031287,0.825518,0.10319
FAPI,FAPI_4.json,0,11238.0,476.0,0.6232825761076565,1716.5714539953728,186.86518953550453,1716.5714539953728,186.86518953550453,59.660175826379096,27.116536141508764,0.454872068150308,0.1105154463159216,FAPI_4_0,2321.9008,21.9028,187.3406,9.2279,0.168639,0.082276,0,0.0,0.0,5.170831,0.013344,0.152192,0.019024
FAPI,FAPI_4.json,1,6307.0,382.0,0.5431327229569043,1770.4035198985257,657.681306484858,1770.4035198985257,657.681306484858,44.52486164965206,20.237285649845944,0.526087980858014,0.1448989567273388,FAPI_4_1,1303.0992,16.4084,146.7434,8.1671,0.239551,0.085186,0,0.0,0.0,5.394519,0.017856,0.170778,0.021347
FAPI,FAPI_4.json,2,12681.0,532.0,0.5630411052090588,135.90742055042978,603.0540966800726,135.90742055042978,603.0540966800726,63.35496999329098,28.79588116814883,0.4500415227449399,0.1087269474198439,FAPI_4_2,2620.0413,23.2665,198.683,9.5032,0.165941,0.080131,0,0.0,0.0,5.051137,0.012511,0.128627,0.016078
FAPI,FAPI_4.json,3,10086.0,474.0,0.5641208407503544,1206.8185603807258,827.8166765814,1206.8185603807258,827.8166765814,56.50929931502186,25.68441068069389,0.4458391128177845,0.126386553411246,FAPI_4_3,2083.8843,20.7498,186.4315,9.2055,0.246566,0.074783,0,0.0,0.0,5.322497,0.014113,0.365633,0.045704
