label,json_file,grain_index,area_px,perimeter_px,circularity,nuc_x,nuc_y,centroid_x,centroid_y,R_mean_px,R_mean_um,A_polar,A_std,file_name,area_(µm²),area_error_(µm²),perimeter_(µm),perimeter_error_(µm),circularity_distortion,circularity_distortion_error,defects_count,defects_area_(µm²),defects_area_error_(µm²),entropy_hm_(bits),entropy_hm_error_(bits),nucleus_circularity,nucleus_circularity_error
FAPI-TEMPO,FAPI_TEMPO_0.json,0,6362.0,362.0,0.6100794378113691,1402.1306193021062,480.32945614586606,1402.1306193021062,480.32945614586606,44.47636136778181,20.215241469989092,0.6659888332030902,0.1796250568095026,FAPI_TEMPO_0_0,1314.4628,16.4798,145.108,8.1215,0.215532,0.08836,0,0.0,0.0,5.095001,0.017737,0.220811,0.027601
FAPI-TEMPO,FAPI_TEMPO_0.json,1,3741.0,296.0,0.5365548811668834,1012.0114942528736,271.1622560812617,1012.0114942528736,271.1622560812617,33.751823914856075,15.340761912812852,0.8172895954140599,0.230688134078404,FAPI_TEMPO_0_1,772.9339,12.6371,116.1731,7.2668,0.280317,0.0908,0,0.0,0.0,5.338107,0.023211,0.361711,0.045214
FAPI-TEMPO,FAPI_TEMPO_0.json,2,7059.0,400.0,0.5544125635422587,1372.4395806771497,737.0079331350049,1372.4395806771497,737.0079331350049,46.90821284735945,21.320558167825432,0.7017713270698348,0.1716497933585288,FAPI_TEMPO_0_2,1458.4711,17.3591,155.7241,8.4133,0.244218,0.082159,0,0.0,0.0,5.134423,0.016853,0.298007,0.037251
FAPI-TEMPO,FAPI_TEMPO_0.json,3,14216.0,597.0,0.501231800133358,481.7204558244232,421.9439364096792,481.7204558244232,421.9439364096792,67.17756027623103,30.533311642091427,0.4418964198557808,0.1391538514526954,FAPI_TEMPO_0_3,2937.1901,24.6345,224.9553,10.112,0.270627,0.065857,0,0.0,0.0,5.362406,0.011924,0.210279,0.026285
FAPI-TEMPO,FAPI_TEMPO_0.json,4,6148.0,394.0,0.4976812500778182,1416.9308718282368,400.2576447625244,1416.9308718282368,400.2576447625244,43.259401494887655,19.662113090479536,0.8420006851256475,0.248443194800192,FAPI_TEMPO_0_4,1270.2479,16.2002,150.0679,8.2591,0.291201,0.078541,0,0.0,0.0,5.352176,0.01812,0.256586,0.032073
FAPI-TEMPO,FAPI_TEMPO_0.json,5,6818.0,398.0,0.5408797432432315,1863.4696391903783,298.3380756820182,1863.4696391903783,298.3380756820182,46.28287740509543,21.036332872042426,0.5059983896882629,0.13173358792315,FAPI_TEMPO_0_5,1408.6777,17.0602,148.4246,8.2138,0.196456,0.089466,0,0.0,0.0,5.147569,0.017158,0.247244,0.030905
FAPI-TEMPO,FAPI_TEMPO_0.json,6,6368.0,380.0,0.5541734631041497,1126.4806846733668,546.820351758794,1126.4806846733668,546.820351758794,44.84458324796922,20.38260440152409,0.4167140653348378,0.1097304463723097,FAPI_TEMPO_0_6,1315.7025,16.4876,145.3018,8.1269,0.216885,0.088149,0,0.0,0.0,5.341765,0.017824,0.182012,0.022752
FAPI-TEMPO,FAPI_TEMPO_0.json,7,8795.0,416.0,0.6386443090865901,1448.100511654349,273.79954519613415,1448.100511654349,273.79954519613415,52.85754341241917,24.024627256637835,0.4497877869099761,0.1113854281614258,FAPI_TEMPO_0_7,1817.1488,19.3764,170.186,8.7953,0.211589,0.081923,0,0.0,0.0,5.077579,0.015049,0.222537,0.027817
FAPI-TEMPO,FAPI_TEMPO_0.json,8,9683.0,484.0,0.5194324442440743,986.7856036352372,557.4466590932562,986.7856036352372,557.4466590932562,55.463606403201695,25.20912596616656,0.4529899058599313,0.1153152702736854,FAPI_TEMPO_0_8,2000.6198,20.331,179.2612,9.0268,0.217649,0.079191,0,0.0,0.0,5.259239,0.014437,0.140648,0.017581
FAPI-TEMPO,FAPI_TEMPO_0.json,9,1459.0,180.0,0.5658745285910504,1599.607950651131,499.1720356408499,1599.607950651131,499.1720356408499,21.11640386889963,9.59775462875073,0.4481224899436608,0.128720857647822,FAPI_TEMPO_0_9,301.4463,7.8919,66.1085,5.4817,0.133226,0.145526,0,0.0,0.0,5.073014,0.036954,0.241069,0.030134
FAPI-TEMPO,FAPI_TEMPO_0.json,10,1586.0,194.0,0.5295531882871094,1850.5334174022696,872.4394703656999,1850.5334174022696,872.4394703656999,21.98914215523027,9.99442860692059,0.5613236478378228,0.1391168235702961,FAPI_TEMPO_0_10,327.686,8.2282,72.2058,5.7289,0.210189,0.12689,0,0.0,0.0,4.911714,0.035444,0.380851,0.047606
FAPI-TEMPO,FAPI_TEMPO_0.json,11,1999.0,216.0,0.5384125269655347,1664.48024012006,289.4037018509255,1664.48024012006,289.4037018509255,24.807620181632483,11.275473461521758,0.4210044599604701,0.1256838708819724,FAPI_TEMPO_0_11,413.0165,9.2376,77.6793,5.9421,0.139865,0.132992,0,0.0,0.0,5.296329,0.031755,0.452378,0.056547
FAPI-TEMPO,FAPI_TEMPO_0.json,12,4665.0,388.0,0.3894018952331912,1799.1239013933548,445.6615219721329,1799.1239013933548,445.6615219721329,37.10889566420398,16.86660651785976,1.0315011260231304,0.3207574689130215,FAPI_TEMPO_0_12,963.843,14.1117,139.0863,7.9512,0.373895,0.07217,0,0.0,0.0,5.286533,0.020752,0.364611,0.045576
FAPI-TEMPO,FAPI_TEMPO_0.json,13,6199.0,362.0,0.5944486694424203,1469.5731569608,747.808033553799,1469.5731569608,747.808033553799,44.20259540927869,20.09081031628837,0.4447175279410267,0.116547596241112,FAPI_TEMPO_0_13,1280.7851,16.2673,141.114,8.0089,0.19175,0.092317,0,0.0,0.0,5.198941,0.018023,0.300241,0.03753
FAPI-TEMPO,FAPI_TEMPO_0.json,14,3071.0,302.0,0.423131925756513,1702.3493975903614,526.5548681211332,1702.3493975903614,526.5548681211332,29.85880845006975,13.571322029538914,1.0471450734292371,0.3202887524178971,FAPI_TEMPO_0_14,634.5041,11.4497,107.7171,6.9973,0.312813,0.090136,0,0.0,0.0,5.067598,0.025527,0.501442,0.06268
FAPI-TEMPO,FAPI_TEMPO_0.json,15,9520.0,472.0,0.5369858169738371,640.1905462184874,404.3233193277311,640.1905462184874,404.3233193277311,54.5461633333044,24.792132924861324,0.5951337625721125,0.1787246979966491,FAPI_TEMPO_0_15,1966.9421,20.1592,180.4633,9.057,0.241032,0.076577,0,0.0,0.0,5.196273,0.014531,0.342282,0.042785
FAPI-TEMPO,FAPI_TEMPO_0.json,16,7533.0,416.0,0.5470048414268656,1424.9089340236294,164.92658967210937,1424.9089340236294,164.92658967210937,48.403878283004325,22.000362832821693,0.5935744718748455,0.1630089070995327,FAPI_TEMPO_0_16,1556.405,17.9324,157.4052,8.4586,0.210605,0.085327,0,0.0,0.0,5.362943,0.016375,0.410483,0.05131
FAPI-TEMPO,FAPI_TEMPO_0.json,17,2110.0,218.0,0.5579295092226634,1864.267298578199,89.68483412322274,1864.267298578199,89.68483412322274,25.603783888879292,11.637343027661554,0.3843698478151208,0.0887828343942089,FAPI_TEMPO_0_17,435.9504,9.4906,80.4522,6.0472,0.15361,0.128566,0,0.0,0.0,5.1102,0.03079,0.329515,0.041189
FAPI-TEMPO,FAPI_TEMPO_0.json,18,1751.0,196.0,0.5727747538979309,634.2529982866934,326.1090805254141,634.2529982866934,326.1090805254141,23.10088468827909,10.499733966147195,0.6478233512522238,0.1655421921178038,FAPI_TEMPO_0_18,361.7769,8.6457,74.9788,5.8379,0.191325,0.127403,0,0.0,0.0,5.096977,0.033754,0.238652,0.029832
FAPI-TEMPO,FAPI_TEMPO_0.json,19,4476.0,324.0,0.5358088979373539,801.8194816800715,206.26720285969617,801.8194816800715,206.26720285969617,37.38745199579953,16.99321497531954,0.4874702296101297,0.1344576592584731,FAPI_TEMPO_0_19,924.7934,13.8229,120.3798,7.3972,0.19805,0.099284,0,0.0,0.0,5.19543,0.021135,0.403558,0.050445
FAPI-TEMPO,FAPI_TEMPO_0.json,20,5790.0,348.0,0.6008000219409732,1253.3162348877374,554.2428324697755,1253.3162348877374,554.2428324697755,42.81325868847512,19.459333809882608,0.4902653523797414,0.1276010477778682,FAPI_TEMPO_0_20,1196.281,15.7215,143.0046,8.0624,0.264906,0.083448,0,0.0,0.0,5.32311,0.018647,0.153318,0.019165
FAPI-TEMPO,FAPI_TEMPO_0.json,21,2091.0,216.0,0.5631918928889109,1700.2128168340507,720.1324725011956,1700.2128168340507,720.1324725011956,25.369804143141145,11.530995365359088,0.493433983859848,0.129722439083902,FAPI_TEMPO_0_21,432.0248,9.4478,80.0757,6.0331,0.153324,0.128917,0,0.0,0.0,4.704662,0.030572,0.293068,0.036633
FAPI-TEMPO,FAPI_TEMPO_0.json,22,2809.0,232.0,0.6558214747275364,1874.299750800997,226.74083303666785,1874.299750800997,226.74083303666785,29.540716416040027,13.426743941767354,0.437488267713513,0.1120074926129087,FAPI_TEMPO_0_22,580.3719,10.9504,93.4725,6.5182,0.165266,0.11748,0,0.0,0.0,4.828753,0.026585,0.274244,0.03428
FAPI-TEMPO,FAPI_TEMPO_0.json,23,2038.0,222.0,0.5196466056339581,1195.332679097154,380.51913640824336,1195.332679097154,380.51913640824336,25.07536812932315,11.397169329825896,0.5423502747985512,0.1330697039677618,FAPI_TEMPO_0_23,421.0744,9.3273,82.803,6.135,0.22825,0.11563,0,0.0,0.0,5.210483,0.03119,0.49471,0.061839
FAPI-TEMPO,FAPI_TEMPO_0.json,24,6858.0,372.0,0.6227610827355416,480.9559638378536,672.8275007290755,480.9559638378536,672.8275007290755,46.41658447687858,21.097104946448216,0.4743675656599664,0.1351518513491814,FAPI_TEMPO_0_24,1416.9421,17.1101,146.9908,8.174,0.175896,0.092193,0,0.0,0.0,5.196385,0.017115,0.170841,0.021355
FAPI-TEMPO,FAPI_TEMPO_0.json,25,1725.0,194.0,0.5759642180298005,1646.3779710144927,933.6840579710145,1646.3779710144927,933.6840579710145,23.099091453392056,10.49891891124749,0.3910698997348113,0.0928077157439524,FAPI_TEMPO_0_25,356.405,8.5812,73.5372,5.7815,0.171791,0.131746,0,0.0,0.0,4.776919,0.033791,0.15914,0.019892
FAPI-TEMPO,FAPI_TEMPO_0.json,26,1739.0,194.0,0.5806387102341003,739.4531339850489,380.03220241518113,739.4531339850489,380.03220241518113,23.015959342239015,10.46113399249094,0.5525236750424974,0.149604210311744,FAPI_TEMPO_0_26,359.2975,8.616,73.0046,5.7605,0.152844,0.135227,0,0.0,0.0,4.811213,0.033409,0.35328,0.04416
FAPI-TEMPO,FAPI_TEMPO_0.json,27,15625.0,630.0,0.4947078378668734,1294.4512,294.531264,1294.4512,294.531264,69.36179939924631,31.526084430648183,0.8100253479499866,0.2362647678285338,FAPI_TEMPO_0_27,3228.3058,25.8264,238.9682,10.4222,0.289598,0.062226,0,0.0,0.0,5.337718,0.011368,0.248124,0.031015
FAPI-TEMPO,FAPI_TEMPO_0.json,28,2980.0,276.0,0.4915955738131476,1519.6154362416107,126.90973154362416,1519.6154362416107,126.90973154362416,30.07534582417217,13.669741845597176,0.8973104125258712,0.229478003197031,FAPI_TEMPO_0_28,615.7025,11.2788,103.6207,6.863,0.279411,0.09636,0,0.0,0.0,5.183683,0.025942,0.557387,0.069673
FAPI-TEMPO,FAPI_TEMPO_0.json,29,6938.0,401.0,0.5421948826339633,1018.6935716344768,810.1951571057941,1018.6935716344768,810.1951571057941,46.791186923908825,21.26736795108894,0.5248584404079754,0.1274038516912345,FAPI_TEMPO_0_29,1433.4711,17.2096,152.1066,8.315,0.221421,0.085635,0,0.0,0.0,5.331492,0.017078,0.153418,0.019177
FAPI-TEMPO,FAPI_TEMPO_0.json,30,6855.0,376.0,0.6093146684121218,716.4637490882567,671.6420131291028,716.4637490882567,671.6420131291028,46.276912732623146,21.033621829803167,0.5735184412234773,0.1519442375279505,FAPI_TEMPO_0_30,1416.3223,17.1064,147.4776,8.1875,0.181687,0.091397,0,0.0,0.0,5.268691,0.017144,0.345226,0.043153
FAPI-TEMPO,FAPI_TEMPO_0.json,31,1203.0,163.0,0.5689842993365984,499.17622610141314,615.7132169576059,499.17622610141314,615.7132169576059,19.011261059557835,8.640932422281233,0.5827784618497908,0.1632599772386584,FAPI_TEMPO_0_31,248.5537,7.1662,61.4984,5.2871,0.174147,0.143983,0,0.0,0.0,5.422992,0.040906,0.297198,0.03715
FAPI-TEMPO,FAPI_TEMPO_0.json,32,4843.0,318.0,0.6018248179002162,1580.709477596531,761.3014660334503,1580.709477596531,761.3014660334503,38.92065740934542,17.690082180836406,0.4030622512323875,0.1107664157596177,FAPI_TEMPO_0_32,1000.6198,14.3784,122.1791,7.4522,0.157664,0.103466,0,0.0,0.0,5.215509,0.020382,0.380129,0.047516
FAPI-TEMPO,FAPI_TEMPO_0.json,33,4241.0,318.0,0.5270161166043398,1365.8983730252298,252.7477010139118,1365.8983730252298,252.7477010139118,36.27223838830962,16.48633195537994,0.8019858985659061,0.1880931923724613,FAPI_TEMPO_0_33,876.2397,13.4552,122.7116,7.4685,0.268757,0.089715,0,0.0,0.0,5.158038,0.021744,0.475845,0.059481
FAPI-TEMPO,FAPI_TEMPO_0.json,34,7913.0,450.0,0.491050324303329,1143.3451282699357,435.24238594717553,1143.3451282699357,435.24238594717553,49.80839211705624,22.638737588088137,0.6917745299977893,0.1653444287064381,FAPI_TEMPO_0_34,1634.9174,18.3791,166.2031,8.6918,0.256249,0.078239,0,0.0,0.0,5.3987,0.015992,0.175894,0.021987
FAPI-TEMPO,FAPI_TEMPO_0.json,35,13877.0,588.0,0.504371804038428,1750.950853930965,379.52158247459823,1750.950853930965,379.52158247459823,66.02668258469672,30.010218706399005,0.6004898610893974,0.1857135009023706,FAPI_TEMPO_0_35,2867.1488,24.339,223.3387,10.0756,0.277676,0.065461,0,0.0,0.0,5.024771,0.011996,0.323542,0.040443
FAPI-TEMPO,FAPI_TEMPO_0.json,36,6913.0,414.0,0.5068456676764042,1320.6836395197454,163.31520324027196,1320.6836395197454,163.31520324027196,46.58549860323865,21.1738792091588,0.7671067232937068,0.1685228370897804,FAPI_TEMPO_0_36,1428.3058,17.1786,157.5612,8.4628,0.277009,0.078151,0,0.0,0.0,5.311744,0.017063,0.218042,0.027255
FAPI-TEMPO,FAPI_TEMPO_0.json,37,1759.0,192.0,0.5996160457535207,1192.0113700966458,516.5434906196703,1192.0113700966458,516.5434906196703,23.261199492993672,10.57259969501653,0.3293826903480934,0.0966623095619192,FAPI_TEMPO_0_37,363.4298,8.6654,72.6281,5.7457,0.134192,0.138536,0,0.0,0.0,5.181366,0.033793,0.377276,0.047159
FAPI-TEMPO,FAPI_TEMPO_0.json,38,2276.0,208.0,0.6610821819129409,1634.561072056239,607.2706502636204,1634.561072056239,607.2706502636204,26.55519740184784,12.069776196900122,0.4326071340105759,0.1015480998406989,FAPI_TEMPO_0_38,470.2479,9.8569,84.1611,6.1851,0.165715,0.123865,0,0.0,0.0,5.174681,0.029704,0.510262,0.063783
FAPI-TEMPO,FAPI_TEMPO_0.json,39,23431.0,798.0,0.462375597303173,1733.499381161709,839.1101958943281,1733.499381161709,839.1101958943281,86.60616711485926,39.36393462000566,0.5906451605580818,0.151916042714531,FAPI_TEMPO_0_39,4841.1157,31.6264,304.1486,11.7579,0.342367,0.051027,0,0.0,0.0,5.242408,0.009267,0.26357,0.032946
FAPI-TEMPO,FAPI_TEMPO_0.json,40,2469.0,216.0,0.6650027659219135,1026.55042527339,654.5253138922641,1026.55042527339,654.5253138922641,27.53179955918086,12.513658021389938,0.402960136720571,0.1353373104427033,FAPI_TEMPO_0_40,510.124,10.2663,85.1348,6.2207,0.115553,0.130472,0,0.0,0.0,5.326368,0.028632,0.619593,0.077449
FAPI-TEMPO,FAPI_TEMPO_0.json,41,5497.0,334.0,0.6192167096985582,466.6463525559396,102.17973440058212,466.6463525559396,102.17973440058212,41.546254568872605,18.88345949297436,0.5569615035197044,0.1312255941685248,FAPI_TEMPO_0_41,1135.7438,15.3185,131.8482,7.7415,0.179002,0.097044,0,0.0,0.0,5.166901,0.019099,0.902195,0.112774
FAPI-TEMPO,FAPI_TEMPO_0.json,42,3377.0,260.0,0.6277608515486823,404.222978975422,179.97956766360676,404.222978975422,179.97956766360676,32.342866817031776,14.700367620711306,0.4686554983664807,0.1370133731550165,FAPI_TEMPO_0_42,697.7273,12.0066,100.8745,6.7714,0.138346,0.116627,0,0.0,0.0,5.395496,0.024468,0.604986,0.075623
FAPI-TEMPO,FAPI_TEMPO_0.json,43,1811.0,205.0,0.5415275950649485,1589.415240198785,935.571507454445,1589.415240198785,935.571507454445,23.35736614881357,10.61630902979518,0.6866109393806891,0.1915176449155799,FAPI_TEMPO_0_43,374.1736,8.7925,77.3941,5.9312,0.215004,0.121724,0,0.0,0.0,4.931042,0.033101,0.270269,0.033784
FAPI-TEMPO,FAPI_TEMPO_0.json,44,6357.0,396.0,0.5094149703823669,284.06921503854016,328.05364165486867,284.06921503854016,328.05364165486867,44.03399510259168,20.01417868980686,0.9253384477382208,0.2502009937610118,FAPI_TEMPO_0_44,1313.4298,16.4733,155.5035,8.4073,0.317447,0.0743,0,0.0,0.0,5.263318,0.017776,0.354287,0.044286
FAPI-TEMPO,FAPI_TEMPO_0.json,45,4167.0,306.0,0.5592300648258648,1809.6011519078477,221.62299016078717,1809.6011519078477,221.62299016078717,35.89783671935826,16.31616020769508,0.6723818495604996,0.1703489457701593,FAPI_TEMPO_0_45,860.9504,13.3373,116.7245,7.284,0.205921,0.099867,0,0.0,0.0,5.167847,0.021934,0.397513,0.049689
FAPI-TEMPO,FAPI_TEMPO_0.json,46,1744.0,209.0,0.5017227250164235,567.6077981651376,464.82454128440367,567.6077981651376,464.82454128440367,23.07675830858452,10.48876812774847,0.5993840172902152,0.1556803165302694,FAPI_TEMPO_0_46,360.3306,8.6284,75.4846,5.8576,0.205315,0.124794,0,0.0,0.0,4.905646,0.033524,0.264993,0.033124
FAPI-TEMPO,FAPI_TEMPO_0.json,47,2879.0,248.0,0.5882313507859661,1443.85203195554,914.3303230288294,1443.85203195554,914.3303230288294,29.753960718573506,13.523667002360533,0.5653428707368706,0.1622228919663443,FAPI_TEMPO_0_47,594.8347,11.086,95.9525,6.6041,0.188116,0.112779,0,0.0,0.0,4.97423,0.026223,0.213642,0.026705
FAPI-TEMPO,FAPI_TEMPO_0.json,48,2187.0,220.0,0.567823399454618,1048.1239140374944,438.7567443987197,1048.1239140374944,438.7567443987197,26.05522436678939,11.842530187528697,0.3051712942775327,0.073921949636764,FAPI_TEMPO_0_48,451.8595,9.6623,80.5625,6.0514,0.125123,0.132756,0,0.0,0.0,5.392912,0.030424,0.138876,0.01736
FAPI-TEMPO,FAPI_TEMPO_0.json,49,5623.0,366.0,0.527491877665365,1271.2066512537792,807.9215721145296,1271.2066512537792,807.9215721145296,41.61611545925994,18.91521242250945,0.708644952153339,0.2084587721248046,FAPI_TEMPO_0_49,1161.7769,15.4931,141.8671,8.0303,0.274614,0.082687,0,0.0,0.0,5.227248,0.018948,0.345388,0.043174
FAPI-TEMPO,FAPI_TEMPO_0.json,50,10713.0,535.0,0.4703416137361509,160.68916269952393,723.3405208625035,160.68916269952393,723.3405208625035,58.317522931935386,26.50627820590298,0.4868055224625943,0.1473874313263734,FAPI_TEMPO_0_50,2213.4298,21.385,200.5012,9.5466,0.308103,0.066226,0,0.0,0.0,5.102246,0.013656,0.184289,0.023036
FAPI-TEMPO,FAPI_TEMPO_0.json,51,4651.0,337.0,0.5146315431797807,1589.0133304665662,837.8548699204472,1589.0133304665662,837.8548699204472,38.22591167342044,17.37430875917916,0.5379450572037442,0.1499985344601709,FAPI_TEMPO_0_51,960.9504,14.0905,131.8025,7.7402,0.304874,0.082277,0,0.0,0.0,5.098702,0.020774,0.373313,0.046664
FAPI-TEMPO,FAPI_TEMPO_0.json,52,5522.0,420.0,0.3933758420209259,1754.4985512495473,506.0840275262586,1754.4985512495473,506.0840275262586,39.809845580747655,18.094232903700515,1.3372875251602103,0.3819356570329911,FAPI_TEMPO_0_52,1140.9091,15.3533,154.6968,8.3855,0.400902,0.065448,0,0.0,0.0,5.108158,0.019066,0.410557,0.05132
FAPI-TEMPO,FAPI_TEMPO_0.json,53,2928.0,238.0,0.6495715902627579,1627.7021857923498,544.6068989071039,1627.7021857923498,544.6068989071039,30.18410424066705,13.719174343754055,0.5279454224603636,0.125143456373824,FAPI_TEMPO_0_53,604.9587,11.18,95.6673,6.5943,0.169368,0.115535,0,0.0,0.0,5.118169,0.026189,0.661737,0.082717
FAPI-TEMPO,FAPI_TEMPO_0.json,54,4749.0,366.0,0.4455022100360694,953.7597388923984,770.0625394819962,953.7597388923984,770.0625394819962,38.00385772024864,17.273381566740586,0.8116343197850204,0.2444877944710611,FAPI_TEMPO_0_54,981.1983,14.2382,137.0743,7.8934,0.343772,0.076175,0,0.0,0.0,5.427968,0.020658,0.285215,0.035652
FAPI-TEMPO,FAPI_TEMPO_0.json,55,3020.0,258.0,0.5701345961084775,990.8473509933776,468.8367549668874,990.8473509933776,468.8367549668874,30.292025757509226,13.768226457184188,0.8815549783123956,0.2227428401118585,FAPI_TEMPO_0_55,623.9669,11.3542,102.8943,6.8389,0.259392,0.099367,0,0.0,0.0,5.086197,0.025804,0.37224,0.04653
FAPI-TEMPO,FAPI_TEMPO_0.json,56,2754.0,286.0,0.423098741649288,104.54575163398692,351.84059549745825,104.54575163398692,351.84059549745825,29.065697285417578,13.210839894469247,0.8765561476753044,0.2156149078697718,FAPI_TEMPO_0_56,569.0083,10.8427,105.2372,6.9163,0.354361,0.085751,0,0.0,0.0,5.142514,0.026952,0.208755,0.026094
FAPI-TEMPO,FAPI_TEMPO_0.json,57,2116.0,218.0,0.5595160386327752,1150.4631379962193,78.5226843100189,1150.4631379962193,78.5226843100189,25.1479538918304,11.430160758783712,0.8778549712225265,0.2488995340230221,FAPI_TEMPO_0_57,437.1901,9.5041,87.6414,6.3117,0.284745,0.104188,0,0.0,0.0,5.341139,0.030827,0.371135,0.046392
FAPI-TEMPO,FAPI_TEMPO_0.json,58,1795.0,188.0,0.6382026723849795,164.56267409470752,889.1203342618385,164.56267409470752,889.1203342618385,23.498806465810016,10.68059599198688,0.3709767224612413,0.0891436549006321,FAPI_TEMPO_0_58,370.8678,8.7536,73.2063,5.7685,0.130375,0.138578,0,0.0,0.0,5.109664,0.033399,0.566729,0.070841
FAPI-TEMPO,FAPI_TEMPO_0.json,59,7837.0,442.0,0.504098229483082,1541.5289013653185,350.7144315426821,1541.5289013653185,350.7144315426821,49.63361657087036,22.55929921317296,0.6344138833334466,0.153967297099605,FAPI_TEMPO_0_59,1619.2149,18.2907,163.0992,8.6102,0.23509,0.081222,0,0.0,0.0,5.046652,0.015969,0.317868,0.039734
FAPI-TEMPO,FAPI_TEMPO_0.json,60,3153.0,272.0,0.5355450711920748,938.4681255946716,132.17633999365682,938.4681255946716,132.17633999365682,31.231461439040437,14.195215504031758,0.6397329773026077,0.158376647092471,FAPI_TEMPO_0_60,651.4463,11.6016,107.3941,6.9868,0.290214,0.093215,0,0.0,0.0,5.403854,0.025277,0.341626,0.042703
FAPI-TEMPO,FAPI_TEMPO_0.json,61,7887.0,422.0,0.5565405372489993,1229.731076454926,71.00557880055788,1229.731076454926,71.00557880055788,49.718436431034576,22.597851241754874,0.6983911823782555,0.1814549058701797,FAPI_TEMPO_0_61,1629.5455,18.3489,166.5229,8.7001,0.261537,0.07761,0,0.0,0.0,5.396721,0.016003,0.660445,0.082556
FAPI-TEMPO,FAPI_TEMPO_0.json,62,4110.0,332.0,0.4685711208540444,1573.0637469586377,604.0501216545013,1573.0637469586377,604.0501216545013,35.64837718815866,16.20277672700767,0.846913251003436,0.2020326905345746,FAPI_TEMPO_0_62,849.1736,13.2457,124.0162,7.5081,0.306175,0.084704,0,0.0,0.0,4.938876,0.021967,0.374269,0.046784
FAPI-TEMPO,FAPI_TEMPO_0.json,63,1865.0,204.0,0.563155545842461,261.2659517426273,694.3217158176943,261.2659517426273,694.3217158176943,24.016831328526745,10.916046855439538,0.3265196478176704,0.0852122111913275,FAPI_TEMPO_0_63,385.3306,8.9227,75.1537,5.8447,0.14268,0.134818,0,0.0,0.0,5.125966,0.032781,0.325067,0.040633
FAPI-TEMPO,FAPI_TEMPO_0.json,64,2213.0,230.0,0.5256971298596758,654.9670131043832,184.23090826931767,654.9670131043832,184.23090826931767,26.08887916932497,11.857826851620793,0.5739140325957098,0.1606569147667103,FAPI_TEMPO_0_64,457.2314,9.7195,85.6405,6.2392,0.216593,0.115356,0,0.0,0.0,5.272026,0.03005,0.481375,0.060172
FAPI-TEMPO,FAPI_TEMPO_0.json,65,2179.0,210.0,0.6209097861380642,1101.3198715006884,799.8329508949059,1101.3198715006884,799.8329508949059,25.82346426670806,11.7371913908697,0.5787869087920973,0.1577757287202956,FAPI_TEMPO_0_65,450.2066,9.6446,82.6737,6.1302,0.172274,0.124024,0,0.0,0.0,5.307778,0.03045,0.323889,0.040486
FAPI-TEMPO,FAPI_TEMPO_0.json,66,7321.0,443.0,0.4687840410280995,1192.4431088649092,162.46469061603605,1192.4431088649092,162.46469061603605,47.67741433199098,21.670172958080386,0.6273083867166053,0.1960718655238181,FAPI_TEMPO_0_66,1512.6033,17.6783,163.4758,8.6202,0.288741,0.075469,0,0.0,0.0,5.377609,0.016579,0.328768,0.041096
FAPI-TEMPO,FAPI_TEMPO_0.json,67,4620.0,347.0,0.4821619001763936,1440.5103896103897,820.3761904761905,1440.5103896103897,820.3761904761905,37.63433714927531,17.105428358775036,0.6400948529102388,0.2083344735689291,FAPI_TEMPO_0_67,954.5455,14.0435,128.0937,7.6305,0.268943,0.087759,0,0.0,0.0,5.197565,0.020875,0.361122,0.04514
FAPI-TEMPO,FAPI_TEMPO_0.json,68,1989.0,241.0,0.4303388569749211,1713.923076923077,651.4801407742584,1713.923076923077,651.4801407742584,24.399040666814457,11.089767317904522,0.8391642541954817,0.2369478080233092,FAPI_TEMPO_0_68,410.9504,9.2145,86.3023,6.2633,0.306646,0.101832,0,0.0,0.0,5.023424,0.031656,0.243511,0.030439
FAPI-TEMPO,FAPI_TEMPO_0.json,69,3379.0,270.0,0.5824659301223545,802.7300976620302,584.1151228174016,802.7300976620302,584.1151228174016,32.48339762653589,14.764241196712884,0.4293635617510334,0.103374436149253,FAPI_TEMPO_0_69,698.1405,12.0102,104.0886,6.8784,0.190259,0.107922,0,0.0,0.0,5.26498,0.024396,0.307781,0.038473
FAPI-TEMPO,FAPI_TEMPO_0.json,70,1720.0,195.0,0.5684196569808752,689.3191860465116,259.5645348837209,689.3191860465116,259.5645348837209,22.867230546928155,10.393534296421208,0.6663886251525601,0.175783243580741,FAPI_TEMPO_0_70,355.3719,8.5688,76.5764,5.8998,0.238441,0.118776,0,0.0,0.0,5.13217,0.033957,0.354164,0.04427
FAPI-TEMPO,FAPI_TEMPO_0.json,71,5793.0,376.0,0.5149175600454298,595.3455895045745,131.6371482824098,595.3455895045745,131.6371482824098,42.56363595051136,19.345876149022956,0.7100563131802027,0.1649295140295639,FAPI_TEMPO_0_71,1196.9008,15.7256,141.0872,8.0082,0.244399,0.086349,0,0.0,0.0,5.270967,0.018616,0.219665,0.027458
FAPI-TEMPO,FAPI_TEMPO_0.json,72,1865.0,214.0,0.5117538910773834,397.88471849865954,257.974798927614,397.88471849865954,257.974798927614,23.62605911615355,10.73843442515183,0.8863506008454534,0.2228231422587968,FAPI_TEMPO_0_72,385.3306,8.9227,81.563,6.0888,0.272125,0.109974,0,0.0,0.0,5.234158,0.032798,0.47144,0.05893
