track_id,tau_ms,tau_qc_pass,fit_status,tau_source_status,fit_r2,fit_nrmse_range,fit_window_over_tau,n_points,fit_t_start_ms,fit_t_end_ms,hit_tau_lower_bound,hit_tau_upper_bound
263,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
264,400.0000000000001,False,ok,recovered_from_tracks,0.586926632355274,0.2875249057637721,0.0099999999999999,,,,False,True
265,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
266,400.0000000000001,False,ok,recovered_from_tracks,0.3821866713016278,0.3364967255210104,0.2049999999999999,,,,False,True
267,3.257168965463022,False,ok,recovered_from_tracks,0.1406524122697947,0.2831362012682107,13.508663648262775,,,,False,False
268,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
269,400.0000000000001,False,ok,recovered_from_tracks,0.3234196597008271,0.3155348341191142,0.6849999999999998,,,,False,True
270,2.0,False,ok,recovered_from_tracks,-1.9868690162877063,0.4566651056815636,25.0,,,,True,False
271,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
272,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
273,2.0,False,ok,recovered_from_tracks,-0.1842084200868696,0.3325387842063883,8.0,,,,True,False
274,8.449541290314682,False,ok,recovered_from_tracks,0.403063992369711,0.3544300182662643,3.550488596864733,,,,False,False
275,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
276,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
277,2.0,False,ok,recovered_from_tracks,-0.4874152233466899,0.4200899113230344,8.0,,,,True,False
278,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
279,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
280,2.0,False,ok,recovered_from_tracks,-1.991260443036329,0.7869919707561065,2.0,,,,True,False
281,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
282,400.0000000000001,False,ok,recovered_from_tracks,0.2092954034110972,0.158540617970127,0.3349999999999999,,,,False,True
283,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
284,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
285,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
286,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
287,2.0,False,ok,recovered_from_tracks,-0.391688930580808,0.4473168252921839,5.0,,,,True,False
288,2.0,False,ok,recovered_from_tracks,-0.6901059808241534,0.4544149209182217,10.0,,,,True,False
289,400.0000000000001,False,ok,recovered_from_tracks,0.2113518597813486,0.3625633217277115,0.0149999999999999,,,,False,True
290,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
291,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
292,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
293,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
294,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
295,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
296,16.070804168920027,False,ok,recovered_from_tracks,0.0060605695893897,0.2679232406390402,5.600217578038478,,,,False,False
297,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
298,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
299,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
300,2.0,False,ok,recovered_from_tracks,0.0589768884967516,0.3783336185177758,5.0,,,,True,False
301,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
302,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
303,400.0000000000001,False,ok,recovered_from_tracks,0.7968037475053329,0.2075997078056136,0.0199999999999999,,,,False,True
304,15.036764129240376,False,ok,recovered_from_tracks,0.9186091148792096,0.0837568767316114,2.3941321211519626,,,,False,False
305,2.0,False,ok,recovered_from_tracks,-0.6496069318253499,0.4311679325614043,13.0,,,,True,False
306,400.0000000000001,False,ok,recovered_from_tracks,0.9562312016204656,0.0869884565929252,0.0099999999999999,,,,False,True
307,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
308,7.235006882445936,False,ok,recovered_from_tracks,0.9999995132648474,0.0002856994587328,0.5528674768375232,,,,False,False
309,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
310,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
311,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
312,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
313,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
314,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
315,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
316,2.0,False,ok,recovered_from_tracks,-1.486845795747004,0.608960647140013,4.0,,,,True,False
317,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
318,400.0000000000001,False,ok,recovered_from_tracks,0.7129703259342848,0.2515577222540476,0.6299999999999998,,,,False,True
319,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
320,400.0000000000001,False,ok,recovered_from_tracks,0.647400480165568,0.2514428307745635,0.0249999999999999,,,,False,True
321,400.0000000000001,False,ok,recovered_from_tracks,0.0689723052095631,0.1816915856604856,0.2799999999999999,,,,False,True
322,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
323,2.0,False,ok,recovered_from_tracks,-0.3934568175644128,0.5376998660098105,3.0,,,,True,False
324,2.0,False,ok,recovered_from_tracks,0.2266348763849687,0.346039104921581,6.0,,,,True,False
325,34.14921999061002,False,ok,recovered_from_tracks,0.4358713066041768,0.2640649778210597,0.6442314057553677,,,,False,False
326,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
327,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
328,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
329,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
330,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
331,14.069257088931629,False,ok,recovered_from_tracks,0.4778915749642498,0.2071439261101381,1.4215391668216886,,,,False,False
332,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
333,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
334,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
335,2.0,False,ok,recovered_from_tracks,-0.0820312165999417,0.3459313240435273,7.0,,,,True,False
336,75.85416792373917,False,ok,recovered_from_tracks,0.6384524270029999,0.2716528669521577,0.6855259430474377,,,,False,False
337,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
338,400.0000000000001,False,ok,recovered_from_tracks,0.6964667581112935,0.2687323629457061,0.0949999999999999,,,,False,True
339,2.0,False,ok,recovered_from_tracks,0.029083637180839,0.3748489241724831,8.0,,,,True,False
340,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
341,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
342,2.0,False,ok,recovered_from_tracks,-1.6400615472996414,0.6657640789976942,2.0,,,,True,False
343,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
344,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
345,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
346,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
347,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
348,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
349,400.0000000000001,False,ok,recovered_from_tracks,0.4183503982235348,0.2545833576607454,0.0299999999999999,,,,False,True
350,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
351,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
352,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
353,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
354,2.0,False,ok,recovered_from_tracks,-0.4896757902490127,0.2858105457541307,21.0,,,,True,False
355,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
356,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
357,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
358,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
359,2.0,False,ok,recovered_from_tracks,-0.0718891047723147,0.4304753586724893,2.0,,,,True,False
360,400.0000000000001,False,ok,recovered_from_tracks,0.0488131764413398,0.3448918359509162,0.0149999999999999,,,,False,True
361,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
362,6.621067056307046,False,ok,recovered_from_tracks,0.219495834724128,0.139961951720277,13.592975155608563,,,,False,False
363,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
364,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
365,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
366,16.799373666247643,False,ok,recovered_from_tracks,0.909516869809568,0.1077406488853174,0.4762082300766456,,,,False,False
367,15.71845544772844,False,ok,recovered_from_tracks,0.1630547386319087,0.3426892505054858,3.053735156079648,,,,False,False
368,3.404832637481868,False,ok,recovered_from_tracks,0.1482930626770332,0.2024124030892797,18.209411915721564,,,,False,False
369,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
370,2.0,False,ok,recovered_from_tracks,-1.2700300491802716,0.4225366538505468,29.0,,,,True,False
371,2.0,False,ok,recovered_from_tracks,0.2397189610767057,0.2546809833745589,11.0,,,,True,False
372,2.0,False,ok,recovered_from_tracks,-0.0133041282358352,0.2574043284497029,23.0,,,,True,False
373,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
374,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
375,2.0,False,ok,recovered_from_tracks,0.2027457915193649,0.2232310888574321,20.0,,,,True,False
376,2.0,False,ok,recovered_from_tracks,-0.9106372825539566,0.6406864879207665,5.0,,,,True,False
377,2.0,False,ok,recovered_from_tracks,-0.1453589106195358,0.2872229163952899,10.0,,,,True,False
378,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
379,400.0000000000001,False,ok,recovered_from_tracks,0.2813387812062125,0.3662566496512531,0.2049999999999999,,,,False,True
380,400.0000000000001,False,ok,recovered_from_tracks,-0.0534142855748118,0.4269018683437205,0.0149999999999999,,,,False,True
381,2.0,False,ok,recovered_from_tracks,-0.0003013533297326,0.2688082851807717,11.0,,,,True,False
382,400.0000000000001,False,ok,recovered_from_tracks,0.2183403830242779,0.3870716850215374,0.0149999999999999,,,,False,True
383,2.0,False,ok,recovered_from_tracks,-0.7712375952735662,0.360356272709089,14.0,,,,True,False
384,2.0,False,ok,recovered_from_tracks,-1.6062681515904311,0.5725176570052332,5.0,,,,True,False
385,2.0,False,ok,recovered_from_tracks,-0.0142457476418129,0.2855056880699826,14.0,,,,True,False
386,2.0,False,ok,recovered_from_tracks,0.3082543535445182,0.283100009807599,4.0,,,,True,False
387,2.0,False,ok,recovered_from_tracks,-1.286751706469241,0.523875274249716,10.0,,,,True,False
388,2.0,False,ok,recovered_from_tracks,0.7674704216481381,0.1418567960637617,8.0,,,,True,False
389,2.0,False,ok,recovered_from_tracks,-0.0563889813458946,0.2916891149374074,11.0,,,,True,False
390,2.0,False,ok,recovered_from_tracks,0.5245981574109888,0.2381583925981996,7.0,,,,True,False
391,2.0,False,ok,recovered_from_tracks,-0.0033755630538052,0.3914656137741213,8.0,,,,True,False
392,2.0,False,ok,recovered_from_tracks,-3.218929159256705,0.5662032043479478,33.0,,,,True,False
393,2.0,False,ok,recovered_from_tracks,-1.674944495652451,0.5942894487998395,3.0,,,,True,False
394,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
395,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
396,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
397,2.0,False,ok,recovered_from_tracks,-1.9980530146921736,0.8021719583991964,2.0,,,,True,False
398,2.0,False,ok,recovered_from_tracks,-1.1326599158495938,0.5659765205700242,4.0,,,,True,False
399,2.0,False,ok,recovered_from_tracks,-0.894112504329517,0.580288299157002,5.0,,,,True,False
400,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
401,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
402,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
403,2.0,False,ok,recovered_from_tracks,-3.1302914565648727,0.5433142932811459,34.0,,,,True,False
404,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
405,2.0,False,ok,recovered_from_tracks,-0.3550457520374734,0.3017863872643542,34.0,,,,True,False
406,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
407,2.0,False,ok,recovered_from_tracks,-0.0325657917744963,0.2453390042174777,26.0,,,,True,False
408,2.0,False,ok,recovered_from_tracks,-1.2186806039365723,0.6744098651734567,3.0,,,,True,False
409,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
410,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
411,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
412,2.0,False,ok,recovered_from_tracks,-3.732393598981118,0.5696017393913427,32.0,,,,True,False
413,92.60386514723533,False,ok,recovered_from_tracks,0.6371383311853551,0.181405598521991,2.2893212898071917,,,,False,False
414,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
415,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
416,2.0,False,ok,recovered_from_tracks,-1.7484981089772105,0.4997899819902861,32.0,,,,True,False
417,2.0,False,ok,recovered_from_tracks,-0.3464999534362325,0.4386464247569373,105.0,,,,True,False
418,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
419,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
420,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
421,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
422,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
423,2.0,False,ok,recovered_from_tracks,0.0249041360255335,0.2847928646349656,9.0,,,,True,False
424,400.0000000000001,False,ok,recovered_from_tracks,0.0219589324990392,0.3904986351264843,0.0349999999999999,,,,False,True
425,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
426,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
427,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
428,2.0,False,ok,recovered_from_tracks,-3.17366260349219,0.8022878378918203,14.0,,,,True,False
429,2.0,False,ok,recovered_from_tracks,-2.179410209083633,0.5077495176883393,26.0,,,,True,False
430,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
431,2.0,False,ok,recovered_from_tracks,0.0741129142317722,0.4681715584935625,5.0,,,,True,False
432,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
433,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
434,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
435,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
436,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
437,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
438,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
439,2.0,False,ok,recovered_from_tracks,0.5599461318617249,0.2656291357866928,3.0,,,,True,False
440,34.91471721350163,False,ok,recovered_from_tracks,0.6406694553136089,0.2261652086364345,1.088366254483232,,,,False,False
441,2.0,False,ok,recovered_from_tracks,-2.656372222480136,0.5909008941613169,19.0,,,,True,False
442,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
443,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
444,400.0000000000001,False,ok,recovered_from_tracks,0.2056070438795153,0.2144934667349902,0.1249999999999999,,,,False,True
445,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
446,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
447,2.0,False,ok,recovered_from_tracks,-5.592946607367208,0.6913238573799068,19.0,,,,True,False
448,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
449,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
450,400.0000000000001,False,ok,recovered_from_tracks,0.1979397311287052,0.2852583016132349,0.1249999999999999,,,,False,True
451,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
452,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
453,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
454,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
455,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
456,2.0,False,ok,recovered_from_tracks,-0.6514804877072098,0.5472595402931267,5.0,,,,True,False
457,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
458,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
459,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
460,2.0,False,ok,recovered_from_tracks,0.0313177136419924,0.421666444283053,4.0,,,,True,False
461,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
462,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
463,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
464,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
465,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
466,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
467,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
468,400.0000000000001,False,ok,recovered_from_tracks,0.1637713472110454,0.2511546201239867,0.1049999999999999,,,,False,True
469,2.0,False,ok,recovered_from_tracks,-0.934634499428492,0.3525871618799757,19.0,,,,True,False
470,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
471,400.0000000000001,False,ok,recovered_from_tracks,0.1489913665623451,0.2661111834627114,0.0999999999999999,,,,False,True
472,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
473,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
474,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
475,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
476,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
477,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
478,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
479,2.0,False,ok,recovered_from_tracks,-0.0397009328251067,0.3610190445569336,5.0,,,,True,False
480,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
481,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
482,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
483,2.0,False,ok,recovered_from_tracks,-1.033095858584974,0.5997327723501588,9.0,,,,True,False
484,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
485,2.0,False,ok,recovered_from_tracks,-0.539853095466752,0.493194977100979,5.0,,,,True,False
486,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
487,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
488,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
489,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
490,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
491,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
492,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
493,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
494,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
495,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
496,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
497,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
498,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
499,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
500,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
501,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
502,2.0,False,ok,recovered_from_tracks,-1.5390157405904097,0.6506842681252966,3.0,,,,True,False
503,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
504,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
505,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
506,19.619470133302293,False,ok,recovered_from_tracks,0.7968809787338584,0.1103508593614455,8.35904328127724,,,,False,False
507,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
508,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
509,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
510,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
511,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
512,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
513,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
514,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
515,2.0,False,ok,recovered_from_tracks,-0.774598661494792,0.5845694188382513,3.0,,,,True,False
516,2.0,False,ok,recovered_from_tracks,-1.705961068565069,0.6772834170028995,3.0,,,,True,False
517,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
518,2.0,False,ok,recovered_from_tracks,-1.3172527753759442,0.61790916077085,5.0,,,,True,False
519,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
520,7.905874407234307,False,ok,recovered_from_tracks,0.6789935331839725,0.1047811042592976,19.732162688702907,,,,False,False
521,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
522,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
523,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
524,10.782967067026464,False,ok,recovered_from_tracks,0.7963542477812128,0.0976585316639298,14.28178339437954,,,,False,False
525,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
526,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
527,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
528,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
529,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
530,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
531,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
532,2.0,False,ok,recovered_from_tracks,-5.203901565009142,0.7311777158361895,76.0,,,,True,False
533,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
534,2.0,False,ok,recovered_from_tracks,0.0034778739918213,0.3931201387295624,3.0,,,,True,False
535,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
536,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
537,25.59883263467713,True,ok,recovered_from_tracks,0.936073566532838,0.0504862525510354,5.7815136382240215,,,,False,False
538,26.172662294520045,False,ok,recovered_from_tracks,0.982982985735644,0.0290475535872433,5.65475526847675,,,,False,False
539,35.69737400836636,False,ok,recovered_from_tracks,0.9937328000069046,0.0233282580499812,0.9524510119996908,,,,False,False
540,400.0000000000001,False,ok,recovered_from_tracks,0.9631301826281288,0.0719246853234615,0.0149999999999999,,,,False,True
541,400.0000000000001,False,ok,recovered_from_tracks,0.996603440204786,0.0204331226751315,0.0349999999999999,,,,False,True
542,2.0,False,ok,recovered_from_tracks,-3.3963833596866566,0.5660471921457076,74.0,,,,True,False
543,25.59883263467713,False,ok,recovered_from_tracks,0.9779723391993654,0.0329965272150051,5.7815136382240215,,,,False,False
544,2.0,False,ok,recovered_from_tracks,-1.083827382022856,0.6847888104460822,3.0,,,,True,False
545,7.397188556804441,False,ok,recovered_from_tracks,0.90625916966435,0.050238080313931,20.007601383076747,,,,False,False
546,29.240621848363364,False,ok,recovered_from_tracks,0.9825183116293636,0.0432860674405674,0.8891739763549267,,,,False,False
547,10.31532219812829,False,ok,recovered_from_tracks,0.9425136483074248,0.0405544940566072,14.34758867995946,,,,False,False
548,400.0000000000001,False,ok,recovered_from_tracks,0.98788589340288,0.0451557090349903,0.0099999999999999,,,,False,True
549,20.059264948697127,False,ok,recovered_from_tracks,0.9698998967479172,0.0347905657524302,7.378136755186175,,,,False,False
550,400.0000000000001,False,ok,recovered_from_tracks,0.866248766228327,0.158321615519686,0.0099999999999999,,,,False,True
551,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
552,41.68986160487618,False,ok,recovered_from_tracks,0.9146742080326288,0.06273827723066,3.5500237780278323,,,,False,False
553,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
554,2.0,False,ok,recovered_from_tracks,-0.0216156255742718,0.2506837070341077,74.0,,,,True,False
555,400.0000000000001,False,ok,recovered_from_tracks,0.9261625458778188,0.1057443447523813,0.0149999999999999,,,,False,True
556,8.264287021952953,False,ok,recovered_from_tracks,0.8866765799611683,0.0528105623120173,17.908380917417094,,,,False,False
557,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
558,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
559,18.357099099351917,True,ok,recovered_from_tracks,0.9776914822938958,0.0305745809055299,8.062276027328581,,,,False,False
560,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
561,17.954623882526562,False,ok,recovered_from_tracks,0.8844449252493105,0.0621088469174211,8.243001968090994,,,,False,False
562,16.431051224762765,True,ok,recovered_from_tracks,0.9784358280361573,0.033028237040549,8.885615290394055,,,,False,False
563,400.0000000000001,False,ok,recovered_from_tracks,0.91071906833879,0.0997528091422622,0.0399999999999999,,,,False,True
564,3.404832637481868,False,ok,recovered_from_tracks,0.8235452451950535,0.0547709543544639,42.8802280596024,,,,False,False
565,2.1854504178609906,False,ok,recovered_from_tracks,0.9999997520778756,0.0002093660545405,1.830286318696262,,,,False,False
566,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
567,400.0000000000001,False,ok,recovered_from_tracks,0.9888963633944226,0.0432133058805084,0.0099999999999999,,,,False,True
568,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
569,2.55232010745636,False,ok,recovered_from_tracks,0.9468809077083796,0.0269393640857059,57.20285616740428,,,,False,False
570,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
571,14.069257088931629,False,ok,recovered_from_tracks,0.7200033325963122,0.0829591578876652,10.377235917798329,,,,False,False
572,6.0592242241646606,False,ok,recovered_from_tracks,0.7192467378801773,0.1048825675374362,13.533085584286118,,,,False,False
573,157.65033120513823,False,ok,recovered_from_tracks,0.8631188587889586,0.0997689688900022,0.9261001793267496,,,,False,False
574,18.357099099351917,True,ok,recovered_from_tracks,0.970459230032996,0.0357642943375614,7.953326351283599,,,,False,False
575,23.951732860758774,False,ok,recovered_from_tracks,0.9567287891916344,0.0462516492868473,6.095592366897114,,,,False,False
576,28.599527874046707,False,ok,recovered_from_tracks,0.9729750356168492,0.0490622798410456,1.0489683652164126,,,,False,False
577,52.03647377049239,True,ok,recovered_from_tracks,0.8595844317870469,0.0872759300493049,2.8057243202899387,,,,False,False
578,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
579,10.089161108304374,True,ok,recovered_from_tracks,0.7600456502856126,0.0741631741806437,14.470975181457614,,,,False,False
580,17.56097284316421,True,ok,recovered_from_tracks,0.924460893142932,0.0542325187839087,8.313890198676095,,,,False,False
581,8.638948263423362,False,ok,recovered_from_tracks,0.832499909659999,0.0685624967508579,16.668695726502364,,,,False,False
582,20.059264948697127,False,ok,recovered_from_tracks,0.9559690890508988,0.0802241426506169,0.5982273044745547,,,,False,False
583,400.0000000000001,False,ok,recovered_from_tracks,0.98928395426978,0.0369761867086696,0.0249999999999999,,,,False,True
584,3.638974321510677,False,ok,recovered_from_tracks,0.6838252699808832,0.0910024523311057,39.57159003535372,,,,False,False
585,27.359199272459296,False,ok,recovered_from_tracks,0.9405255407816712,0.0514034322681976,5.263311932705403,,,,False,False
586,10.546552969960583,False,ok,recovered_from_tracks,0.980227149197356,0.053804189910162,0.7585416792373915,,,,False,False
587,15.71845544772844,False,ok,recovered_from_tracks,0.9923362576969909,0.028726930663512,1.017911718693216,,,,False,False
588,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
589,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
590,400.0000000000001,False,ok,recovered_from_tracks,0.9806105979002572,0.0525215727799127,0.0149999999999999,,,,False,True
591,,False,fit_exception,recovered_from_tracks,,,,,,,False,False
592,17.56097284316421,True,ok,recovered_from_tracks,0.9581555589823958,0.0403955987185996,8.200001291844917,,,,False,False
593,2.0,False,ok,recovered_from_tracks,-0.0845623364362611,0.3321992322802129,6.0,,,,True,False
594,2.0,False,ok,recovered_from_tracks,-0.2801919670125596,0.4981233898767696,2.0,,,,True,False
595,19.619470133302293,True,ok,recovered_from_tracks,0.9725861591942973,0.0337072822328554,7.339647759170259,,,,False,False
596,7.076381004359994,False,ok,recovered_from_tracks,0.9999991122032345,0.0004009199247859,0.8478910330440377,,,,False,False
