file_name,area_(µm²),area_error_(µm²),perimeter_(µm),perimeter_error_(µm),circularity_distortion,circularity_distortion_error,defects_count,defects_area_(µm²),defects_area_error_(µm²),entropy_hm_(bits),entropy_hm_error_(bits),nucleus_circularity,nucleus_circularity_error
FAPI_26_18,6084.0909,35.4548,305.6092,11.7861,0.181398,0.06332,0,0.0,0.0,5.341817,0.00826,0.360549,0.045069
FAPI_26_19,3553.5124,27.0961,244.689,10.5462,0.254172,0.064542,0,0.0,0.0,5.604653,0.010846,0.334324,0.041791
FAPI_26_20,2577.8926,23.0786,197.276,9.4695,0.167611,0.080258,0,0.0,0.0,5.554666,0.01275,0.381549,0.047694
FAPI_26_21,1807.2314,19.3234,167.8542,8.7348,0.193955,0.084332,0,0.0,0.0,5.672992,0.015253,0.227468,0.028434
FAPI_26_22,5255.1653,32.9511,290.4855,11.4908,0.217387,0.06211,0,0.0,0.0,5.567072,0.008931,0.15965,0.019956
FAPI_26_23,2300.6198,21.8022,196.1463,9.4423,0.24856,0.072697,0,0.0,0.0,5.551699,0.013481,0.198688,0.024836
FAPI_26_24,1434.7107,17.2171,149.0674,8.2315,0.188649,0.090133,0,0.0,0.0,5.378776,0.017016,0.269935,0.033742
FAPI_26_25,5805.5785,34.6338,315.94,11.9837,0.26912,0.055616,0,0.0,0.0,5.582164,0.008497,0.325566,0.040696
FAPI_26_26,3787.8099,27.9751,268.6941,11.0514,0.340702,0.054452,0,0.0,0.0,5.667354,0.010522,0.206692,0.025837
FAPI_26_27,1513.0165,17.6807,169.6188,8.7806,0.339146,0.068855,0,0.0,0.0,4.784419,0.016386,0.67023,0.083779
FAPI_26_28,6637.3967,37.0319,344.719,12.5176,0.298097,0.051126,0,0.0,0.0,5.628769,0.007942,0.294806,0.036851
FAPI_26_29,907.0248,13.6895,117.7439,7.3157,0.177848,0.102916,0,0.0,0.0,5.361279,0.0214,0.125202,0.01565
FAPI_26_30,1756.1983,19.0486,172.3461,8.8509,0.257014,0.076737,0,0.0,0.0,5.550974,0.015437,0.25247,0.031559
FAPI_26_31,8835.7438,42.7267,389.4394,13.3048,0.267895,0.050148,0,0.0,0.0,5.444342,0.006869,0.198756,0.024845
FAPI_26_32,628.0992,11.3918,95.6862,6.595,0.137936,0.119856,0,0.0,0.0,5.497529,0.025763,0.23114,0.028893
FAPI_26_33,1142.562,15.3645,148.36,8.212,0.347687,0.072744,0,0.0,0.0,5.531841,0.019114,0.515335,0.064417
FAPI_26_34,5867.3554,34.8176,333.8288,12.3183,0.338386,0.048985,0,0.0,0.0,5.690547,0.008449,0.398048,0.049756
FAPI_26_35,379.1322,8.8506,75.9525,5.8757,0.174121,0.129227,0,0.0,0.0,5.654217,0.033237,0.3523,0.044038
FAPI_26_36,1708.8843,18.7903,178.7554,9.014,0.327946,0.06818,0,0.0,0.0,5.532238,0.015621,0.392605,0.049076
FAPI_26_37,881.6116,13.4963,114.1532,7.2033,0.14982,0.108083,0,0.0,0.0,5.593323,0.021758,0.46306,0.057883
FAPI_26_38,1165.0826,15.5151,141.9317,8.0321,0.273212,0.082827,0,0.0,0.0,5.187469,0.018866,0.445183,0.055648
FAPI_26_39,825.8264,13.0624,113.1528,7.1717,0.189471,0.10354,0,0.0,0.0,5.13901,0.022439,0.585946,0.073243
FAPI_26_40,1048.7603,14.7203,131.2054,7.7226,0.234433,0.090759,0,0.0,0.0,5.500142,0.019957,0.365187,0.045648
FAPI_26_41,1007.2314,14.4259,131.3613,7.7272,0.266493,0.086933,0,0.0,0.0,5.673022,0.020425,0.272483,0.03406
FAPI_26_42,2189.4628,21.269,206.359,9.685,0.353899,0.060971,0,0.0,0.0,5.421277,0.013805,0.679152,0.084894
FAPI_26_43,5994.0083,35.1914,370.8353,12.9831,0.452272,0.038487,0,0.0,0.0,5.50814,0.008348,0.366927,0.045866
FAPI_26_44,5063.4298,32.3444,304.1943,11.7588,0.312374,0.053342,0,0.0,0.0,5.340959,0.009051,0.597768,0.074721
FAPI_26_45,590.9091,11.0494,94.8874,6.5674,0.175267,0.115201,0,0.0,0.0,5.644628,0.026643,0.596496,0.074562
FAPI_26_46,6348.3471,36.2166,333.9848,12.3212,0.284817,0.052926,0,0.0,0.0,5.435513,0.008111,0.996106,0.124513
FAPI_26_47,524.3802,10.4088,93.1606,6.5074,0.240738,0.107136,0,0.0,0.0,5.037275,0.027871,0.389013,0.048627
FAPI_26_48,1636.7769,18.3896,182.8787,9.1174,0.385003,0.061709,0,0.0,0.0,5.133204,0.015878,0.258479,0.03231
FAPI_26_49,1610.124,18.2393,167.8274,8.7341,0.281638,0.075212,0,0.0,0.0,5.715842,0.016147,0.172667,0.021583
FAPI_26_50,654.3388,11.6273,102.7573,6.8343,0.221269,0.104506,0,0.0,0.0,5.143789,0.025078,0.266814,0.033352
FAPI_26_51,844.4215,13.2086,123.419,7.49,0.303366,0.085253,0,0.0,0.0,5.682149,0.022264,0.423319,0.052915
FAPI_26_52,617.9752,11.2996,113.8602,7.1941,0.400986,0.076484,0,0.0,0.0,5.501938,0.026042,0.386945,0.048368
FAPI_26_53,1332.0248,16.5895,140.2049,7.9831,0.148478,0.097547,0,0.0,0.0,5.577092,0.017711,0.325027,0.040628
FAPI_26_54,930.3719,13.8645,122.4264,7.4598,0.219961,0.095768,0,0.0,0.0,5.489555,0.021204,0.811264,0.101408
FAPI_26_55,661.9835,11.695,100.2774,6.7513,0.172722,0.11235,0,0.0,0.0,5.489996,0.025086,0.448127,0.056016
FAPI_26_56,2803.719,24.0683,283.2474,11.3468,0.56085,0.035386,0,0.0,0.0,5.527309,0.012197,0.932605,0.116576
FAPI_26_57,1038.2231,14.6461,127.0554,7.5995,0.191808,0.09735,0,0.0,0.0,5.544061,0.020052,0.200846,0.025106
FAPI_26_58,857.0248,13.3068,111.4449,7.1174,0.132872,0.111572,0,0.0,0.0,5.530616,0.022084,0.491133,0.061392
FAPI_26_59,606.6116,11.1952,110.3876,7.0835,0.374425,0.081112,0,0.0,0.0,5.593779,0.026259,0.483392,0.060424
FAPI_26_60,436.7769,9.4996,85.2183,6.2238,0.244205,0.111614,0,0.0,0.0,5.483947,0.030931,0.37987,0.047484
FAPI_26_61,2659.5041,23.4411,229.8316,10.221,0.36731,0.056549,0,0.0,0.0,5.572644,0.012538,0.545561,0.068195
FAPI_26_62,2440.0826,22.4533,224.1754,10.0944,0.389847,0.055236,0,0.0,0.0,5.723785,0.013125,0.730516,0.091314
FAPI_26_63,527.8926,10.4436,100.0946,6.7452,0.337884,0.090194,0,0.0,0.0,5.414924,0.028053,0.547429,0.068429
FAPI_26_64,4485.124,30.4414,280.7707,11.297,0.285042,0.057738,0,0.0,0.0,5.546953,0.009655,0.665526,0.083191
FAPI_26_65,1274.7934,16.2292,145.1915,8.1238,0.240081,0.085587,0,0.0,0.0,5.661002,0.018129,0.611119,0.07639
FAPI_26_66,870.8678,13.4138,118.0558,7.3254,0.214788,0.098193,0,0.0,0.0,5.380591,0.021827,0.50639,0.063299
FAPI_26_67,911.157,13.7206,126.6788,7.5882,0.286498,0.086152,0,0.0,0.0,5.395889,0.021406,0.226523,0.028315
FAPI_26_68,1060.7438,14.8041,141.2889,8.0139,0.332265,0.076319,0,0.0,0.0,5.501013,0.019818,0.645537,0.080692
FAPI_26_69,3426.0331,26.6056,259.767,10.8663,0.361981,0.053607,0,0.0,0.0,5.612823,0.011051,0.740284,0.092535
FAPI_26_70,465.9091,9.8113,94.9331,6.569,0.350356,0.09094,0,0.0,0.0,5.549634,0.029975,0.45032,0.05629
FAPI_27_0,1446.4876,17.2876,151.3724,8.2949,0.206712,0.087457,0,0.0,0.0,5.731124,0.017015,0.276659,0.034582
FAPI_27_1,1705.7851,18.7733,157.5155,8.4616,0.136052,0.093306,1,19.4215,0.0,5.563707,0.01564,0.239569,0.029946
FAPI_27_2,7992.1488,40.6358,380.8888,13.1579,0.307728,0.047959,0,0.0,0.0,5.584568,0.007234,0.218434,0.027304
FAPI_27_3,13537.3967,52.8865,503.4666,15.1277,0.328875,0.040416,0,0.0,0.0,5.56261,0.005554,0.255328,0.031916
FAPI_27_4,2356.6116,22.0659,197.1957,9.4675,0.238442,0.073473,1,15.9091,0.0,5.84978,0.013359,0.239605,0.029951
FAPI_27_5,2955.3719,24.7106,228.8847,10.1999,0.291094,0.06346,1,16.5289,0.0,5.793737,0.011917,0.353422,0.044178
FAPI_27_6,2545.6612,22.9339,199.7559,9.5288,0.198301,0.076826,0,0.0,0.0,5.767496,0.012839,0.172536,0.021567
FAPI_27_7,7705.1653,39.8996,392.0942,13.3501,0.370188,0.043012,6,125.8264,5.8843,5.7924,0.007378,0.499834,0.062479
FAPI_27_8,16182.438,57.8228,540.4652,15.6737,0.303825,0.040455,6,213.2231,16.806,5.698826,0.005085,0.25233,0.031541
FAPI_27_9,2730.9917,23.754,211.4481,9.8037,0.232422,0.071489,0,0.0,0.0,5.647884,0.012376,0.219276,0.027409
FAPI_27_10,1421.6942,17.1388,153.6128,8.3561,0.242887,0.082874,0,0.0,0.0,5.434539,0.017104,0.239897,0.029987
FAPI_27_11,2302.8926,21.8129,187.5344,9.2327,0.177148,0.081395,1,17.9752,0.0,5.608244,0.01348,0.645878,0.080735
FAPI_27_12,947.314,13.9902,124.6858,7.5283,0.23428,0.093155,0,0.0,0.0,5.562894,0.02099,0.401327,0.050166
FAPI_27_13,3025.0,25.0,247.4698,10.606,0.379287,0.053451,0,0.0,0.0,5.692803,0.011762,0.494081,0.06176
FAPI_27_14,4076.8595,29.0229,261.6309,10.9052,0.251559,0.06262,0,0.0,0.0,5.708875,0.010131,0.5765,0.072062
FAPI_27_15,4341.7355,29.9508,269.5842,11.0697,0.249269,0.06187,0,0.0,0.0,5.788082,0.00984,0.571061,0.071383
FAPI_27_16,1142.562,15.3645,135.1648,7.8383,0.214108,0.091759,0,0.0,0.0,5.790008,0.019155,0.372392,0.046549
FAPI_27_17,1520.6612,17.7253,155.2751,8.4012,0.207428,0.08626,0,0.0,0.0,5.425237,0.016538,0.470152,0.058769
FAPI_27_18,19548.7603,63.5531,574.2465,16.1561,0.255041,0.041988,1,50.2066,0.0,5.437762,0.00461,0.344984,0.043123
FAPI_27_19,3293.1818,26.0847,237.6636,10.3937,0.267344,0.064344,0,0.0,0.0,5.605003,0.01126,0.258327,0.032291
FAPI_27_20,6283.0579,36.0299,357.18,12.7418,0.38112,0.044298,0,0.0,0.0,5.779683,0.008175,0.36733,0.045916
FAPI_27_21,11272.5207,48.2601,460.0776,14.4612,0.33078,0.042167,0,0.0,0.0,5.861244,0.006104,0.467508,0.058439
FAPI_27_22,5346.4876,33.2362,358.557,12.7664,0.477409,0.037355,0,0.0,0.0,5.810557,0.008862,0.333861,0.041733
FAPI_27_23,610.124,11.2276,94.5755,6.5566,0.142822,0.119893,0,0.0,0.0,5.951199,0.026278,0.513151,0.064144
FAPI_27_24,1891.5289,19.769,176.2109,8.9496,0.234479,0.078171,0,0.0,0.0,5.7097,0.014873,0.330596,0.041324
FAPI_27_25,594.6281,11.0841,94.9063,6.568,0.170407,0.115861,0,0.0,0.0,5.512455,0.026487,0.650049,0.081256
FAPI_27_26,785.124,12.7364,118.8279,7.3493,0.301267,0.087171,0,0.0,0.0,6.032199,0.023179,0.688569,0.086071
FAPI_27_27,2296.9008,21.7845,203.6885,9.6221,0.304305,0.066059,0,0.0,0.0,5.552074,0.013479,0.512759,0.064095
FAPI_27_28,849.1736,13.2457,113.5561,7.1845,0.172467,0.105505,0,0.0,0.0,5.819717,0.022233,0.859871,0.107484
FAPI_27_29,8234.2975,41.2468,424.0494,13.8834,0.424555,0.03779,0,0.0,0.0,5.599308,0.007124,0.358342,0.044793
FAPI_27_30,1032.2314,14.6038,128.8736,7.6537,0.218985,0.093423,0,0.0,0.0,5.639934,0.020142,0.536115,0.067014
FAPI_27_31,2690.0826,23.5755,225.3586,10.1211,0.334379,0.060071,0,0.0,0.0,5.504898,0.012439,0.346027,0.043253
FAPI_27_32,2198.1405,21.3111,185.4232,9.1806,0.19659,0.079937,0,0.0,0.0,5.814758,0.013822,0.827835,0.103479
FAPI_27_33,802.8926,12.8797,112.7762,7.1597,0.206709,0.101527,0,0.0,0.0,5.852556,0.022871,0.601551,0.075194
FAPI_27_34,1516.9421,17.7036,159.5086,8.5149,0.250777,0.080467,0,0.0,0.0,6.159208,0.016701,0.761396,0.095175
FAPI_27_35,562.8099,10.7835,91.5173,6.4497,0.155567,0.120118,0,0.0,0.0,5.766871,0.02733,0.509863,0.063733
FAPI_27_36,7664.4628,39.7941,388.8957,13.2955,0.363168,0.043669,3,58.4711,1.1379,5.629716,0.007384,0.339232,0.042404
FAPI_27_37,712.6033,12.1339,109.2501,7.0469,0.249737,0.097627,0,0.0,0.0,5.930973,0.024303,0.538032,0.067254
FAPI_27_38,509.9174,10.2642,89.2312,6.3686,0.195222,0.116014,0,0.0,0.0,5.422375,0.028589,0.492705,0.061588
FAPI_27_39,1355.1653,16.733,153.3277,8.3483,0.275629,0.079386,0,0.0,0.0,5.633426,0.017567,0.56626,0.070783
FAPI_27_40,5412.6033,33.4411,312.4786,11.9179,0.303413,0.053309,1,25.4132,0.0,5.318807,0.008751,0.709139,0.088642
FAPI_27_41,1086.9835,14.9861,137.7171,7.9119,0.279794,0.083346,0,0.0,0.0,5.939435,0.019701,0.62156,0.077695
FAPI_27_42,648.5537,11.5758,101.6276,6.7966,0.210899,0.106482,0,0.0,0.0,5.799538,0.025457,0.525243,0.065655
FAPI_27_43,1180.5785,15.618,134.0351,7.8054,0.174214,0.096797,0,0.0,0.0,5.139594,0.018694,0.910133,0.113767
FAPI_27_44,2187.1901,21.2579,195.1191,9.4176,0.278067,0.070042,0,0.0,0.0,5.657789,0.01384,0.281797,0.035225
FAPI_27_45,5601.8595,34.0207,295.6738,11.593,0.194776,0.063333,0,0.0,0.0,5.624211,0.008635,0.878662,0.109833
FAPI_27_46,997.5207,14.3562,128.4246,7.6403,0.239962,0.091093,0,0.0,0.0,5.486605,0.020419,0.494151,0.061769
FAPI_27_47,3361.3636,26.3533,279.2423,11.2662,0.458295,0.043917,0,0.0,0.0,5.921997,0.011191,0.467183,0.058398
FAPI_27_48,1019.2149,14.5114,126.9183,7.5954,0.204891,0.095837,0,0.0,0.0,5.559026,0.020234,0.423301,0.052913
FAPI_27_49,778.5124,12.6827,115.4578,7.2444,0.266113,0.092868,0,0.0,0.0,5.442623,0.023111,0.5092,0.06365
FAPI_27_50,811.7769,12.9508,112.9857,7.1664,0.200903,0.102168,0,0.0,0.0,5.390266,0.022632,0.769414,0.096177
FAPI_27_51,543.595,10.5978,100.7642,6.7677,0.32722,0.09132,0,0.0,0.0,5.611712,0.027747,0.339328,0.042416
FAPI_27_52,3515.2893,26.9499,287.5266,11.4321,0.465663,0.042688,1,20.2479,0.0,5.61822,0.010904,0.616178,0.077022
FAPI_27_53,5300.4132,33.0927,291.779,11.5164,0.217631,0.061952,2,42.1488,7.597,5.845936,0.008911,0.497306,0.062163
FAPI_27_54,3139.2562,25.4678,246.1117,10.5768,0.348713,0.056228,1,24.5868,0.0,5.721433,0.011567,0.302996,0.037874
FAPI_27_55,5096.9008,32.4512,340.6793,12.444,0.448146,0.040468,3,66.5289,6.9187,5.664023,0.009062,0.342086,0.042761
FAPI_27_56,718.3884,12.1831,113.0235,7.1676,0.293306,0.09043,0,0.0,0.0,5.558824,0.024096,0.319254,0.039907
FAPI_27_57,1304.7521,16.4188,154.5298,8.381,0.313385,0.074977,0,0.0,0.0,5.717424,0.017909,0.318453,0.039807
FAPI_27_58,1353.3058,16.7215,164.9631,8.6593,0.375069,0.066061,0,0.0,0.0,5.597557,0.017572,0.740995,0.092624
FAPI_27_59,651.0331,11.5979,103.4269,6.8565,0.235203,0.102314,1,18.3884,0.0,5.533449,0.025286,0.503108,0.062889
FAPI_27_60,783.0579,12.7196,116.7891,7.286,0.278562,0.090775,0,0.0,0.0,5.725345,0.02314,0.381512,0.047689
FAPI_27_61,1471.4876,17.4364,159.1242,8.5047,0.269712,0.078541,1,17.3554,0.0,5.468182,0.01681,1.007294,0.125912
FAPI_27_62,2611.9835,23.2307,329.3748,12.2358,0.697448,0.022639,0,0.0,0.0,5.645525,0.012658,0.519449,0.064931
FAPI_27_63,920.8678,13.7935,121.1864,7.4219,0.212049,0.097233,0,0.0,0.0,5.705596,0.021338,0.672595,0.084074
FAPI_27_64,1061.9835,14.8128,141.8214,8.029,0.336495,0.075694,0,0.0,0.0,5.60003,0.019852,0.752211,0.094026
FAPI_27_65,561.157,10.7676,117.12,7.2963,0.485918,0.064808,0,0.0,0.0,5.367131,0.027165,0.502547,0.062818
FAPI_27_66,764.2562,12.566,113.8602,7.1941,0.259193,0.094402,1,29.7521,0.0,5.631563,0.023372,0.297847,0.037231
FAPI_27_67,449.1736,9.6335,85.3364,6.2281,0.224904,0.114352,0,0.0,0.0,5.789329,0.030579,0.813365,0.101671
FAPI_27_68,1549.3802,17.8919,156.0628,8.4224,0.200591,0.086778,0,0.0,0.0,5.936218,0.016486,0.799446,0.099931
FAPI_27_69,1541.1157,17.8441,172.0531,8.8434,0.345786,0.067678,0,0.0,0.0,5.526901,0.016448,0.726219,0.090777
FAPI_28_0,2717.7686,23.6965,200.5279,9.5472,0.150678,0.081211,0,0.0,0.0,5.794456,0.01243,0.187815,0.023477
FAPI_28_1,1420.2479,17.1301,153.0157,8.3398,0.237742,0.083598,1,16.1157,0.0,5.555379,0.01712,0.379103,0.047388
FAPI_28_2,2119.4215,20.926,191.5552,9.3312,0.274162,0.071077,0,0.0,0.0,5.707363,0.014049,0.305873,0.038234
FAPI_28_3,2535.124,22.8864,213.0268,9.8402,0.297994,0.065164,0,0.0,0.0,5.416006,0.0128,0.335414,0.041927
FAPI_28_4,16420.8678,58.2472,553.079,15.8556,0.325423,0.038751,0,0.0,0.0,5.684017,0.00505,0.26699,0.033374
FAPI_28_5,4460.9504,30.3592,264.6622,10.9682,0.199699,0.066556,0,0.0,0.0,5.648656,0.00969,0.193453,0.024182
FAPI_28_6,2625.6198,23.2913,207.5801,9.7136,0.234279,0.071984,1,17.7686,0.0,5.807563,0.012643,0.442559,0.05532
FAPI_28_7,3680.5785,27.5763,241.0905,10.4684,0.20427,0.069359,0,0.0,0.0,5.711391,0.01067,0.20563,0.025704
FAPI_28_8,3822.5207,28.103,244.1754,10.5351,0.194332,0.069774,0,0.0,0.0,5.816596,0.010481,0.402517,0.050315
FAPI_28_9,12099.5868,49.9991,460.5534,14.4687,0.283163,0.045137,0,0.0,0.0,5.460497,0.005864,0.178028,0.022253
FAPI_28_10,9452.0661,44.1917,385.3886,13.2354,0.200278,0.055057,0,0.0,0.0,5.807088,0.006662,0.367063,0.045883
FAPI_28_11,18970.6612,62.6064,542.7938,15.7075,0.190862,0.046906,2,47.9339,5.2595,5.600344,0.004692,0.1906,0.023825
FAPI_28_12,14609.7107,54.9412,499.4348,15.067,0.263973,0.044495,3,63.0165,1.5507,5.597487,0.005347,0.150465,0.018808
FAPI_28_13,6827.0661,37.5573,335.7762,12.3542,0.239071,0.05615,1,18.1818,0.0,5.538226,0.00782,0.154151,0.019269
FAPI_28_14,1600.4132,18.1842,161.6576,8.5721,0.230427,0.082082,1,26.2397,0.0,5.562448,0.016169,0.485727,0.060716
FAPI_28_15,7849.7934,40.2723,381.3978,13.1667,0.321872,0.04695,0,0.0,0.0,5.64129,0.007297,0.251157,0.031395
FAPI_28_16,5861.9835,34.8016,348.108,12.579,0.392108,0.044081,0,0.0,0.0,5.785461,0.008464,0.543796,0.067975
FAPI_28_17,5131.405,32.5608,290.6226,11.4935,0.236538,0.060581,2,46.4876,8.0353,5.712131,0.00904,0.469301,0.058663
FAPI_28_18,1883.2645,19.7257,170.1325,8.7939,0.182389,0.084955,0,0.0,0.0,5.673839,0.014896,0.404281,0.050535
FAPI_28_19,14255.9917,54.272,543.0901,15.7118,0.392616,0.03522,0,0.0,0.0,5.56435,0.00541,0.482002,0.06025
FAPI_28_20,4640.2893,30.9635,281.7979,11.3177,0.26569,0.059186,4,94.0083,3.5078,5.647581,0.009485,0.306492,0.038312
FAPI_28_21,2736.9835,23.7801,215.3129,9.8929,0.258106,0.068479,0,0.0,0.0,5.52998,0.012339,0.373146,0.046643
FAPI_28_22,8209.0909,41.1837,365.6013,12.8912,0.228227,0.054563,3,86.7769,4.963,5.554868,0.007125,0.304623,0.038078
FAPI_28_23,7004.5455,38.0423,356.0314,12.7213,0.305594,0.049767,3,75.4132,5.0792,5.716303,0.007738,0.784412,0.098052
FAPI_28_24,7895.0413,40.3882,356.7845,12.7348,0.220615,0.05578,0,0.0,0.0,5.627533,0.00728,0.407462,0.050933
FAPI_28_25,1238.6364,15.9974,148.7365,8.2224,0.296412,0.07832,0,0.0,0.0,5.627251,0.018365,0.261616,0.032702
FAPI_28_26,6064.2562,35.397,319.6867,12.0545,0.254344,0.056402,2,38.843,2.3375,5.75364,0.008316,1.000011,0.125001
FAPI_28_27,1040.4959,14.6621,137.1468,7.8955,0.304849,0.080637,0,0.0,0.0,5.878573,0.020116,0.727094,0.090887
FAPI_28_28,11333.6777,48.3908,466.3845,14.56,0.345224,0.040978,5,149.5868,11.1507,5.818395,0.006089,0.601615,0.075202
FAPI_28_29,5027.4793,32.2294,287.2792,11.4272,0.234488,0.061098,2,53.5124,8.3275,5.791016,0.009142,0.80849,0.101061
FAPI_28_30,5519.6281,33.7701,297.7739,11.6341,0.217748,0.061312,1,43.3884,0.0,5.460348,0.008676,0.765648,0.095706
FAPI_28_31,710.5372,12.1163,110.7831,7.0962,0.272472,0.094025,0,0.0,0.0,5.886783,0.024323,0.511896,0.063987
FAPI_28_32,2271.281,21.6627,202.8976,9.6034,0.306691,0.065963,1,23.1405,0.0,5.73982,0.013589,0.759562,0.094945
FAPI_28_33,867.562,13.3884,128.9839,7.657,0.344701,0.078456,0,0.0,0.0,5.584702,0.021927,0.466835,0.058354
FAPI_28_34,1227.8926,15.9279,169.3983,8.7749,0.462285,0.056143,1,16.7355,0.0,5.618385,0.01845,0.40218,0.050272
FAPI_29_0,5900.4132,34.9155,302.6346,11.7286,0.190428,0.062933,0,0.0,0.0,5.908208,0.008447,0.401472,0.050184
FAPI_29_1,7459.5041,39.2584,403.4712,13.5424,0.424169,0.038774,0,0.0,0.0,5.845872,0.007505,0.355604,0.04445
FAPI_29_2,14815.4959,55.3268,501.3378,15.0957,0.259261,0.044694,0,0.0,0.0,5.456685,0.005297,0.209468,0.026183
FAPI_29_3,1584.5041,18.0936,175.6705,8.9359,0.354784,0.066053,0,0.0,0.0,5.487734,0.016222,0.280598,0.035075
FAPI_29_4,1476.6529,17.4669,167.276,8.7198,0.336836,0.069583,1,30.9917,0.0,5.707558,0.016833,0.340924,0.042615
FAPI_29_5,11899.7934,49.5846,452.7292,14.3452,0.270421,0.046335,2,53.9256,1.8993,5.654174,0.00593,0.42521,0.053151
FAPI_29_6,6814.4628,37.5226,362.5621,12.8375,0.348557,0.046271,1,19.2149,0.0,5.525159,0.007819,0.456794,0.057099
FAPI_29_7,7040.7025,38.1404,369.3291,12.9567,0.351367,0.045646,2,58.6777,3.2141,5.620966,0.007711,0.495506,0.061938
FAPI_29_8,1679.9587,18.6306,185.7887,9.1896,0.388396,0.060882,0,0.0,0.0,5.258239,0.015687,0.450436,0.056304
FAPI_29_9,9435.7438,44.1535,420.4855,13.825,0.329368,0.04421,1,28.3058,0.0,5.531999,0.006651,0.303754,0.037969
FAPI_29_10,6897.1074,37.7495,318.7508,12.0369,0.146951,0.064596,3,71.6942,2.1505,5.673798,0.007787,0.660314,0.082539
FAPI_29_11,3489.876,26.8524,233.7799,10.3084,0.197573,0.071034,2,40.7025,5.4056,5.795718,0.010969,0.767218,0.095902
FAPI_29_12,7311.157,38.866,342.9087,12.4847,0.218662,0.057046,1,26.8595,0.0,5.679546,0.007566,0.497802,0.062225
FAPI_29_13,20995.2479,65.8624,592.9908,16.4177,0.2497,0.041613,0,0.0,0.0,5.542536,0.004456,0.860861,0.107608
FAPI_29_14,4099.3802,29.1029,290.7674,11.4964,0.390693,0.048376,0,0.0,0.0,5.569024,0.010094,0.312236,0.039029
FAPI_29_15,6513.4298,36.6845,325.2137,12.1583,0.226105,0.058029,2,41.5289,4.529,5.740036,0.008024,0.532668,0.066584
FAPI_29_16,2930.3719,24.6059,240.0979,10.4468,0.361213,0.055846,4,155.3719,9.2569,5.827863,0.011961,0.521294,0.065162
FAPI_29_17,7354.3388,38.9807,345.4454,12.5308,0.225548,0.056335,1,17.9752,0.0,5.729315,0.007546,0.635214,0.079402
FAPI_29_18,5942.562,35.04,336.7232,12.3716,0.341376,0.048553,2,33.0579,5.2595,5.748952,0.008401,0.442652,0.055331
FAPI_29_19,6790.2893,37.456,353.7721,12.6809,0.318209,0.049022,1,40.4959,0.0,5.486303,0.007829,0.5722,0.071525
FAPI_29_20,4357.6446,30.0057,290.1357,11.4839,0.349482,0.051691,0,0.0,0.0,5.76272,0.009811,0.395047,0.049381
FAPI_29_21,2205.9917,21.3491,198.048,9.488,0.293239,0.068063,0,0.0,0.0,5.791764,0.013796,0.33035,0.041294
FAPI_29_22,6019.6281,35.2665,324.2935,12.1411,0.280712,0.054023,1,12.6033,0.0,5.623843,0.008329,0.515155,0.064394
FAPI_29_23,4551.2397,30.6649,291.946,11.5197,0.328982,0.053147,3,121.281,30.4192,5.796058,0.009611,0.599635,0.074954
FAPI_29_24,8950.6198,43.0035,435.2437,14.0655,0.406258,0.038481,3,82.0248,11.8137,5.662534,0.006835,0.436354,0.054544
FAPI_29_25,1036.5702,14.6345,132.0498,7.7474,0.252979,0.088288,0,0.0,0.0,5.563486,0.020055,0.529635,0.066204
FAPI_29_26,10446.281,46.4577,511.6484,15.2502,0.498549,0.029975,1,2.0661,0.0,5.614713,0.006327,0.732437,0.091555
FAPI_29_27,7504.5455,39.3767,420.8921,13.8317,0.467655,0.0351,0,0.0,0.0,5.647528,0.007465,1.377459,0.172182
FAPI_29_28,1113.6364,15.1687,144.4195,8.1022,0.329032,0.075838,0,0.0,0.0,5.345723,0.019301,0.362747,0.045343
FAPI_29_29,2745.0413,23.8151,226.1039,10.1378,0.32525,0.06079,3,81.1983,5.9056,5.469473,0.012297,0.515603,0.06445
FAPI_29_30,6314.4628,36.1198,346.7656,12.5547,0.340106,0.047932,0,0.0,0.0,5.763139,0.008147,0.592947,0.074118
FAPI_29_31,917.1488,13.7657,129.4518,7.6708,0.312245,0.082159,0,0.0,0.0,5.435422,0.02126,0.414514,0.051814
FAPI_29_32,1263.2231,16.1554,164.3849,8.6441,0.412556,0.062236,0,0.0,0.0,5.654787,0.018189,0.517949,0.064744
FAPI_29_33,3129.5455,25.4283,243.9816,10.5309,0.339341,0.057284,1,19.0083,0.0,5.575216,0.011546,0.840084,0.105011
FAPI_30_0,5730.1653,34.4081,297.2903,11.6246,0.185267,0.063903,1,22.314,0.0,5.794471,0.008563,0.415837,0.05198
FAPI_30_1,1839.0496,19.4928,166.8916,8.7098,0.170274,0.087049,0,0.0,0.0,6.080283,0.015152,0.453761,0.05672
FAPI_30_2,3713.843,27.7006,249.025,10.6392,0.247429,0.06455,0,0.0,0.0,5.680941,0.010622,0.473063,0.059133
FAPI_30_3,4845.2479,31.6399,272.384,11.127,0.179341,0.067263,1,24.3802,0.0,5.524873,0.009276,0.140053,0.017507
FAPI_30_4,6402.0661,36.3695,309.0439,11.8522,0.157656,0.064787,1,18.3884,0.0,5.374845,0.008053,0.190443,0.023805
FAPI_30_5,9667.1488,44.6917,396.2898,13.4213,0.226461,0.052517,0,0.0,0.0,5.673401,0.006585,0.190764,0.023845
