file_name,area_(µm²),area_error_(µm²),perimeter_(µm),perimeter_error_(µm),circularity_distortion,circularity_distortion_error,defects_count,defects_area_(µm²),defects_area_error_(µm²),entropy_hm_(bits),entropy_hm_error_(bits),nucleus_circularity,nucleus_circularity_error
FAPI_TEMPO_26_20,979.7521,14.2277,123.5482,7.4939,0.19341,0.098547,0,0.0,0.0,5.627115,0.020693,0.292655,0.036582
FAPI_TEMPO_26_21,1316.9421,16.4953,146.0092,8.1466,0.223725,0.087169,0,0.0,0.0,5.627121,0.01784,0.263808,0.032976
FAPI_TEMPO_26_22,1095.8678,15.0472,135.9257,7.8603,0.254642,0.08681,0,0.0,0.0,5.638866,0.019572,0.355743,0.044468
FAPI_TEMPO_26_23,1239.6694,16.0041,139.893,7.9742,0.20398,0.09133,0,0.0,0.0,5.461321,0.018357,0.108026,0.013503
FAPI_TEMPO_26_24,952.686,14.0298,122.3729,7.4582,0.200554,0.098155,0,0.0,0.0,5.398797,0.020951,0.447224,0.055903
FAPI_TEMPO_26_25,1185.7438,15.6521,146.0739,8.1484,0.301678,0.078453,0,0.0,0.0,5.571313,0.018799,0.268823,0.033603
FAPI_TEMPO_26_26,566.9421,10.823,92.8486,6.4965,0.173586,0.116717,0,0.0,0.0,5.586782,0.027165,0.310613,0.038827
FAPI_TEMPO_26_27,1080.5785,14.9419,129.0674,7.6594,0.184858,0.097403,0,0.0,0.0,5.291921,0.019595,0.259632,0.032454
FAPI_TEMPO_26_28,473.5537,9.8915,87.1468,6.2938,0.216432,0.114357,0,0.0,0.0,5.389224,0.029659,0.167843,0.02098
FAPI_TEMPO_26_29,1112.3967,15.1603,144.1265,8.0939,0.327051,0.076138,0,0.0,0.0,5.501305,0.019398,0.229413,0.028677
FAPI_TEMPO_26_30,1647.7273,18.451,170.7753,8.8105,0.290022,0.073688,1,16.5289,0.0,5.534169,0.015933,0.368315,0.046039
FAPI_TEMPO_26_31,991.3223,14.3115,126.8537,7.5935,0.225862,0.093351,0,0.0,0.0,5.564246,0.020552,0.156528,0.019566
FAPI_TEMPO_26_32,1133.2645,15.3018,139.2691,7.9564,0.26577,0.084476,0,0.0,0.0,5.54285,0.019225,0.589236,0.073655
FAPI_TEMPO_26_33,1394.8347,16.9761,154.9442,8.3922,0.2699,0.079586,0,0.0,0.0,5.596042,0.017331,0.137654,0.017207
FAPI_TEMPO_26_34,310.124,8.0047,70.0757,5.6438,0.206384,0.129465,0,0.0,0.0,5.518211,0.036679,0.378522,0.047315
FAPI_TEMPO_26_35,278.0992,7.5801,71.7647,5.7114,0.32144,0.109579,0,0.0,0.0,5.333704,0.038646,0.300342,0.037543
FAPI_TEMPO_26_36,765.9091,12.5796,115.9714,7.2605,0.284375,0.090372,0,0.0,0.0,5.432048,0.023351,0.450545,0.056318
FAPI_TEMPO_26_37,821.4876,13.028,117.5879,7.3109,0.253404,0.093589,0,0.0,0.0,5.398554,0.02254,0.383963,0.047995
FAPI_TEMPO_26_38,1573.9669,18.0333,167.2871,8.7201,0.293226,0.074127,0,0.0,0.0,5.430135,0.016299,0.769126,0.096141
FAPI_TEMPO_26_39,1544.0083,17.8609,160.0032,8.5281,0.242117,0.081264,0,0.0,0.0,5.541262,0.016479,0.141014,0.017627
FAPI_TEMPO_26_40,1153.3058,15.4365,136.7434,7.8839,0.224929,0.089973,0,0.0,0.0,5.342887,0.018992,0.405478,0.050685
FAPI_TEMPO_26_41,560.124,10.7577,95.7965,6.5988,0.233001,0.106689,0,0.0,0.0,5.322439,0.027266,0.372611,0.046576
FAPI_TEMPO_26_42,912.6033,13.7315,115.4389,7.2438,0.139427,0.108775,0,0.0,0.0,5.350678,0.021369,0.392483,0.04906
FAPI_TEMPO_26_43,376.6529,8.8216,81.0305,6.0689,0.279134,0.109293,0,0.0,0.0,5.393516,0.033169,0.184994,0.023124
FAPI_TEMPO_26_44,650.4132,11.5924,104.5487,6.8936,0.25224,0.099507,0,0.0,0.0,5.452681,0.025303,0.191898,0.023987
FAPI_TEMPO_26_45,594.2149,11.0802,100.7374,6.7668,0.26418,0.099802,1,13.843,0.0,5.601314,0.026576,0.545842,0.06823
FAPI_TEMPO_26_46,323.5537,8.1762,70.3876,5.6564,0.17934,0.133517,0,0.0,0.0,5.037808,0.03563,0.243438,0.03043
FAPI_TEMPO_26_47,1167.9752,15.5344,165.3932,8.6706,0.463452,0.056707,0,0.0,0.0,5.499897,0.018924,0.395079,0.049385
FAPI_TEMPO_26_48,1502.2727,17.6178,154.1265,8.37,0.205298,0.086816,0,0.0,0.0,5.499748,0.016658,0.137443,0.01718
FAPI_TEMPO_26_49,958.2645,14.0708,127.4776,7.6121,0.258985,0.089163,0,0.0,0.0,5.483745,0.020856,0.19539,0.024424
FAPI_TEMPO_26_50,343.3884,8.4231,71.1675,5.6876,0.148015,0.137773,0,0.0,0.0,5.309577,0.034792,0.284897,0.035612
FAPI_TEMPO_26_51,813.843,12.9672,114.7314,7.2215,0.223063,0.098586,0,0.0,0.0,5.638031,0.022703,0.219821,0.027478
FAPI_TEMPO_26_52,381.8182,8.8819,76.2834,5.8885,0.175469,0.128732,0,0.0,0.0,5.213302,0.032959,0.435459,0.054432
FAPI_TEMPO_26_53,1363.4298,16.7839,162.6391,8.5981,0.352272,0.068948,0,0.0,0.0,5.44248,0.017514,0.372104,0.046513
FAPI_TEMPO_26_54,650.8264,11.596,101.4259,6.7899,0.204982,0.107382,0,0.0,0.0,5.395289,0.025285,0.165944,0.020743
FAPI_TEMPO_26_55,948.1405,13.9963,130.9502,7.7151,0.305183,0.082512,0,0.0,0.0,5.415468,0.020975,0.420751,0.052594
FAPI_TEMPO_26_56,1040.7025,14.6636,125.0355,7.5389,0.163493,0.101558,0,0.0,0.0,5.447145,0.020032,0.156277,0.019535
FAPI_TEMPO_26_57,384.7107,8.9155,76.2455,5.887,0.168398,0.129856,0,0.0,0.0,5.593042,0.032984,0.301703,0.037713
FAPI_TEMPO_26_58,602.2727,11.1551,98.3032,6.6846,0.216809,0.107496,1,25.6198,0.0,5.632676,0.026408,0.432147,0.054018
FAPI_TEMPO_26_59,1107.8512,15.1293,138.5616,7.9362,0.274887,0.08365,0,0.0,0.0,5.546202,0.01943,0.133728,0.016716
FAPI_TEMPO_26_60,383.2645,8.8987,78.1661,5.9607,0.211737,0.121606,0,0.0,0.0,5.022515,0.032623,0.227541,0.028443
FAPI_TEMPO_26_61,280.3719,7.611,64.3816,5.4097,0.149997,0.144694,0,0.0,0.0,5.269756,0.038444,0.287986,0.035998
FAPI_TEMPO_26_62,501.0331,10.1744,87.5312,6.3077,0.178229,0.119607,0,0.0,0.0,5.173547,0.028762,0.268297,0.033537
FAPI_TEMPO_26_63,475.4132,9.9109,88.9649,6.3591,0.24518,0.109049,0,0.0,0.0,5.477692,0.029625,0.194192,0.024274
FAPI_TEMPO_26_64,334.2975,8.3108,72.1412,5.7264,0.192809,0.129707,0,0.0,0.0,4.914058,0.034919,0.447167,0.055896
FAPI_TEMPO_26_65,783.8843,12.7263,114.659,7.2193,0.250717,0.095135,0,0.0,0.0,5.510412,0.023104,0.732414,0.091552
FAPI_TEMPO_26_66,569.0083,10.8427,91.5819,6.452,0.147471,0.121216,0,0.0,0.0,5.703026,0.027169,0.494054,0.061757
FAPI_TEMPO_26_67,602.8926,11.1609,102.0498,6.8107,0.272513,0.098034,0,0.0,0.0,5.417065,0.026275,0.204797,0.0256
FAPI_TEMPO_26_68,577.686,10.925,111.0683,7.1053,0.411534,0.076109,0,0.0,0.0,5.284243,0.026827,0.419071,0.052384
FAPI_TEMPO_26_69,883.6777,13.5121,120.3341,7.3958,0.233122,0.094992,0,0.0,0.0,5.292357,0.021683,0.196051,0.024506
FAPI_TEMPO_26_70,344.6281,8.4383,72.9589,5.7587,0.186414,0.129971,0,0.0,0.0,5.705535,0.03491,0.465799,0.058225
FAPI_TEMPO_26_71,356.8182,8.5862,75.1348,5.844,0.205717,0.125028,0,0.0,0.0,5.088058,0.033968,0.203004,0.025375
FAPI_TEMPO_26_72,466.3223,9.8157,88.7065,6.3499,0.255294,0.107763,0,0.0,0.0,5.466888,0.029924,0.323997,0.0405
FAPI_TEMPO_26_73,695.2479,11.9853,118.809,7.3487,0.381056,0.077307,0,0.0,0.0,5.375725,0.024448,0.262481,0.03281
FAPI_TEMPO_26_74,1726.2397,18.8855,171.6922,8.8341,0.264115,0.076154,0,0.0,0.0,5.282931,0.015518,0.288469,0.036059
FAPI_TEMPO_26_75,667.7686,11.746,106.0628,6.9434,0.25405,0.098544,0,0.0,0.0,5.306872,0.02489,0.209253,0.026157
FAPI_TEMPO_26_76,653.0992,11.6163,105.7241,6.9323,0.265754,0.09717,0,0.0,0.0,5.51215,0.025323,0.770695,0.096337
FAPI_TEMPO_26_77,576.4463,10.9133,107.8085,7.0003,0.376749,0.081794,1,6.405,0.0,5.329039,0.026867,0.470561,0.05882
FAPI_TEMPO_26_78,331.6116,8.2774,76.0628,5.88,0.27973,0.112802,0,0.0,0.0,5.408433,0.035404,0.330942,0.041368
FAPI_TEMPO_26_79,362.1901,8.6506,76.7513,5.9065,0.227364,0.120342,0,0.0,0.0,5.522381,0.034003,0.401342,0.050168
FAPI_TEMPO_26_80,640.7025,11.5055,100.342,6.7535,0.200348,0.108595,0,0.0,0.0,5.298961,0.025438,0.172791,0.021599
FAPI_TEMPO_26_81,924.7934,13.8229,141.9696,8.0332,0.423414,0.065817,0,0.0,0.0,5.551027,0.021279,0.537613,0.067202
FAPI_TEMPO_26_82,384.7107,8.9155,79.3683,6.0064,0.232549,0.117511,0,0.0,0.0,5.189404,0.032767,0.207142,0.025893
FAPI_TEMPO_26_83,585.9504,11.0029,92.6013,6.4878,0.14131,0.121398,0,0.0,0.0,5.52039,0.026716,0.205651,0.025706
FAPI_TEMPO_26_84,845.2479,13.2151,125.1458,7.5422,0.321795,0.082432,0,0.0,0.0,5.431906,0.022224,0.344899,0.043112
FAPI_TEMPO_26_85,809.9174,12.9359,118.1394,7.328,0.270776,0.091212,0,0.0,0.0,5.353036,0.022658,0.318785,0.039848
FAPI_TEMPO_26_86,663.0165,11.7041,97.7628,6.6662,0.12826,0.119875,0,0.0,0.0,5.631949,0.025112,0.367935,0.045992
FAPI_TEMPO_26_87,1228.3058,15.9305,147.5233,8.1888,0.290757,0.079273,0,0.0,0.0,5.571327,0.018473,0.479119,0.05989
FAPI_TEMPO_26_88,713.4298,12.141,104.4652,6.8909,0.17848,0.109278,0,0.0,0.0,5.265561,0.024103,0.275617,0.034452
FAPI_TEMPO_26_89,712.1901,12.1304,118.0102,7.324,0.357361,0.080515,0,0.0,0.0,5.491688,0.024218,0.247865,0.030983
FAPI_TEMPO_26_90,885.3306,13.5248,135.1458,7.8377,0.39087,0.071263,0,0.0,0.0,5.373802,0.02171,0.338231,0.042279
FAPI_TEMPO_26_91,480.5785,9.9646,84.4006,6.1939,0.152219,0.125667,0,0.0,0.0,5.231481,0.02924,0.164667,0.020583
FAPI_TEMPO_26_92,601.6529,11.1494,105.9068,6.9383,0.325925,0.0892,0,0.0,0.0,5.349523,0.026297,0.236076,0.02951
FAPI_TEMPO_26_93,1430.9917,17.1948,154.1721,8.3713,0.243454,0.08266,0,0.0,0.0,5.497327,0.017106,0.20644,0.025805
FAPI_TEMPO_26_94,910.7438,13.7175,132.1334,7.7499,0.344487,0.077525,0,0.0,0.0,5.665651,0.021471,0.371973,0.046497
FAPI_TEMPO_26_95,499.7934,10.1618,88.3032,6.3354,0.194533,0.116733,0,0.0,0.0,5.430012,0.028897,0.408557,0.05107
FAPI_TEMPO_26_96,392.562,9.006,78.2118,5.9625,0.193558,0.124342,0,0.0,0.0,5.290899,0.032526,0.466901,0.058363
FAPI_TEMPO_26_97,632.2314,11.4292,104.3549,6.8872,0.270441,0.097198,0,0.0,0.0,5.592281,0.025726,0.433116,0.05414
FAPI_TEMPO_26_98,676.0331,11.8185,105.4656,6.9238,0.236242,0.101166,0,0.0,0.0,5.179555,0.024699,0.334187,0.041773
FAPI_TEMPO_26_99,602.8926,11.1609,101.2967,6.7856,0.261656,0.099859,0,0.0,0.0,5.248772,0.026165,0.31088,0.03886
FAPI_TEMPO_26_100,892.1488,13.5768,118.7176,7.3459,0.204543,0.099183,0,0.0,0.0,5.549854,0.021649,0.277404,0.034676
FAPI_TEMPO_26_101,418.3884,9.2975,79.6534,6.0172,0.171332,0.126545,0,0.0,0.0,5.472333,0.031579,0.320944,0.040118
FAPI_TEMPO_26_102,931.6116,13.8738,124.503,7.5228,0.24476,0.091957,0,0.0,0.0,5.340272,0.021126,0.24366,0.030458
FAPI_TEMPO_26_103,1308.0579,16.4396,172.2548,8.8486,0.44602,0.057339,0,0.0,0.0,5.30492,0.017829,0.42964,0.053705
FAPI_TEMPO_26_104,694.0083,11.9746,113.9516,7.197,0.328364,0.085626,0,0.0,0.0,5.395615,0.024527,0.54879,0.068599
FAPI_TEMPO_26_105,696.4876,11.9959,108.1661,7.0119,0.251933,0.097839,0,0.0,0.0,5.589404,0.024512,0.123603,0.01545
FAPI_TEMPO_26_106,800.8264,12.8631,113.731,7.19,0.22198,0.099162,0,0.0,0.0,5.548583,0.022866,0.269459,0.033682
FAPI_TEMPO_26_107,818.595,13.005,116.348,7.2722,0.240091,0.095759,1,19.6281,0.0,5.543909,0.022575,0.155187,0.019398
FAPI_TEMPO_26_108,312.6033,8.0366,70.4333,5.6582,0.208143,0.128845,0,0.0,0.0,5.39823,0.036507,0.269139,0.033642
FAPI_TEMPO_26_109,677.4793,11.8311,104.8417,6.9033,0.225471,0.10289,0,0.0,0.0,5.187921,0.024706,0.180304,0.022538
FAPI_TEMPO_26_110,872.9339,13.4298,125.5035,7.5529,0.303566,0.084506,0,0.0,0.0,5.418916,0.021871,0.188228,0.023529
FAPI_TEMPO_26_111,855.3719,13.294,124.4462,7.5211,0.305933,0.084584,0,0.0,0.0,5.300862,0.022047,0.187268,0.023408
FAPI_TEMPO_26_112,786.5702,12.7481,128.204,7.6338,0.398626,0.072277,0,0.0,0.0,5.314704,0.022975,0.215484,0.026936
FAPI_TEMPO_26_113,419.0083,9.3044,85.8689,6.2475,0.285898,0.105114,0,0.0,0.0,5.534628,0.031572,0.344128,0.043016
FAPI_TEMPO_26_114,413.0165,9.2376,81.1218,6.0724,0.211318,0.119384,0,0.0,0.0,4.989885,0.031556,0.433874,0.054234
FAPI_TEMPO_26_115,770.4545,12.6168,115.9257,7.259,0.279561,0.090993,0,0.0,0.0,5.292249,0.023229,0.21426,0.026783
FAPI_TEMPO_26_116,636.3636,11.4665,102.7116,6.8328,0.241988,0.101773,0,0.0,0.0,5.078276,0.025411,0.354358,0.044295
FAPI_TEMPO_26_117,1138.0165,15.3339,144.2178,8.0965,0.312424,0.077756,0,0.0,0.0,5.140119,0.01907,0.527488,0.065936
FAPI_TEMPO_26_118,775.8264,12.6608,110.958,7.1018,0.208124,0.102187,1,13.0165,0.0,5.264695,0.023077,0.223474,0.027934
FAPI_TEMPO_26_119,887.3967,13.5405,135.0545,7.8351,0.388622,0.071548,0,0.0,0.0,5.301572,0.021642,0.31378,0.039223
FAPI_TEMPO_26_120,1129.1322,15.2739,147.1846,8.1794,0.345017,0.073335,0,0.0,0.0,5.604475,0.019277,0.357736,0.044717
FAPI_TEMPO_26_121,686.7769,11.912,116.6788,7.2826,0.36607,0.079894,1,17.9752,0.0,5.383376,0.024563,0.378384,0.047298
FAPI_TEMPO_26_122,356.1983,8.5787,79.2769,6.0029,0.287789,0.109214,0,0.0,0.0,5.322355,0.034194,0.411763,0.05147
FAPI_TEMPO_26_123,716.5289,12.1673,112.8676,7.1626,0.293186,0.090509,0,0.0,0.0,5.622832,0.02421,0.543813,0.067977
FAPI_TEMPO_26_124,726.0331,12.2477,112.3807,7.1472,0.277592,0.092692,0,0.0,0.0,5.382594,0.023923,0.261615,0.032702
FAPI_TEMPO_26_125,367.1488,8.7096,73.8948,5.7956,0.155063,0.134044,0,0.0,0.0,5.409602,0.033683,0.33334,0.041668
FAPI_TEMPO_26_126,618.3884,11.3034,106.4583,6.9563,0.314334,0.090479,3,50.8264,10.38,5.438484,0.026001,0.458698,0.057337
FAPI_TEMPO_26_127,381.6116,8.8795,83.5372,6.1621,0.312818,0.102633,0,0.0,0.0,5.558784,0.033122,0.517904,0.064738
FAPI_TEMPO_26_128,1070.0413,14.8689,142.354,8.044,0.336454,0.075555,0,0.0,0.0,5.074383,0.019588,0.772656,0.096582
FAPI_TEMPO_26_129,484.5041,10.0052,87.9912,6.3242,0.213627,0.114199,0,0.0,0.0,5.431836,0.029325,0.317074,0.039634
FAPI_TEMPO_26_130,535.7438,10.521,95.3553,6.5836,0.259582,0.103269,0,0.0,0.0,5.022588,0.027672,0.218411,0.027301
FAPI_TEMPO_26_131,516.9421,10.3347,94.4841,6.5534,0.27233,0.101985,0,0.0,0.0,5.462732,0.02836,0.360388,0.045049
FAPI_TEMPO_26_132,440.4959,9.54,104.0429,6.8769,0.48864,0.0685,1,12.6033,0.0,5.474681,0.03077,0.341626,0.042703
FAPI_TEMPO_27_0,711.5702,12.1251,102.4453,6.8239,0.147993,0.11443,0,0.0,0.0,5.38589,0.02423,0.318206,0.039776
FAPI_TEMPO_27_1,592.1488,11.061,96.9451,6.6382,0.208248,0.109433,1,17.3554,0.0,5.290191,0.026511,0.380991,0.047624
FAPI_TEMPO_27_2,1978.9256,20.2205,186.1841,9.1994,0.282612,0.071271,1,18.3884,0.0,5.526667,0.014532,0.236435,0.029554
FAPI_TEMPO_27_3,10489.876,46.5546,422.893,13.8645,0.262912,0.048441,1,19.0083,0.0,5.591378,0.006318,0.136746,0.017093
FAPI_TEMPO_27_4,10016.3223,45.4916,399.1385,13.4695,0.20992,0.053445,0,0.0,0.0,5.577938,0.006463,0.110557,0.01382
FAPI_TEMPO_27_5,2894.4215,24.4545,212.3729,9.8251,0.193557,0.074928,0,0.0,0.0,5.269033,0.011977,0.417156,0.052144
FAPI_TEMPO_27_6,13099.3802,52.0239,468.1837,14.588,0.249021,0.046894,0,0.0,0.0,5.662202,0.00566,0.101418,0.012677
FAPI_TEMPO_27_7,282.6446,7.6418,67.2192,5.5276,0.213925,0.131017,0,0.0,0.0,5.505461,0.038475,0.329955,0.041244
FAPI_TEMPO_27_8,3770.6612,27.9117,245.6549,10.567,0.214807,0.067801,1,21.9008,0.0,5.648412,0.010545,0.128864,0.016108
FAPI_TEMPO_27_9,632.8512,11.4348,102.1145,6.8129,0.237329,0.102697,0,0.0,0.0,5.616448,0.025678,0.456179,0.057022
FAPI_TEMPO_27_10,1908.6777,19.8584,171.6198,8.8323,0.185656,0.084246,0,0.0,0.0,5.288035,0.014755,0.167888,0.020986
FAPI_TEMPO_27_11,1585.7438,18.1006,158.6184,8.4911,0.207981,0.085277,0,0.0,0.0,5.442797,0.016206,0.364186,0.045523
FAPI_TEMPO_27_12,332.6446,8.2902,70.342,5.6545,0.155185,0.137445,0,0.0,0.0,5.329035,0.035402,0.335076,0.041884
FAPI_TEMPO_27_13,1441.7355,17.2592,153.419,8.3508,0.230272,0.0843,0,0.0,0.0,5.585451,0.017044,0.218315,0.027289
FAPI_TEMPO_27_14,860.5372,13.3341,117.0822,7.2951,0.211143,0.099061,0,0.0,0.0,5.672874,0.022064,0.240073,0.030009
FAPI_TEMPO_27_15,1389.6694,16.9447,154.5865,8.3825,0.269235,0.079751,0,0.0,0.0,5.47078,0.017348,0.347282,0.04341
FAPI_TEMPO_27_16,496.4876,10.1282,87.1468,6.2938,0.178484,0.119839,0,0.0,0.0,5.533316,0.029019,0.331218,0.041402
FAPI_TEMPO_27_17,1745.4545,18.9903,179.8016,9.0404,0.321529,0.068625,0,0.0,0.0,5.733509,0.015513,0.230535,0.028817
FAPI_TEMPO_27_18,769.2149,12.6067,112.0231,7.1358,0.229731,0.09894,0,0.0,0.0,5.474737,0.023285,0.18004,0.022505
FAPI_TEMPO_27_19,980.7851,14.2352,120.6004,7.4039,0.152604,0.104772,0,0.0,0.0,5.602442,0.020659,0.208019,0.026002
FAPI_TEMPO_27_20,6574.7934,36.8569,333.0111,12.3032,0.254969,0.055209,0,0.0,0.0,5.358558,0.007963,0.117113,0.014639
FAPI_TEMPO_27_21,783.4711,12.723,110.6271,7.0912,0.195531,0.103957,0,0.0,0.0,5.529507,0.023118,0.176916,0.022114
FAPI_TEMPO_27_22,757.0248,12.5064,111.9128,7.1323,0.240443,0.097624,0,0.0,0.0,5.207894,0.023395,0.275697,0.034462
FAPI_TEMPO_27_23,1408.4711,17.0589,150.0222,8.2578,0.213594,0.087096,0,0.0,0.0,5.552036,0.017241,0.253012,0.031626
FAPI_TEMPO_27_24,1972.1074,20.1856,177.0286,8.9704,0.209224,0.080548,0,0.0,0.0,5.578626,0.014581,0.261682,0.03271
FAPI_TEMPO_27_25,940.7025,13.9413,120.4066,7.398,0.184617,0.100923,0,0.0,0.0,5.598641,0.021107,0.239738,0.029967
FAPI_TEMPO_27_26,1393.3884,16.9673,153.4647,8.352,0.256527,0.081429,0,0.0,0.0,5.306237,0.017272,0.230055,0.028757
FAPI_TEMPO_27_27,1055.3719,14.7666,125.0355,7.5389,0.151702,0.10298,0,0.0,0.0,5.606558,0.01993,0.133479,0.016685
FAPI_TEMPO_27_28,628.9256,11.3993,103.6396,6.8636,0.264204,0.098365,0,0.0,0.0,5.099179,0.02561,0.266391,0.033299
FAPI_TEMPO_27_29,703.0992,12.0527,110.03,7.072,0.270199,0.094644,0,0.0,0.0,5.527861,0.024388,0.229248,0.028656
FAPI_TEMPO_27_30,1205.7851,15.7838,132.8676,7.7714,0.141695,0.101031,0,0.0,0.0,5.593049,0.018648,0.197398,0.024675
FAPI_TEMPO_27_31,412.3967,9.2307,82.0498,6.107,0.230215,0.115879,0,0.0,0.0,5.396907,0.031677,0.185287,0.023161
FAPI_TEMPO_27_32,1679.9587,18.6306,174.2935,8.9008,0.305062,0.071395,0,0.0,0.0,5.432815,0.015776,0.224125,0.028016
FAPI_TEMPO_27_33,629.7521,11.4068,99.874,6.7378,0.206633,0.108005,0,0.0,0.0,5.555741,0.025752,0.364897,0.045612
FAPI_TEMPO_27_34,6267.562,35.9854,340.6904,12.4442,0.321439,0.049724,0,0.0,0.0,5.352782,0.008164,0.213513,0.026689
FAPI_TEMPO_27_35,1259.0909,16.1289,145.8076,8.141,0.255771,0.083652,0,0.0,0.0,5.698259,0.018271,0.268186,0.033523
FAPI_TEMPO_27_36,392.1488,9.0012,79.1666,5.9987,0.213721,0.120517,0,0.0,0.0,5.108764,0.032441,0.258225,0.032278
FAPI_TEMPO_27_37,1276.8595,16.2424,140.958,8.0045,0.192443,0.09229,0,0.0,0.0,5.515949,0.018111,0.095983,0.011998
FAPI_TEMPO_27_38,2054.5455,20.6032,195.7619,9.4331,0.326296,0.065277,0,0.0,0.0,5.31028,0.014244,0.358823,0.044853
FAPI_TEMPO_27_39,3773.9669,27.9239,260.8699,10.8893,0.303117,0.058407,0,0.0,0.0,5.451128,0.01052,0.189175,0.023647
FAPI_TEMPO_27_40,534.5041,10.5088,94.815,6.5649,0.252851,0.104501,0,0.0,0.0,5.365541,0.027909,0.275688,0.034461
FAPI_TEMPO_27_41,1157.6446,15.4655,143.6853,8.0816,0.295371,0.07982,0,0.0,0.0,5.530268,0.019013,0.445059,0.055632
FAPI_TEMPO_27_42,849.1736,13.2457,114.1989,7.2048,0.181757,0.104031,0,0.0,0.0,5.410195,0.022156,0.209137,0.026142
FAPI_TEMPO_27_43,295.0413,7.8076,67.8163,5.5521,0.193835,0.133713,0,0.0,0.0,5.264989,0.03745,0.32198,0.040247
FAPI_TEMPO_27_44,846.0744,13.2215,112.3083,7.1449,0.157063,0.108058,0,0.0,0.0,5.539879,0.02222,0.424112,0.053014
FAPI_TEMPO_27_45,362.6033,8.6555,75.7319,5.8672,0.205518,0.124554,0,0.0,0.0,5.539823,0.033952,0.426112,0.053264
FAPI_TEMPO_27_46,303.0992,7.9135,68.2575,5.5701,0.182489,0.135121,0,0.0,0.0,5.078626,0.036823,0.284573,0.035572
FAPI_TEMPO_27_47,1377.2727,16.8689,149.737,8.25,0.228081,0.085584,0,0.0,0.0,5.320891,0.017367,0.701122,0.08764
FAPI_TEMPO_27_48,1226.2397,15.9171,143.9326,8.0885,0.256182,0.084156,0,0.0,0.0,5.617705,0.018479,0.311461,0.038933
FAPI_TEMPO_27_49,1370.4545,16.8271,146.3669,8.1566,0.196124,0.090138,0,0.0,0.0,5.602681,0.017476,0.204772,0.025597
FAPI_TEMPO_27_50,4811.5702,31.5298,282.072,11.3232,0.240065,0.061215,0,0.0,0.0,5.662889,0.009346,0.157584,0.019698
FAPI_TEMPO_27_51,790.9091,12.7832,114.8607,7.2256,0.246655,0.095561,0,0.0,0.0,5.605931,0.022997,0.401805,0.050226
FAPI_TEMPO_27_52,1406.6116,17.0476,154.0997,8.3693,0.255644,0.081355,0,0.0,0.0,5.748243,0.017288,0.237589,0.029699
FAPI_TEMPO_27_53,903.3058,13.6614,121.3157,7.4259,0.228722,0.095139,0,0.0,0.0,5.524455,0.021495,0.285654,0.035707
FAPI_TEMPO_27_54,1159.2975,15.4766,134.1265,7.8081,0.190204,0.094902,0,0.0,0.0,5.456299,0.018964,0.20856,0.02607
FAPI_TEMPO_27_55,776.0331,12.6624,113.4001,7.1795,0.241661,0.096817,0,0.0,0.0,5.44836,0.0232,0.284808,0.035601
FAPI_TEMPO_27_56,428.0992,9.4048,81.2321,6.0765,0.184735,0.123278,0,0.0,0.0,5.467253,0.031195,0.183881,0.022985
FAPI_TEMPO_27_57,830.7851,13.1015,116.6331,7.2811,0.232542,0.096583,0,0.0,0.0,5.160393,0.02232,0.304304,0.038038
FAPI_TEMPO_27_58,420.0413,9.3159,84.1154,6.1834,0.253979,0.110922,0,0.0,0.0,5.254768,0.031418,0.260428,0.032553
FAPI_TEMPO_27_59,1290.7025,16.3302,152.8408,8.3351,0.305684,0.076236,0,0.0,0.0,5.45079,0.018012,0.29808,0.03726
FAPI_TEMPO_27_60,931.8182,13.8753,123.9705,7.5067,0.238089,0.092966,0,0.0,0.0,5.687005,0.02123,0.167162,0.020895
FAPI_TEMPO_27_61,1131.6116,15.2907,134.5219,7.8196,0.214184,0.091972,1,18.8017,0.0,5.628105,0.019248,0.436193,0.054524
FAPI_TEMPO_27_62,823.3471,13.0427,116.1195,7.2651,0.23267,0.096783,0,0.0,0.0,5.530642,0.022502,0.262473,0.032809
FAPI_TEMPO_27_63,670.0413,11.766,104.3549,6.8872,0.226811,0.102957,0,0.0,0.0,5.523067,0.025007,0.261953,0.032744
FAPI_TEMPO_27_64,658.8843,11.6676,108.4781,7.022,0.296385,0.091941,0,0.0,0.0,5.389022,0.025128,0.372122,0.046515
FAPI_TEMPO_27_65,403.9256,9.1354,79.4786,6.0105,0.196453,0.122887,0,0.0,0.0,5.124919,0.031859,0.371259,0.046407
FAPI_TEMPO_27_66,3665.7025,27.5205,243.9548,10.5304,0.225987,0.067073,0,0.0,0.0,5.542668,0.010684,0.178439,0.022305
FAPI_TEMPO_27_67,2000.2066,20.3289,177.443,8.9809,0.201699,0.081215,0,0.0,0.0,5.706651,0.014483,0.266943,0.033368
FAPI_TEMPO_27_68,1434.0909,17.2134,155.8076,8.4156,0.257649,0.080686,0,0.0,0.0,5.354202,0.01701,0.149307,0.018663
FAPI_TEMPO_27_69,1103.719,15.101,132.7494,7.7679,0.212949,0.092737,0,0.0,0.0,5.50842,0.019485,0.28347,0.035434
FAPI_TEMPO_27_70,576.8595,10.9172,97.2303,6.648,0.233209,0.105856,0,0.0,0.0,5.312788,0.026848,0.307113,0.038389
